epoch,time_total_sec,loss_vol,loss_bias,lambda_0_norm,sigma_mean,swaption_priced_frac,path_finite_frac,lr
88,806.6,4.285392314195633,3.7691898345947266,0.014325249940156937,0.1556018590927124,1.0,0.89892578125,0.00019818075490710905
89,816.4,6.167283415794373,10.972478866577148,0.014640972018241882,0.155530646443367,1.0,0.902099609375,0.00019811875878097905
90,824.9,6.351231276988983,4.5721728801727295,0.014946912415325642,0.15529613196849823,1.0,0.90509033203125,0.0001980557339599748
91,834.3,4.5302998423576355,7.218671917915344,0.015322567895054817,0.15501166880130768,1.0,0.9000244140625,0.00019799168110519677
92,843.0,5.324175953865051,6.491539120674133,0.01553559023886919,0.15481819212436676,1.0,0.91497802734375,0.00019792660088852916
93,852.0,5.629022657871246,6.178878545761108,0.015729662030935287,0.15471486747264862,1.0,0.90576171875,0.00019786049399263267
94,861.1,7.47256863117218,6.386327862739563,0.016156088560819626,0.154568150639534,1.0,0.907470703125,0.0001977933611109373
95,870.6,5.656570553779602,4.216745913028717,0.016615118831396103,0.15436281263828278,1.0,0.905029296875,0.00019772520294763525
96,879.6,5.683663606643677,6.302773594856262,0.01693086512386799,0.1541765183210373,1.0,0.9012451171875,0.0001976560202176734
97,889.0,6.743350505828857,6.745883822441101,0.01724313572049141,0.1540421098470688,1.0,0.90594482421875,0.0001975858136467458
98,898.5,5.815094470977783,6.507305979728699,0.01765642687678337,0.15380120277404785,1.0,0.90338134765625,0.00019751458397128626
99,907.6,5.755073606967926,4.1813700795173645,0.018011542037129402,0.15356460213661194,1.0,0.90509033203125,0.00019744233193846026
100,916.1,6.056772232055664,3.5389377176761627,0.018125172704458237,0.15330448746681213,1.0,0.91644287109375,0.0001973690583061575
101,924.8,5.344532608985901,5.089599132537842,0.01825978048145771,0.15309013426303864,1.0,0.91204833984375,0.0001972947638429837
102,933.0,8.415128946304321,4.816746473312378,0.01863153651356697,0.15283891558647156,1.0,0.91986083984375,0.0001972194493282526
103,941.7,5.977904558181763,3.976032868027687,0.019096871837973595,0.15262898802757263,1.0,0.9140625,0.00019714311555197784
104,951.0,6.556610286235809,5.3184508085250854,0.019183751195669174,0.15256118774414062,1.0,0.912841796875,0.00019706576331486461
105,960.1,7.0837337374687195,4.769352674484253,0.019395390525460243,0.1525031328201294,1.0,0.91448974609375,0.00019698739342830128
106,968.9,6.8962461948394775,2.764167606830597,0.019768061116337776,0.1524927169084549,1.0,0.9139404296875,0.0001969080067143509
107,978.4,5.5339226722717285,4.907136261463165,0.020154405385255814,0.15236879885196686,1.0,0.9212646484375,0.00019682760400574245
108,987.7,6.0693546533584595,4.698468506336212,0.020353011786937714,0.15224389731884003,1.0,0.912841796875,0.00019674618614586237
109,996.6,5.551222264766693,4.420979797840118,0.02036196179687977,0.15222853422164917,1.0,0.9117431640625,0.0001966637539887455
110,1006.3,4.402001798152924,5.956206798553467,0.020441800355911255,0.15215164422988892,1.0,0.91436767578125,0.00019658030839906607
111,1014.8,6.892450928688049,2.9664738178253174,0.020461419597268105,0.1521141231060028,1.0,0.9163818359375,0.00019649585025212894
112,1023.3,7.850947141647339,5.06524658203125,0.0204223170876503,0.1520809382200241,1.0,0.919189453125,0.00019641038043386003
113,1031.9,6.060355365276337,3.3741143941879272,0.020358793437480927,0.15190765261650085,1.0,0.9136962890625,0.00019632389984079732
114,1040.3,4.869341731071472,3.0454304218292236,0.020318539813160896,0.15168406069278717,1.0,0.9129638671875,0.0001962364093800813
115,1049.0,7.073655366897583,4.157378435134888,0.020376769825816154,0.15144573152065277,1.0,0.9168701171875,0.00019614790996944553
116,1057.1,5.564692735671997,2.9460750222206116,0.02017487958073616,0.15135420858860016,1.0,0.92120361328125,0.0001960584025372069
117,1066.7,5.355077266693115,4.156399309635162,0.020093834027647972,0.1511549949645996,1.0,0.91455078125,0.00019596788802225606
118,1075.9,5.789409816265106,4.780693352222443,0.020296873524785042,0.15100319683551788,1.0,0.91424560546875,0.0001958763673740474
119,1084.6,7.204891622066498,4.66398811340332,0.020534224808216095,0.15077832341194153,1.0,0.9176025390625,0.0001957838415525893
120,1093.8,6.55009913444519,5.105450093746185,0.020875027403235435,0.15053772926330566,1.0,0.916015625,0.00019569031152843376
121,1103.0,5.99092435836792,3.6884284019470215,0.021272731944918633,0.15042729675769806,1.0,0.91802978515625,0.0001955957782826665
122,1112.6,5.905300498008728,4.320182114839554,0.021414751186966896,0.15027444064617157,1.0,0.914794921875,0.00019550024280689653
123,1121.4,5.304216742515564,3.6399717330932617,0.021660832688212395,0.15013538300991058,1.0,0.91986083984375,0.00019540370610324578
124,1131.2,4.480004727840424,5.023518443107605,0.021523280069231987,0.15009644627571106,1.0,0.91571044921875,0.00019530616918433862
125,1140.4,6.845337748527527,4.4064857959747314,0.021348731592297554,0.14998288452625275,1.0,0.91552734375,0.00019520763307329117
126,1149.6,5.997552573680878,5.167128682136536,0.021328333765268326,0.14981645345687866,1.0,0.91510009765625,0.00019510809880370056
127,1158.4,6.967480361461639,3.552094876766205,0.021506432443857193,0.14968399703502655,1.0,0.91876220703125,0.00019500756741963423
128,1167.5,8.930376172065735,7.66793692111969,0.021656041964888573,0.14967818558216095,1.0,0.91864013671875,0.00019490603997561885
129,1176.5,6.404492914676666,3.5982059836387634,0.021624881774187088,0.14964158833026886,1.0,0.91729736328125,0.0001948035175366292
130,1185.4,6.3184396624565125,5.141125500202179,0.021901652216911316,0.14955323934555054,1.0,0.91851806640625,0.00019470000117807718
131,1194.5,5.58406937122345,4.101957201957703,0.02234043926000595,0.14941471815109253,1.0,0.91754150390625,0.00019459549198580042
132,1203.8,5.810965418815613,6.006087481975555,0.02264297567307949,0.14924383163452148,1.0,0.918212890625,0.0001944899910560509
133,1213.1,6.38258171081543,5.5928356647491455,0.02300933748483658,0.14908568561077118,1.0,0.92059326171875,0.0001943834994954834
134,1221.7,6.022756338119507,4.026054322719574,0.023090625181794167,0.14901821315288544,1.0,0.9200439453125,0.00019427601842114404
135,1230.9,7.445915699005127,5.280132681131363,0.023017672821879387,0.14896516501903534,1.0,0.9136962890625,0.00019416754896045844
136,1240.5,3.8348249793052673,4.165712416172028,0.02308018133044243,0.1489531546831131,1.0,0.91375732421875,0.00019405809225121986
137,1249.7,6.41886705160141,5.624416291713715,0.02346639335155487,0.14889734983444214,1.0,0.9227294921875,0.0001939476494415775
138,1258.6,6.951278924942017,3.3987717032432556,0.023634428158402443,0.14894570410251617,1.0,0.92132568359375,0.00019383622169002408
139,1267.6,6.008195281028748,3.962908148765564,0.023723017424345016,0.1490645408630371,1.0,0.9158935546875,0.000193723810165384
140,1277.3,6.758841276168823,5.8865039348602295,0.02370326966047287,0.14913295209407806,1.0,0.91839599609375,0.00019361041604680094
141,1285.9,5.813461542129517,4.18198636174202,0.023642010986804962,0.14920750260353088,1.0,0.91876220703125,0.0001934960405237256
142,1295.0,3.9483482837677,3.4134828746318817,0.02343343198299408,0.14929534494876862,1.0,0.91070556640625,0.00019338068479590306
143,1304.7,4.56445586681366,5.052742302417755,0.0234129149466753,0.1493152529001236,1.0,0.91424560546875,0.0001932643500733603
144,1314.1,5.031886100769043,3.2193981409072876,0.023364609107375145,0.1493724286556244,1.0,0.9149169921875,0.0001931470375763936
145,1323.5,4.6370662450790405,3.8815497159957886,0.023334253579378128,0.14938339591026306,1.0,0.91845703125,0.00019302874853555546
146,1331.8,8.45142149925232,5.631947696208954,0.023173388093709946,0.149379163980484,1.0,0.925537109375,0.00019290948419164195
147,1340.4,7.617495387792587,3.571610152721405,0.022947510704398155,0.14938609302043915,1.0,0.9281005859375,0.00019278924579567964
148,1350.3,4.531993389129639,2.760497212409973,0.022728221490979195,0.1493345946073532,1.0,0.91375732421875,0.0001926680346089124
149,1359.3,5.502709448337555,4.490960359573364,0.022600537165999413,0.1492847204208374,1.0,0.9193115234375,0.0001925458519027882
150,1369.0,4.142460227012634,3.747180700302124,0.02269323170185089,0.1492474526166916,1.0,0.913330078125,0.0001924226989589458
151,1377.8,7.516356348991394,3.7777754068374634,0.022817809134721756,0.1492675542831421,1.0,0.91473388671875,0.00019229857706920132
152,1387.5,4.147027671337128,2.7481333911418915,0.022784864529967308,0.14932453632354736,1.0,0.91363525390625,0.00019217348753553472
153,1396.6,7.4452179074287415,3.789625883102417,0.022879062220454216,0.14937834441661835,1.0,0.9180908203125,0.00019204743167007592
154,1405.4,6.469511032104492,3.421208292245865,0.023000875487923622,0.14942467212677002,1.0,0.91876220703125,0.00019192041079509132
155,1413.6,8.66292417049408,3.2865910828113556,0.023208163678646088,0.1494295597076416,1.0,0.91339111328125,0.00019179242624296983
156,1422.4,6.18089759349823,4.319143235683441,0.02344345673918724,0.14946040511131287,1.0,0.91400146484375,0.00019166347935620882
157,1431.1,7.76768958568573,3.294437885284424,0.024004286155104637,0.14937616884708405,1.0,0.9215087890625,0.0001915335714874001
158,1440.1,5.782556354999542,2.9950848519802094,0.024401435628533363,0.14925971627235413,1.0,0.91534423828125,0.00019140270399921577
159,1449.1,6.145393133163452,3.7926557660102844,0.024593854323029518,0.1491028219461441,1.0,0.91412353515625,0.00019127087826439383
160,1458.1,5.799233555793762,5.2230753898620605,0.024951810017228127,0.1490052044391632,1.0,0.92181396484375,0.0001911380956657239
161,1466.9,7.316413879394531,2.6655529588460922,0.02544993907213211,0.14886873960494995,1.0,0.9190673828125,0.00019100435759603255
162,1475.7,4.277948021888733,2.278962880373001,0.02579597942531109,0.14890031516551971,1.0,0.91766357421875,0.0001908696654581689
163,1484.6,6.2772727608680725,3.4112174808979034,0.02615448646247387,0.14880068600177765,1.0,0.92449951171875,0.0001907340206649897
164,1494.0,6.434003829956055,5.878057241439819,0.026549283415079117,0.14870326220989227,1.0,0.9171142578125,0.00019059742463934466
165,1503.8,4.66121369600296,3.833433747291565,0.027040995657444,0.14865076541900635,1.0,0.9171142578125,0.00019045987881406148
166,1513.6,4.58760792016983,3.372338891029358,0.027535293251276016,0.1484900414943695,1.0,0.91937255859375,0.00019032138463193074
167,1522.7,4.786747753620148,3.581168472766876,0.0279518011957407,0.1481817066669464,1.0,0.9217529296875,0.0001901819435456909
168,1531.9,5.042899429798126,2.8561885207891464,0.028300056234002113,0.14790982007980347,1.0,0.91961669921875,0.00019004155701801294
169,1540.2,5.749347448348999,2.7250817716121674,0.02848413586616516,0.14770802855491638,1.0,0.924560546875,0.00018990022652148517
170,1549.4,3.942339777946472,3.947814404964447,0.02881661430001259,0.14749369025230408,1.0,0.92535400390625,0.00018975795353859756
171,1558.5,5.555615067481995,4.357584714889526,0.029224349185824394,0.14735135436058044,1.0,0.9302978515625,0.0001896147395617264
172,1567.5,7.771342635154724,2.9940819144248962,0.02978331223130226,0.1471005529165268,1.0,0.9232177734375,0.00018947058609311855
173,1576.8,5.625899016857147,3.2719916105270386,0.03021262027323246,0.14678151905536652,1.0,0.92657470703125,0.00018932549464487566
174,1585.5,6.343742728233337,2.7377195060253143,0.030568476766347885,0.14647020399570465,1.0,0.928955078125,0.0001891794667389384
175,1595.3,4.995316684246063,2.2714652717113495,0.03076859563589096,0.1462877243757248,1.0,0.92730712890625,0.00018903250390707037
176,1604.7,4.969582140445709,3.601072758436203,0.03106869012117386,0.14606048166751862,1.0,0.9278564453125,0.00018888460769084215
177,1614.3,4.133609592914581,3.8302957117557526,0.031254127621650696,0.1459714025259018,1.0,0.93023681640625,0.0001887357796416151
178,1623.6,5.356034755706787,3.647493839263916,0.031330566853284836,0.14585134387016296,1.0,0.9287109375,0.00018858602132052496
179,1632.4,7.941211581230164,2.392186403274536,0.031208079308271408,0.14588916301727295,1.0,0.93133544921875,0.0001884353342984657
180,1641.4,5.02369612455368,3.7997876405715942,0.03135034814476967,0.1458451747894287,1.0,0.93157958984375,0.00018828372015607288
181,1650.7,5.9702436327934265,3.400928497314453,0.031315308064222336,0.14586061239242554,1.0,0.9266357421875,0.00018813118048370713
182,1659.3,8.041242003440857,2.8381713181734085,0.031283900141716,0.1458468735218048,1.0,0.9298095703125,0.00018797771688143736
183,1667.8,6.4695292711257935,2.6002107858657837,0.03164775297045708,0.1456984430551529,1.0,0.932861328125,0.00018782333095902418
184,1676.4,6.658693313598633,2.964235156774521,0.03217369690537453,0.1455351561307907,1.0,0.93218994140625,0.0001876680243359029
185,1685.3,6.024328529834747,3.202336609363556,0.03268526494503021,0.14531554281711578,1.0,0.93218994140625,0.00018751179864116642
186,1694.5,5.25745552778244,1.9103128463029861,0.03329235315322876,0.14514753222465515,1.0,0.9302978515625,0.00018735465551354843
187,1704.0,4.8697686195373535,1.8399848937988281,0.03371398150920868,0.14501953125,1.0,0.92877197265625,0.00018719659660140596
188,1712.7,6.954931735992432,3.3966698050498962,0.03417548909783363,0.14488860964775085,1.0,0.93475341796875,0.0001870376235627022
189,1721.0,10.389983773231506,2.0133935511112213,0.034670449793338776,0.14484407007694244,1.0,0.936767578125,0.0001868777380649891
190,1730.2,5.044720411300659,2.7531507909297943,0.03496584668755531,0.14483501017093658,1.0,0.93218994140625,0.00018671694178538987
191,1739.7,4.797266244888306,2.225004196166992,0.035130824893713,0.14493611454963684,1.0,0.93353271484375,0.0001865552364105814
192,1748.5,6.135022699832916,2.0348522663116455,0.03504106402397156,0.14506550133228302,1.0,0.93243408203125,0.00018639262363677654
193,1757.3,6.519089460372925,1.664502963423729,0.03504783287644386,0.14518222212791443,1.0,0.934326171875,0.00018622910516970635
194,1765.6,7.385295867919922,1.6223854422569275,0.03515375778079033,0.1452186405658722,1.0,0.9366455078125,0.00018606468272460222
195,1774.5,7.411068081855774,2.073133498430252,0.035432618111371994,0.1451968401670456,1.0,0.93780517578125,0.00018589935802617772
196,1783.3,3.3079699277877808,2.0759191662073135,0.035449668765068054,0.145252525806427,1.0,0.93212890625,0.00018573313280861078
197,1792.5,4.975448369979858,1.8880472779273987,0.035668231546878815,0.14531981945037842,1.0,0.927978515625,0.0001855660088155252
198,1801.4,4.574358761310577,1.8139695823192596,0.035801101475954056,0.14535506069660187,1.0,0.9307861328125,0.00018539798779997264
199,1811.1,6.146844744682312,2.552561342716217,0.035999149084091187,0.14527931809425354,1.0,0.93133544921875,0.00018522907152441402
200,1819.7,7.066622257232666,2.616916537284851,0.03613246604800224,0.14524222910404205,1.0,0.93792724609375,0.00018505926176070115
201,1829.7,3.97259721159935,1.8382037431001663,0.03645797818899155,0.14515233039855957,1.0,0.93011474609375,0.00018488856029005813
202,1839.2,4.844960778951645,2.040679842233658,0.03716134652495384,0.1449681967496872,1.0,0.9334716796875,0.00018471696890306254
203,1848.1,7.758323431015015,2.213205501437187,0.03764835000038147,0.14490297436714172,1.0,0.93865966796875,0.00018454448939962692
204,1857.4,4.333743363618851,1.4551985710859299,0.03788610175251961,0.14484280347824097,1.0,0.9342041015625,0.00018437112358897959
205,1866.9,3.8302316069602966,3.238841414451599,0.0382106751203537,0.1446099579334259,1.0,0.934814453125,0.00018419687328964586
206,1875.1,9.269936680793762,2.396275982260704,0.03835088387131691,0.144542396068573,1.0,0.9378662109375,0.00018402174032942892
207,1883.6,7.077992796897888,2.9003013968467712,0.03862416371703148,0.1444893777370453,1.0,0.93695068359375,0.0001838457265453907
208,1893.1,3.704935669898987,1.1613033562898636,0.03898504003882408,0.14442723989486694,1.0,0.92950439453125,0.00018366883378383245
209,1901.9,7.339762091636658,2.3160007894039154,0.0391872338950634,0.14442895352840424,1.0,0.94171142578125,0.00018349106390027557
210,1911.4,3.8042187690734863,1.564590573310852,0.03935198485851288,0.14443981647491455,1.0,0.93377685546875,0.000183312418759442
211,1920.8,4.762397468090057,3.234419345855713,0.03981534019112587,0.1443222016096115,1.0,0.93304443359375,0.00018313290023523477
212,1929.9,3.4267706871032715,2.3148458003997803,0.040363211184740067,0.1442345678806305,1.0,0.93853759765625,0.0001829525102107182
213,1939.0,4.174442827701569,2.24322247505188,0.04074309393763542,0.14422494173049927,1.0,0.93212890625,0.0001827712505780983
214,1948.0,6.256615370512009,1.1325735300779343,0.040987104177474976,0.1442333161830902,1.0,0.93548583984375,0.00018258912323870286
215,1957.1,6.088267147541046,1.663943961262703,0.04111010581254959,0.14414989948272705,1.0,0.93438720703125,0.0001824061301029615
216,1966.0,8.17741060256958,2.5633854418992996,0.04137079417705536,0.14389149844646454,1.0,0.940673828125,0.0001822222730903856
217,1974.6,10.636650562286377,1.8750800490379333,0.04158478230237961,0.1436847448348999,1.0,0.94024658203125,0.00018203755412954823
218,1982.1,8.808451175689697,1.318273738026619,0.04166898876428604,0.14364221692085266,1.0,0.942626953125,0.0001818519751580639
219,1990.8,4.695304811000824,1.0053337588906288,0.04181697592139244,0.14374606311321259,1.0,0.94122314453125,0.00018166553812256817
220,2000.1,4.701484382152557,2.0436162501573563,0.04205906763672829,0.14377599954605103,1.0,0.935302734375,0.00018147824497869735
