epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.9332626670075115,0.9332626670075115,0.00018970463464518085,0.013773330557464337,130.64500512017145,1470,0,192.461669921875,114.38306427001953,128.38429260253906,137.4032440185547,152.6258544921875,120.61536407470703,122.29287719726562,93.96894073486328,113.66973876953125
99,96.56435708299978,95.63109441599227,1.2934809882961195e-05,0.003596499670924661,35.21552085876465,1470,0,36.58975601196289,35.082794189453125,33.277000427246094,37.40153121948242,21.88011360168457,34.20068359375,42.07836151123047,30.130977630615234,46.29846954345703
199,200.37728529199376,103.81292820899398,6.838479300752618e-06,0.0026150486230188184,24.795230865478516,1470,0,21.075923919677734,19.78022575378418,27.058990478515625,31.601245880126953,26.44029426574707,17.000539779663086,35.505672454833984,16.855606079101562,27.838579177856445
299,303.61204020801233,103.23475491601857,6.152732729707682e-06,0.002480470263822504,23.82489416334364,1470,0,22.41500473022461,19.256059646606445,25.330215454101562,30.001506805419922,24.928388595581055,16.710723876953125,33.113895416259766,16.048986434936523,26.619266510009766
399,404.66526966699166,101.05322945897933,5.1406072973613045e-06,0.002267290739486514,22.937296549479164,1470,0,26.20256996154785,17.313995361328125,22.371660232543945,27.9487247467041,20.828933715820312,18.849353790283203,29.098005294799805,17.180862426757812,26.641563415527344
499,508.29697787499754,103.63170820800588,4.908445192327514e-06,0.002215501115397488,21.60184987386068,1470,0,21.857019424438477,17.30467987060547,20.54083251953125,27.088071823120117,19.271991729736328,18.510841369628906,27.29017448425293,16.67313003540039,25.879907608032227
599,611.2973874580057,103.00040958300815,4.890455429198309e-06,0.002211437412453337,20.357332229614258,1470,0,17.389657974243164,15.060747146606445,21.282188415527344,27.189266204833984,20.725788116455078,15.343440055847168,28.653236389160156,15.422038078308105,22.149627685546875
699,713.9907927500026,102.6934052919969,4.272515846788665e-06,0.002067006494133162,19.736025916205513,1470,0,18.628437042236328,13.868936538696289,20.3851375579834,26.007539749145508,19.92103385925293,15.873010635375977,27.03131866455078,15.104175567626953,20.804643630981445
799,816.6608606250084,102.67006787500577,3.716891982932583e-06,0.001927924267945342,19.32376119825575,1470,0,18.802061080932617,15.223562240600586,18.443546295166016,24.410219192504883,17.542823791503906,15.76115608215332,23.84020233154297,17.276649475097656,22.613630294799805
899,925.400061332999,108.73920070799068,2.6459965726093797e-06,0.001626651951896711,15.865453296237522,1470,0,16.137584686279297,12.546034812927246,15.297527313232422,20.746679306030273,16.137786865234375,15.996248245239258,17.974855422973633,13.452462196350098,14.499900817871094
999,1029.1164732920006,103.71641195900156,2.4813965803307646e-06,0.0015752449270925346,15.505994055006237,1470,0,14.65937614440918,12.373387336730957,15.218099594116211,20.45380210876465,16.4562931060791,14.452059745788574,17.178943634033203,13.503592491149902,15.258392333984375
1099,1132.2974948750052,103.18102158300462,2.3447111697332357e-06,0.0015312449737821953,15.453539000617132,1470,0,16.878406524658203,12.160112380981445,15.171964645385742,20.70808982849121,16.34848976135254,14.02812671661377,17.257190704345703,12.14039134979248,14.389079093933105
