idx_choice,as_of_date,ccy,sim_mode,diffusion_scale,mean_r_0,mean_r_final,std_r_final,mean_discount_final,max_mahal_over_time,mean_mahal_final,min_absG0_over_time,min_absG0_final,z0_1,mean_z1_final,std_z1_final,z0_2,mean_z2_final,std_z2_final,final_valid_decode_count,final_valid_decode_frac,final_decode_batch_error,final_swap_1Y_median,final_swap_1Y_mean,final_swap_5Y_median,final_swap_5Y_mean,final_swap_10Y_median,final_swap_10Y_mean,final_swap_30Y_median,final_swap_30Y_mean
0,2010-01-29,EUR,full,1.0,0.021909074347006362,-0.0016095892992754567,0.0007275233050372715,0.9874567626374026,5.4411573062515775,4.952102052425452,1.3417321361730572e-06,1.5857782796335762e-06,-0.1525230337705814,0.04205023938945894,0.0036427844715971277,-0.08947832471793918,-0.0682609406287698,0.01220415142396768,493,0.986,"G(z,0) too close to zero: min |G(z,0)| = 1.586e-06. Decoder ODE becomes ill-conditioned.",-0.0015126572265086837,-0.0013957173836270055,-0.001591573738091687,-0.0015897815058081852,-0.0016155921874878919,-0.0016375344531104879,-0.0016215713822162088,-0.0016623847204815672
50,2014-03-31,EUR,full,1.0,0.01189447610688932,-0.0023798270592215475,0.0007001469209084512,0.9942801237443329,5.641820507227053,5.1644184688341666,1.4734899472790275e-07,1.476407675476965e-06,-0.0862758304845099,0.0475328126603371,0.003699016225262206,-0.02553342864848953,-0.06542478683434229,0.01137427316530598,494,0.988,"G(z,0) too close to zero: min |G(z,0)| = 1.476e-06. Decoder ODE becomes ill-conditioned.",-0.00218237720329942,-0.0020445085635622607,-0.002338575168746009,-0.002349332500894321,-0.0023723257944853124,-0.002406268991817633,-0.0023981909202166448,-0.002439757639467553
100,2018-05-31,EUR,full,1.0,0.005823568931489372,-0.002792036349279358,0.0007084471813411012,0.9984885552869253,5.862610880469377,5.297814819105623,4.061999742122069e-08,8.294220508742178e-07,-0.046154075408701596,0.050724085186685544,0.0037337965759394816,0.00750034818546502,-0.06465075619741975,0.011914392957269973,497,0.994,"G(z,0) too close to zero: min |G(z,0)| = 8.294e-07. Decoder ODE becomes ill-conditioned.",-0.0025275875817332605,-0.0021453755181024335,-0.002709409189879474,-0.002695930321263019,-0.0027398822137673353,-0.0027746518561446213,-0.002753039937679098,-0.002825858384357541
150,2022-07-29,EUR,full,1.0,0.011542465496788078,-0.0024267582894496095,0.0007399736025922793,0.9953128256261868,5.826066659525805,5.203689477103449,1.4656958863268343e-07,2.440588568852764e-06,-0.07160350808105569,0.04825841425193223,0.003872422508814925,-0.059559614205049294,-0.0663933244638566,0.011981294865190397,497,0.994,"G(z,0) too close to zero: min |G(z,0)| = 2.441e-06. Decoder ODE becomes ill-conditioned.",-0.0022381878457143054,-0.0019499963643175985,-0.0024025594617206095,-0.002362945432276279,-0.0024452427493474567,-0.0024246782086873053,-0.0024624105648334846,-0.0024610575892602916
