idx_choice,as_of_date,ccy,sim_mode,diffusion_scale,mean_r_0,mean_r_final,std_r_final,mean_discount_final,max_mahal_over_time,mean_mahal_final,min_absG0_over_time,min_absG0_final,z0_1,mean_z1_final,std_z1_final,z0_2,mean_z2_final,std_z2_final,final_valid_decode_count,final_valid_decode_frac,final_decode_batch_error,final_swap_1Y_median,final_swap_1Y_mean,final_swap_5Y_median,final_swap_5Y_mean,final_swap_10Y_median,final_swap_10Y_mean,final_swap_30Y_median,final_swap_30Y_mean
0,2010-01-29,EUR,drift_only,1.0,0.021909074347006362,-0.00162535330270715,8.673617379884035e-19,0.9875073803055976,4.951766744485392,4.951766744485391,0.0001101627620215262,0.0001101627620215262,-0.1525230337705814,0.04233912160424425,1.3877787807814457e-17,-0.08947832471793918,-0.06872195757705199,1.3877787807814457e-17,500,1.0,,-0.0017348960342580004,-0.001734896034258,-0.0017104846973254296,-0.0017104846973254294,-0.0016701881902383526,-0.0016701881902383526,-0.0016245004655259523,-0.0016245004655259523
50,2014-03-31,EUR,drift_only,1.0,0.01189447610688932,-0.0023678356959129228,4.336808689942018e-19,0.9943240247093804,5.162591494921566,5.162591494921565,3.721339973977722e-06,0.00010537524385467734,-0.0862758304845099,0.047686627526321586,0.0,-0.02553342864848953,-0.06617202801906132,2.7755575615628914e-17,500,1.0,,-0.0023514922720744504,-0.0023514922720744504,-0.0024479684025946616,-0.002447968402594661,-0.0024021467272995443,-0.0024021467272995443,-0.00235186907276513,-0.00235186907276513
100,2018-05-31,EUR,drift_only,1.0,0.005823568931489372,-0.00281255992375179,1.3010426069826053e-18,0.998469706442455,5.290578673071406,5.2905786730714075,2.417751793448719e-05,0.00023449686514753765,-0.046154075408701596,0.05089168787117148,2.0816681711721685e-17,0.00750034818546502,-0.06464371216582232,1.3877787807814457e-17,500,1.0,,-0.0029465146244871147,-0.0029465146244871147,-0.0029314295628498958,-0.002931429562849896,-0.0028586159200128074,-0.002858615920012808,-0.0027920391428910654,-0.002792039142891065
150,2022-07-29,EUR,drift_only,1.0,0.011542465496788078,-0.0024927532364505474,4.336808689942018e-19,0.9953463025823074,5.198417309964633,5.1984173099646345,5.9050875003408e-06,0.00014164225952295606,-0.07160350808105569,0.04858671761396328,2.0816681711721685e-17,-0.059559614205049294,-0.06574282493300376,0.0,500,1.0,,-0.0025505672612819363,-0.002550567261281937,-0.0025902481518140378,-0.0025902481518140378,-0.002533774180661994,-0.0025337741806619944,-0.002476691612718862,-0.0024766916127188622
