idx_choice,as_of_date,ccy,mean_r_0,mean_r_final,std_r_final,mean_discount_final,max_mahal_over_time,mean_mahal_final,min_absG0_over_time,min_absG0_final,z0_1,mean_z1_final,std_z1_final,z0_2,mean_z2_final,std_z2_final,final_valid_decode_count,final_valid_decode_frac,final_decode_batch_error,final_swap_1Y_median,final_swap_1Y_mean,final_swap_5Y_median,final_swap_5Y_mean,final_swap_10Y_median,final_swap_10Y_mean,final_swap_30Y_median,final_swap_30Y_mean
0,2010-01-29,EUR,0.021909074347006362,-0.0015955400001218419,0.0023669520168451653,0.9873511435029495,8.105141288229184,5.115406489129626,3.432378220535881e-08,5.403533703818297e-06,-0.1525230337705814,0.04149508171055977,0.009555900961928855,-0.08947832471793918,-0.06696073440525939,0.045244204464174154,499,0.998,"G(z,0) too close to zero: min |G(z,0)| = 5.404e-06. Decoder ODE becomes ill-conditioned.",-0.0014443421234378662,-0.0009680472253423861,-0.0015711018842596157,-0.0014918444385393383,-0.0015837050201250502,-0.0018820556153764626,-0.001565401346468164,-0.0023283268763396626
50,2014-03-31,EUR,0.01189447610688932,-0.002422868261349609,0.002266153265161321,0.9941919878020936,8.022306678681298,5.30016748627109,2.5047758589469282e-08,2.714292624550474e-06,-0.0862758304845099,0.04719978930166055,0.009828898348423093,-0.02553342864848953,-0.06335140410719939,0.04214127872595886,498,0.996,"G(z,0) too close to zero: min |G(z,0)| = 2.714e-06. Decoder ODE becomes ill-conditioned.",-0.002084512606858324,-0.0017115269796006472,-0.002418562319445885,-0.0023133048836281836,-0.0024497838128451897,-0.00269323628378673,-0.0024463390096093702,-0.0031649221581972965
100,2018-05-31,EUR,0.005823568931489372,-0.0027533961767800055,0.0022969460626408797,0.9985298607796529,8.907128533163165,5.458716274298779,1.1151566819966874e-07,4.127968623729439e-06,-0.046154075408701596,0.050420693175293206,0.0099219240554952,0.00750034818546502,-0.06465903511206601,0.04413465306900024,497,0.994,"G(z,0) too close to zero: min |G(z,0)| = 4.128e-06. Decoder ODE becomes ill-conditioned.",-0.0021853132428020115,-0.001621645297331153,-0.002590820328321298,-0.002576797040259747,-0.002671890128745343,-0.0029946842107093628,-0.0026936169964989994,-0.0035033739111130545
150,2022-07-29,EUR,0.011542465496788078,-0.0023036662497536112,0.00239595598896245,0.9952865183742277,8.559338145667137,5.375272801951839,3.400072627890438e-07,5.865499685397957e-07,-0.07160350808105569,0.04778746013092368,0.010279515651271701,-0.059559614205049294,-0.06798561129621986,0.044399913567342554,498,0.996,"G(z,0) too close to zero: min |G(z,0)| = 5.865e-07. Decoder ODE becomes ill-conditioned.",-0.0019659421176477674,-0.0014894447182035434,-0.0023734814389869668,-0.0021688506405025125,-0.0024274318790495613,-0.0025343029944541453,-0.002473071460852903,-0.0029270296030478944
