variant,seed,epoch,train_mse,train_rmse,val_avg_rmse_bps,val_n_good,val_n_bad,epoch_time_sec,cumulative_time_sec,mean_grad_norm,nan_batches,failed_batches,ode_failures,lr,best_val_so_far_bps
baseline,1,23,0.0,0.0,,0,216,0.03650175000075251,0.939386333047878,,0,30,30,0.001,
baseline,1,24,0.0,0.0,,0,216,0.036902832973282784,0.9782415410154499,,0,30,30,0.001,
baseline,1,25,0.0,0.0,,0,216,0.03692491602851078,1.017083958024159,,0,30,30,0.001,
baseline,1,26,0.0,0.0,,0,216,0.03780504094902426,1.057028875045944,,0,30,30,0.001,
baseline,1,27,0.0,0.0,,0,216,0.03698387497570366,1.0960312910028733,,0,30,30,0.001,
baseline,1,28,0.0,0.0,,0,216,0.0371969579719007,1.1351927910000086,,0,30,30,0.001,
baseline,1,29,0.0,0.0,,0,216,0.036584083980415016,1.1738162499968894,,0,30,30,0.001,
baseline,1,30,0.0,0.0,,0,216,0.036679084005299956,1.2124301660223864,,0,30,30,0.001,
baseline,1,31,0.0,0.0,,0,216,0.03812258300604299,1.2525364580214955,,0,30,30,0.001,
baseline,1,32,0.0,0.0,,0,216,0.03747208300046623,1.2920915000140667,,0,30,30,0.001,
baseline,1,33,0.0,0.0,,0,216,0.03705575002823025,1.3311686250381172,,0,30,30,0.001,
baseline,1,34,0.0,0.0,,0,216,0.0367909999913536,1.3699180410476401,,0,30,30,0.001,
baseline,1,35,0.0,0.0,,0,216,0.037040458992123604,1.4087646250263788,,0,30,30,0.001,
baseline,1,36,0.0,0.0,,0,216,0.036467625002842396,1.4472388330032118,,0,30,30,0.001,
baseline,1,37,0.0,0.0,,0,216,0.036484166979789734,1.4855187080102041,,0,30,30,0.001,
baseline,1,38,0.0,0.0,,0,216,0.036792874976526946,1.5240220830310136,,0,30,30,0.001,
baseline,1,39,0.0,0.0,,0,216,0.03722683398518711,1.5629812080296688,,0,30,30,0.001,
baseline,1,40,0.0,0.0,,0,216,0.03653887496329844,1.6012486250256188,,0,30,30,0.001,
baseline,1,41,0.0,0.0,,0,216,0.0364572920370847,1.6393637500004843,,0,30,30,0.001,
baseline,1,42,0.0,0.0,,0,216,0.03594574995804578,1.6769435410387814,,0,30,30,0.001,
baseline,1,43,0.0,0.0,,0,216,0.03624845901504159,1.7148277499945834,,0,30,30,0.001,
baseline,1,44,0.0,0.0,,0,216,0.037087999982759356,1.7535203330335207,,0,30,30,0.001,
baseline,1,45,0.0,0.0,,0,216,0.0378367499797605,1.7933652910287492,,0,30,30,0.001,
baseline,1,46,0.0,0.0,,0,216,0.037638582987710834,1.8329535830416717,,0,30,30,0.001,
baseline,1,47,0.0,0.0,,0,216,0.037196624965872616,1.8721335410373285,,0,30,30,0.001,
baseline,1,48,0.0,0.0,,0,216,0.037357916007749736,1.9114939160062931,,0,30,30,0.001,
baseline,1,49,0.0,0.0,,0,216,0.03661154198925942,1.950089875026606,,0,30,30,0.001,
baseline,1,50,0.0,0.0,,0,216,0.03687204100424424,1.9890227080322802,,0,30,30,0.001,
baseline,1,51,0.0,0.0,,0,216,0.03938258299604058,2.030559875012841,,0,30,30,0.001,
baseline,1,52,0.0,0.0,,0,216,0.038480249990243465,2.0714509160025045,,0,30,30,0.001,
baseline,1,53,0.0,0.0,,0,216,0.038606083020567894,2.112120333011262,,0,30,30,0.001,
baseline,1,54,0.0,0.0,,0,216,0.037507708999328315,2.1516457500401884,,0,30,30,0.001,
baseline,1,55,0.0,0.0,,0,216,0.03687208303017542,2.1906782910227776,,0,30,30,0.001,
baseline,1,56,0.0,0.0,,0,216,0.03771866700844839,2.2303747910191305,,0,30,30,0.001,
baseline,1,57,0.0,0.0,,0,216,0.03752016701037064,2.2700641250121407,,0,30,30,0.001,
baseline,1,58,0.0,0.0,,0,216,0.03669670800445601,2.3087930410401896,,0,30,30,0.001,
baseline,1,59,0.0,0.0,,0,216,0.03725137503352016,2.3479791250429116,,0,30,30,0.001,
baseline,1,60,0.0,0.0,,0,216,0.03725150000536814,2.387195833027363,,0,30,30,0.001,
baseline,1,61,0.0,0.0,,0,216,0.036755124980118126,2.425956375023816,,0,30,30,0.001,
baseline,1,62,0.0,0.0,,0,216,0.036992124980315566,2.4648824160103686,,0,30,30,0.001,
baseline,1,63,0.0,0.0,,0,216,0.036291667027398944,2.502907290996518,,0,30,30,0.001,
baseline,1,64,0.0,0.0,,0,216,0.036763417010661215,2.541349416016601,,0,30,30,0.001,
baseline,1,65,0.0,0.0,,0,216,0.036897749989293516,2.580142875027377,,0,30,30,0.001,
baseline,1,66,0.0,0.0,,0,216,0.03668737498810515,2.6185227910173126,,0,30,30,0.001,
baseline,1,67,0.0,0.0,,0,216,0.03698962496127933,2.657167958037462,,0,30,30,0.001,
baseline,1,68,0.0,0.0,,0,216,0.036276625003665686,2.6948829159955494,,0,30,30,0.001,
baseline,1,69,0.0,0.0,,0,216,0.03638875001342967,2.7330289160017855,,0,30,30,0.001,
baseline,1,70,0.0,0.0,,0,216,0.037442542030476034,2.772316791000776,,0,30,30,0.001,
baseline,1,71,0.0,0.0,,0,216,0.03673350001918152,2.811112083029002,,0,30,30,0.001,
baseline,1,72,0.0,0.0,,0,216,0.0369448330020532,2.8500443330267444,,0,30,30,0.001,
baseline,1,73,0.0,0.0,,0,216,0.0365388750215061,2.888616875046864,,0,30,30,0.001,
baseline,1,74,0.0,0.0,,0,216,0.036615499993786216,2.9272854159935378,,0,30,30,0.001,
baseline,1,75,0.0,0.0,,0,216,0.036564458976499736,2.96581658301875,,0,30,30,0.001,
baseline,1,76,0.0,0.0,,0,216,0.036596500023733824,3.0043370830244385,,0,30,30,0.001,
baseline,1,77,0.0,0.0,,0,216,0.03708216699305922,3.043161666020751,,0,30,30,0.001,
baseline,1,78,0.0,0.0,,0,216,0.03741337498649955,3.082646000024397,,0,30,30,0.001,
baseline,1,79,0.0,0.0,,0,216,0.037836499977856874,3.122631958045531,,0,30,30,0.001,
baseline,1,80,0.0,0.0,,0,216,0.03841366700362414,3.163084333005827,,0,30,30,0.001,
baseline,1,81,0.0,0.0,,0,216,0.037438958999700844,3.202537208038848,,0,30,30,0.001,
baseline,1,82,0.0,0.0,,0,216,0.037747666996438056,3.2420953750261106,,0,30,30,0.001,
baseline,1,83,0.0,0.0,,0,216,0.03698387497570366,3.2810391660314053,,0,30,30,0.001,
baseline,1,84,0.0,0.0,,0,216,0.037163499975577,3.32015191600658,,0,30,30,0.001,
baseline,1,85,0.0,0.0,,0,216,0.03674433403648436,3.358898375008721,,0,30,30,0.001,
baseline,1,86,0.0,0.0,,0,216,0.03699345904169604,3.3978173329960555,,0,30,30,0.001,
baseline,1,87,0.0,0.0,,0,216,0.03666579199489206,3.436425833031535,,0,30,30,0.001,
baseline,1,88,0.0,0.0,,0,216,0.03656379197491333,3.4749782910221256,,0,30,30,0.001,
baseline,1,89,0.0,0.0,,0,216,0.036521917034406215,3.5132629580330104,,0,30,30,0.001,
baseline,1,90,0.0,0.0,,0,216,0.03645316697657108,3.551463916024659,,0,30,30,0.001,
baseline,1,91,0.0,0.0,,0,216,0.03675637498963624,3.5899654160020873,,0,30,30,0.001,
baseline,1,92,0.0,0.0,,0,216,0.03645633300766349,3.6281131250434555,,0,30,30,0.001,
baseline,1,93,0.0,0.0,,0,216,0.03712841699598357,3.66691766603617,,0,30,30,0.001,
baseline,1,94,0.0,0.0,,0,216,0.03672525001456961,3.7052726660040207,,0,30,30,0.001,
baseline,1,95,0.0,0.0,,0,216,0.037274250003974885,3.7440484580001794,,0,30,30,0.001,
baseline,1,96,0.0,0.0,,0,216,0.03734570799861103,3.7833390830201097,,0,30,30,0.001,
baseline,1,97,0.0,0.0,,0,216,0.037242041958961636,3.8228356250328943,,0,30,30,0.001,
baseline,1,98,0.0,0.0,,0,216,0.036709167005028576,3.861515833006706,,0,30,30,0.001,
baseline,1,99,0.0,0.0,,0,216,0.03716512495884672,3.9006200000294484,,0,30,30,0.001,
baseline,1,100,0.0,0.0,,0,216,0.037649957987014204,3.9403890829999,,0,30,30,0.001,
baseline,1,101,0.0,0.0,,0,216,0.03729566698893905,3.979715916037094,,0,30,30,0.001,
baseline,1,102,0.0,0.0,,0,216,0.037039333023130894,4.018711000040639,,0,30,30,0.001,
baseline,1,103,0.0,0.0,,0,216,0.03656849998515099,4.057176333037205,,0,30,30,0.001,
baseline,1,104,0.0,0.0,,0,216,0.037476458004675806,4.096685833006632,,0,30,30,0.001,
baseline,1,105,0.0,0.0,,0,216,0.0378068340360187,4.136471625010017,,0,30,30,0.001,
baseline,1,106,0.0,0.0,,0,216,0.03759770898614079,4.175903458031826,,0,30,30,0.001,
baseline,1,107,0.0,0.0,,0,216,0.036681082972791046,4.214558250037953,,0,30,30,0.001,
baseline,1,108,0.0,0.0,,0,216,0.037662249989807606,4.2541859580087475,,0,30,30,0.001,
baseline,1,109,0.0,0.0,,0,216,0.03761262499028817,4.293653333035763,,0,30,30,0.001,
baseline,1,110,0.0,0.0,,0,216,0.03773033304605633,4.333375332993455,,0,30,30,0.001,
baseline,1,111,0.0,0.0,,0,216,0.03672291699331254,4.372222666046582,,0,30,30,0.001,
baseline,1,112,0.0,0.0,,0,216,0.037106791976839304,4.411319250008091,,0,30,30,0.001,
baseline,1,113,0.0,0.0,,0,216,0.03684150002663955,4.4501547079999,,0,30,30,0.001,
baseline,1,114,0.0,0.0,,0,216,0.03685437503736466,4.48879879101878,,0,30,30,0.001,
baseline,1,115,0.0,0.0,,0,216,0.03696825000224635,4.527501291013323,,0,30,30,0.001,
baseline,1,116,0.0,0.0,,0,216,0.03659916599281132,4.5657975830254145,,0,30,30,0.001,
baseline,1,117,0.0,0.0,,0,216,0.03626199997961521,4.603762250044383,,0,30,30,0.001,
baseline,1,118,0.0,0.0,,0,216,0.0359833330148831,4.64142100000754,,0,30,30,0.001,
baseline,1,119,0.0,0.0,,0,216,0.036757041001692414,4.6798197500174865,,0,30,30,0.001,
baseline,1,120,0.0,0.0,,0,216,0.03627854201477021,4.717726000002585,,0,30,30,0.001,
baseline,1,121,0.0,0.0,,0,216,0.03740433300845325,4.757045291014947,,0,30,30,0.001,
baseline,1,122,0.0,0.0,,0,216,0.03784987499238923,4.796820000046864,,0,30,30,0.001,
baseline,1,123,0.0,0.0,,0,216,0.03774724999675527,4.83659720805008,,0,30,30,0.001,
baseline,1,124,0.0,0.0,,0,216,0.037123208050616086,4.875731666048523,,0,30,30,0.001,
baseline,1,125,0.0,0.0,,0,216,0.03664479200961068,4.914328291022684,,0,30,30,0.001,
baseline,1,126,0.0,0.0,,0,216,0.036776207969523966,4.953014708007686,,0,30,30,0.001,
baseline,1,127,0.0,0.0,,0,216,0.036974791961256415,4.991984916036017,,0,30,30,0.001,
baseline,1,128,0.0,0.0,,0,216,0.03707216598559171,5.031072875019163,,0,30,30,0.001,
baseline,1,129,0.0,0.0,,0,216,0.03678579197730869,5.069807416002732,,0,30,30,0.001,
baseline,1,130,0.0,0.0,,0,216,0.03695487498771399,5.1088194160256535,,0,30,30,0.001,
baseline,1,131,0.0,0.0,,0,216,0.03735158400377259,5.148078666010406,,0,30,30,0.001,
baseline,1,132,0.0,0.0,,0,216,0.037348790967371315,5.187379916023929,,0,30,30,0.001,
baseline,1,133,0.0,0.0,,0,216,0.037454749981407076,5.226836458023172,,0,30,30,0.001,
baseline,1,134,0.0,0.0,,0,216,0.03794470801949501,5.266762000042945,,0,30,30,0.001,
baseline,1,135,0.0,0.0,,0,216,0.03809604200068861,5.307104791048914,,0,30,30,0.001,
baseline,1,136,0.0,0.0,,0,216,0.03738070803228766,5.34649145801086,,0,30,30,0.001,
baseline,1,137,0.0,0.0,,0,216,0.03741716698277742,5.385854208027013,,0,30,30,0.001,
baseline,1,138,0.0,0.0,,0,216,0.036930458969436586,5.4248432500171475,,0,30,30,0.001,
baseline,1,139,0.0,0.0,,0,216,0.03719908301718533,5.464027916023042,,0,30,30,0.001,
baseline,1,140,0.0,0.0,,0,216,0.0371089160325937,5.502904082997702,,0,30,30,0.001,
baseline,1,141,0.0,0.0,,0,216,0.036533666017930955,5.541133165999781,,0,30,30,0.001,
baseline,1,142,0.0,0.0,,0,216,0.036350667010992765,5.579214000026695,,0,30,30,0.001,
baseline,1,143,0.0,0.0,,0,216,0.03620833397144452,5.617072583001573,,0,30,30,0.001,
baseline,1,144,0.0,0.0,,0,216,0.036321916966699064,5.655049916007556,,0,30,30,0.001,
baseline,1,145,0.0,0.0,,0,216,0.03572766698198393,5.692406291025691,,0,30,30,0.001,
baseline,1,146,0.0,0.0,,0,216,0.03703337500337511,5.731082416023128,,0,30,30,0.001,
baseline,1,147,0.0,0.0,,0,216,0.03785758401500061,5.7707378750201315,,0,30,30,0.001,
baseline,1,148,0.0,0.0,,0,216,0.03786954202223569,5.810644583019894,,0,30,30,0.001,
baseline,1,149,0.0,0.0,,0,216,0.037068083009216934,5.849820708041079,,0,30,30,0.001,
baseline,1,150,0.0,0.0,,0,216,0.03758250002283603,5.889627000025939,,0,30,30,0.001,
baseline,1,151,0.0,0.0,,0,216,0.037171834032051265,5.928768041019794,,0,30,30,0.001,
baseline,1,152,0.0,0.0,,0,216,0.036850166972726583,5.967589833016973,,0,30,30,0.001,
baseline,1,153,0.0,0.0,,0,216,0.03783695795573294,6.007562540995423,,0,30,30,0.001,
baseline,1,154,0.0,0.0,,0,216,0.03687687503406778,6.046434957999736,,0,30,30,0.001,
baseline,1,155,0.0,0.0,,0,216,0.03640741703566164,6.084818541014101,,0,30,30,0.001,
baseline,1,156,0.0,0.0,,0,216,0.03732958302134648,6.124324708012864,,0,30,30,0.001,
baseline,1,157,0.0,0.0,,0,216,0.03717724996386096,6.163444625039119,,0,30,30,0.001,
baseline,1,158,0.0,0.0,,0,216,0.036612499970942736,6.202042750024702,,0,30,30,0.001,
baseline,1,159,0.0,0.0,,0,216,0.03670308302389458,6.240794125013053,,0,30,30,0.001,
baseline,1,160,0.0,0.0,,0,216,0.03714037500321865,6.279888499993831,,0,30,30,0.001,
baseline,1,161,0.0,0.0,,0,216,0.037547332991380244,6.319436541001778,,0,30,30,0.001,
baseline,1,162,0.0,0.0,,0,216,0.036953457980416715,6.358238208049443,,0,30,30,0.001,
baseline,1,163,0.0,0.0,,0,216,0.03689716599183157,6.397083250049036,,0,30,30,0.001,
baseline,1,164,0.0,0.0,,0,216,0.03670891700312495,6.43575383303687,,0,30,30,0.001,
baseline,1,165,0.0,0.0,,0,216,0.03681679198052734,6.47451466601342,,0,30,30,0.001,
baseline,1,166,0.0,0.0,,0,216,0.03672050003660843,6.512991166033316,,0,30,30,0.001,
baseline,1,167,0.0,0.0,,0,216,0.03640591696603224,6.551109625026584,,0,30,30,0.001,
baseline,1,168,0.0,0.0,,0,216,0.03756608301773667,6.590420916036237,,0,30,30,0.001,
baseline,1,169,0.0,0.0,,0,216,0.0369011249858886,6.629079708014615,,0,30,30,0.001,
baseline,1,170,0.0,0.0,,0,216,0.03629599994746968,6.66703975002747,,0,30,30,0.001,
baseline,1,171,0.0,0.0,,0,216,0.036260834021959454,6.704923790995963,,0,30,30,0.001,
baseline,1,172,0.0,0.0,,0,216,0.03626537503441796,6.742895583040081,,0,30,30,0.001,
baseline,1,173,0.0,0.0,,0,216,0.03700566600309685,6.781644291011617,,0,30,30,0.001,
baseline,1,174,0.0,0.0,,0,216,0.0374474169802852,6.820981250028126,,0,30,30,0.001,
baseline,1,175,0.0,0.0,,0,216,0.037521541002206504,6.860475833003875,,0,30,30,0.001,
baseline,1,176,0.0,0.0,,0,216,0.03683699999237433,6.899349375045858,,0,30,30,0.001,
baseline,1,177,0.0,0.0,,0,216,0.037007666018325835,6.938308375014458,,0,30,30,0.001,
baseline,1,178,0.0,0.0,,0,216,0.03676308301510289,6.977069540997036,,0,30,30,0.001,
baseline,1,179,0.0,0.0,,0,216,0.036948958004359156,7.015970500011463,,0,30,30,0.001,
baseline,1,180,0.0,0.0,,0,216,0.03678641695296392,7.054855416005012,,0,30,30,0.001,
baseline,1,181,0.0,0.0,,0,216,0.03725408297032118,7.0941702499985695,,0,30,30,0.001,
baseline,1,182,0.0,0.0,,0,216,0.0369764159549959,7.13314462499693,,0,30,30,0.001,
baseline,1,183,0.0,0.0,,0,216,0.03705091599840671,7.172126916004345,,0,30,30,0.001,
baseline,1,184,0.0,0.0,,0,216,0.03677824995247647,7.2109016660251655,,0,30,30,0.001,
baseline,1,185,0.0,0.0,,0,216,0.03754404099890962,7.250380500045139,,0,30,30,0.001,
baseline,1,186,0.0,0.0,,0,216,0.037610083003528416,7.290098083030898,,0,30,30,0.001,
baseline,1,187,0.0,0.0,,0,216,0.03721641597803682,7.329272291040979,,0,30,30,0.001,
baseline,1,188,0.0,0.0,,0,216,0.03782870899885893,7.36911762499949,,0,30,30,0.001,
baseline,1,189,0.0,0.0,,0,216,0.03756212501320988,7.408738750033081,,0,30,30,0.001,
baseline,1,190,0.0,0.0,,0,216,0.036727000027894974,7.447589415998664,,0,30,30,0.001,
baseline,1,191,0.0,0.0,,0,216,0.03631133300950751,7.48571479099337,,0,30,30,0.001,
baseline,1,192,0.0,0.0,,0,216,0.03673883300507441,7.524187791044824,,0,30,30,0.001,
baseline,1,193,0.0,0.0,,0,216,0.0366804160294123,7.562534708005842,,0,30,30,0.001,
baseline,1,194,0.0,0.0,,0,216,0.036835875012911856,7.601060000015423,,0,30,30,0.001,
baseline,1,195,0.0,0.0,,0,216,0.03663554199738428,7.639368541014846,,0,30,30,0.001,
baseline,1,196,0.0,0.0,,0,216,0.03670925000915304,7.677787583030295,,0,30,30,0.001,
baseline,1,197,0.0,0.0,,0,216,0.036096833006013185,7.71554649999598,,0,30,30,0.001,
baseline,1,198,0.0,0.0,,0,216,0.03658233297755942,7.75375862501096,,0,30,30,0.001,
baseline,1,199,0.0,0.0,,0,216,0.037378457956947386,7.793093540996779,,0,30,30,0.001,
baseline,1,200,0.0,0.0,,0,216,0.03759737504879013,7.832640000036918,,0,30,30,0.001,
baseline,1,201,0.0,0.0,,0,216,0.03743733395822346,7.872065541043412,,0,30,30,0.001,
baseline,1,202,0.0,0.0,,0,216,0.0376045000157319,7.911759291018825,,0,30,30,0.001,
baseline,1,203,0.0,0.0,,0,216,0.037585665995720774,7.951336791040376,,0,30,30,0.001,
baseline,1,204,0.0,0.0,,0,216,0.03696350002428517,7.990319416043349,,0,30,30,0.001,
baseline,1,205,0.0,0.0,,0,216,0.0378358339658007,8.030233083001804,,0,30,30,0.001,
baseline,1,206,0.0,0.0,,0,216,0.03790950000984594,8.070248250034638,,0,30,30,0.001,
baseline,1,207,0.0,0.0,,0,216,0.03791454195743427,8.110163083008956,,0,30,30,0.001,
baseline,1,208,0.0,0.0,,0,216,0.037155916972551495,8.149312583031133,,0,30,30,0.001,
baseline,1,209,0.0,0.0,,0,216,0.0374247920117341,8.188713665993419,,0,30,30,0.001,
baseline,1,210,0.0,0.0,,0,216,0.03745358402375132,8.228229041036684,,0,30,30,0.001,
baseline,1,211,0.0,0.0,,0,216,0.037228957982733846,8.267460541042965,,0,30,30,0.001,
baseline,1,212,0.0,0.0,,0,216,0.03662995796184987,8.30621891602641,,0,30,30,0.001,
baseline,1,213,0.0,0.0,,0,216,0.037342041032388806,8.345586416020524,,0,30,30,0.001,
baseline,1,214,0.0,0.0,,0,216,0.03642504196614027,8.383972665993497,,0,30,30,0.001,
baseline,1,215,0.0,0.0,,0,216,0.037223000021185726,8.423413500015158,,0,30,30,0.001,
baseline,1,216,0.0,0.0,,0,216,0.03675041702808812,8.462248083029408,,0,30,30,0.001,
baseline,1,217,0.0,0.0,,0,216,0.03673829196486622,8.5007635410293,,0,30,30,0.001,
baseline,1,218,0.0,0.0,,0,216,0.036249500000849366,8.538707958010491,,0,30,30,0.001,
baseline,1,219,0.0,0.0,,0,216,0.03636887500761077,8.57687737501692,,0,30,30,0.001,
baseline,1,220,0.0,0.0,,0,216,0.03637133300071582,8.614956041041296,,0,30,30,0.001,
baseline,1,221,0.0,0.0,,0,216,0.03691762499511242,8.65352408302715,,0,30,30,0.001,
baseline,1,222,0.0,0.0,,0,216,0.036336124991066754,8.691666250000708,,0,30,30,0.001,
baseline,1,223,0.0,0.0,,0,216,0.03606029198272154,8.729374125017785,,0,30,30,0.001,
baseline,1,224,0.0,0.0,,0,216,0.036400416982360184,8.76767141604796,,0,30,30,0.001,
baseline,1,225,0.0,0.0,,0,216,0.03725250001298264,8.807020916021429,,0,30,30,0.001,
baseline,1,226,0.0,0.0,,0,216,0.03717124997638166,8.846172958030365,,0,30,30,0.001,
baseline,1,227,0.0,0.0,,0,216,0.0368062499910593,8.885051291028503,,0,30,30,0.001,
baseline,1,228,0.0,0.0,,0,216,0.03724054095800966,8.924346625048202,,0,30,30,0.001,
baseline,1,229,0.0,0.0,,0,216,0.03660854103509337,8.962925291038118,,0,30,30,0.001,
baseline,1,230,0.0,0.0,,0,216,0.03722175001166761,9.002156875038054,,0,30,30,0.001,
baseline,1,231,0.0,0.0,,0,216,0.03727454098407179,9.041532291041221,,0,30,30,0.001,
baseline,1,232,0.0,0.0,,0,216,0.03727099997922778,9.08078400004888,,0,30,30,0.001,
baseline,1,233,0.0,0.0,,0,216,0.037276499962899834,9.120173083036207,,0,30,30,0.001,
baseline,1,234,0.0,0.0,,0,216,0.03731387498555705,9.159480416041333,,0,30,30,0.001,
baseline,1,235,0.0,0.0,,0,216,0.03665975003968924,9.198125583003275,,0,30,30,0.001,
baseline,1,236,0.0,0.0,,0,216,0.036981583980377764,9.237053083023056,,0,30,30,0.001,
baseline,1,237,0.0,0.0,,0,216,0.03727387503022328,9.276338250027038,,0,30,30,0.001,
baseline,1,238,0.0,0.0,,0,216,0.03808283404214308,9.316385957994498,,0,30,30,0.001,
baseline,1,239,0.0,0.0,,0,216,0.03840466699330136,9.356790958030615,,0,30,30,0.001,
baseline,1,240,0.0,0.0,,0,216,0.03780516696861014,9.396630208007991,,0,30,30,0.001,
baseline,1,241,0.0,0.0,,0,216,0.037013166991528124,9.435667458048556,,0,30,30,0.001,
baseline,1,242,0.0,0.0,,0,216,0.03767208300996572,9.475225708039943,,0,30,30,0.001,
baseline,1,243,0.0,0.0,,0,216,0.03698099998291582,9.513968916027807,,0,30,30,0.001,
baseline,1,244,0.0,0.0,,0,216,0.036760916002094746,9.55244825000409,,0,30,30,0.001,
baseline,1,245,0.0,0.0,,0,216,0.0365372080123052,9.590678958047647,,0,30,30,0.001,
baseline,1,246,0.0,0.0,,0,216,0.0369402919895947,9.629374041047413,,0,30,30,0.001,
baseline,1,247,0.0,0.0,,0,216,0.03708854201249778,9.668181083048694,,0,30,30,0.001,
baseline,1,248,0.0,0.0,,0,216,0.03676083299797028,9.706579332996625,,0,30,30,0.001,
baseline,1,249,0.0,0.0,,0,216,0.036627709050662816,9.74488045804901,,0,30,30,0.001,
baseline,1,250,0.0,0.0,,0,216,0.036981042008847,9.783647166041192,,0,30,30,0.001,
baseline,1,251,0.0,0.0,,0,216,0.03750087501248345,9.823277958028484,,0,30,30,0.001,
baseline,1,252,0.0,0.0,,0,216,0.03766154102049768,9.862998833006714,,0,30,30,0.001,
baseline,1,253,0.0,0.0,,0,216,0.037263625010382384,9.90224816603586,,0,30,30,0.001,
baseline,1,254,0.0,0.0,,0,216,0.039653707994148135,9.944090291042812,,0,30,30,0.001,
baseline,1,255,0.0,0.0,,0,216,0.037988958007190377,9.984139958047308,,0,30,30,0.001,
baseline,1,256,0.0,0.0,,0,216,0.03788141702534631,10.024082541000098,,0,30,30,0.001,
baseline,1,257,0.0,0.0,,0,216,0.037042042007669806,10.063145750027616,,0,30,30,0.001,
baseline,1,258,0.0,0.0,,0,216,0.0373145830235444,10.10249920800561,,0,30,30,0.001,
baseline,1,259,0.0,0.0,,0,216,0.037685458024498075,10.142302250023931,,0,30,30,0.001,
baseline,1,260,0.0,0.0,,0,216,0.0373843340203166,10.18169704102911,,0,30,30,0.001,
baseline,1,261,0.0,0.0,,0,216,0.037044291966594756,10.220831833023112,,0,30,30,0.001,
baseline,1,262,0.0,0.0,,0,216,0.037015541980508715,10.259679833019618,,0,30,30,0.001,
baseline,1,263,0.0,0.0,,0,216,0.037261999968905,10.298958333034534,,0,30,30,0.001,
baseline,1,264,0.0,0.0,,0,216,0.03626012499444187,10.337159749993589,,0,30,30,0.001,
baseline,1,265,0.0,0.0,,0,216,0.03741512499982491,10.376675458042882,,0,30,30,0.001,
baseline,1,266,0.0,0.0,,0,216,0.03702187503222376,10.415694041003007,,0,30,30,0.001,
baseline,1,267,0.0,0.0,,0,216,0.036636834032833576,10.45434254099382,,0,30,30,0.001,
baseline,1,268,0.0,0.0,,0,216,0.036665417021140456,10.492800291045569,,0,30,30,0.001,
baseline,1,269,0.0,0.0,,0,216,0.036746750003658235,10.531332750048023,,0,30,30,0.001,
baseline,1,270,0.0,0.0,,0,216,0.03642591700190678,10.569471416005399,,0,30,30,0.001,
baseline,1,271,0.0,0.0,,0,216,0.03681641700677574,10.60798483301187,,0,30,30,0.001,
baseline,1,272,0.0,0.0,,0,216,0.036427457991521806,10.64615758304717,,0,30,30,0.001,
baseline,1,273,0.0,0.0,,0,216,0.036257041967473924,10.684107583016157,,0,30,30,0.001,
