epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,2.3984360999893397,2.3984360999893397,0.0004252954081277407,0.02062269158300489,183.0258886549208,1470,0,300.5390930175781,221.80747985839844,161.70005798339844,151.60679626464844,59.83614730834961,230.50865173339844,173.1653289794922,143.56619262695312,204.5032501220703
1,4.65584109997144,2.2574049999821,0.0003131476009175891,0.017695976969853602,141.0990155537923,1470,0,222.1054229736328,170.0747528076172,125.6396255493164,118.97929382324219,52.8718376159668,173.2002410888672,134.90350341796875,112.23853302001953,159.8779296875
2,6.951308499963488,2.2954673999920487,0.00011105286928573243,0.010538162519421137,81.80455313788521,1470,0,107.72328186035156,97.5224380493164,75.64269256591797,74.5907974243164,43.60574722290039,90.9609375,82.7969970703125,65.5205078125,97.87757873535156
3,9.158881499955896,2.207572999992408,5.93544052993771e-05,0.0077041810271681116,71.54443020290799,1470,0,99.75385284423828,84.04804992675781,65.74820709228516,65.71385192871094,40.62774658203125,77.48973846435547,72.62946319580078,52.57048034667969,85.3184814453125
4,11.39648459997261,2.237603100016713,5.3805274048227766e-05,0.007335207839470383,70.20692104763455,1470,0,99.55329895019531,82.34999084472656,64.4042739868164,64.45336151123047,39.800899505615234,76.31356048583984,71.25965881347656,50.213985443115234,83.51325988769531
5,13.668225099972915,2.2717405000003055,5.1919324783850654e-05,0.007205506559836765,69.12020238240561,1470,0,95.67829132080078,81.3198013305664,63.75141906738281,63.88349914550781,39.4201774597168,75.13294982910156,70.65550994873047,49.54932403564453,82.69084930419922
6,15.889258799958043,2.221033699985128,5.0292326519337046e-05,0.007091708293446442,68.1014298333062,1470,0,93.36683654785156,80.11172485351562,62.98752212524414,63.20061111450195,39.06793975830078,73.83303833007812,69.84429931640625,48.75582504272461,81.74507141113281
7,18.684315499966033,2.79505670000799,4.865538200096633e-05,0.006975340995318173,66.90151935153537,1470,0,90.90996551513672,78.54907989501953,62.06076431274414,62.38029861450195,38.76707458496094,72.05379486083984,68.80486297607422,47.955379486083984,80.63245391845703
8,21.658904899959452,2.9745893999934196,4.564748068623638e-05,0.006756291933171359,63.58691702948677,1470,0,84.7054443359375,74.45824432373047,59.293949127197266,59.92483901977539,37.98280715942383,67.6279296875,66.13951873779297,44.968101501464844,77.1814193725586
9,24.71983319998253,3.060928300023079,4.07803116624044e-05,0.006385946418691939,59.877517276340065,1470,0,82.93437194824219,70.29198455810547,55.49818801879883,56.39527893066406,35.71513748168945,65.1928939819336,63.04365539550781,37.8989143371582,71.92723083496094
10,27.5736691999482,2.8538359999656677,3.759418412263752e-05,0.00613140963585353,58.29710472954643,1470,0,80.89851379394531,68.6662826538086,54.09800338745117,55.08395767211914,34.63028335571289,64.30648040771484,61.919029235839844,35.114131927490234,69.95726013183594
11,30.511406599951442,2.9377374000032432,3.617918305930549e-05,0.00601491338751486,57.23967700534397,1470,0,78.470458984375,67.56937408447266,53.296714782714844,54.350948333740234,34.02726364135742,63.4402961730957,61.22134017944336,33.889888763427734,68.89080810546875
12,33.382898499956354,2.871491900004912,3.4918592883223276e-05,0.005909195620659657,56.283771938747826,1470,0,77.15380859375,66.4949722290039,52.45856857299805,53.591163635253906,33.442474365234375,62.577022552490234,60.41276168823242,32.57968521118164,67.84349060058594
