as_of_date,ccy,z_1,z_2,z_3
2018-08-31,AUD,-0.054306783,-0.05879756,0.042983707
2018-09-28,AUD,-0.05669997,-0.06203228,0.041550875
2018-10-31,AUD,-0.05578795,-0.061264373,0.04065737
2018-11-30,AUD,-0.056068555,-0.06094747,0.042285502
2018-12-31,AUD,-0.051761825,-0.056440413,0.04207152
2019-01-31,AUD,-0.050063517,-0.054402135,0.042000994
2019-02-28,AUD,-0.048439857,-0.05390478,0.037405647
2019-03-29,AUD,-0.04135564,-0.046788484,0.032466274
2019-04-30,AUD,-0.04027979,-0.0470301,0.0271133
2019-05-31,AUD,-0.034610257,-0.04108374,0.023297574
2019-06-28,AUD,-0.030512592,-0.037778124,0.017219605
2019-07-31,AUD,-0.026951421,-0.034326144,0.013957983
2019-08-30,AUD,-0.021967245,-0.027370505,0.013559893
2019-09-30,AUD,-0.023690827,-0.028786372,0.015427551
2019-10-31,AUD,-0.025741776,-0.030932762,0.016590348
2019-11-29,AUD,-0.02363668,-0.029578324,0.012563
2019-12-31,AUD,-0.02927897,-0.036307894,0.014351992
2020-01-31,AUD,-0.02133967,-0.027102113,0.012122096
2020-02-28,AUD,-0.01778922,-0.022617586,0.010674996
2020-03-31,AUD,-0.014909777,-0.019454163,0.004994843
2020-04-30,AUD,-0.014249753,-0.021901727,-0.003375848
2020-05-29,AUD,-0.013732415,-0.021336704,-0.0028066416
2020-06-30,AUD,-0.01344305,-0.021974508,-0.004387851
2020-07-31,AUD,-0.011976352,-0.01992481,-0.0038633826
2020-08-31,AUD,-0.013277924,-0.02342245,-0.006784493
2020-09-30,AUD,-0.01156316,-0.021218266,-0.006949639
2020-10-30,AUD,-0.011111844,-0.021920357,-0.00959471
2020-11-30,AUD,-0.013068791,-0.025284477,-0.01119373
2020-12-31,AUD,-0.013902718,-0.026614927,-0.012330057
2021-01-29,AUD,-0.016057018,-0.030610956,-0.014195168
2021-02-26,AUD,-0.024781877,-0.042033333,-0.016262136
2021-03-31,AUD,-0.025590058,-0.04415071,-0.017409364
2021-04-30,AUD,-0.024542771,-0.042391047,-0.01676482
2021-05-31,AUD,-0.024500243,-0.041508112,-0.016151441
2021-06-30,AUD,-0.023460295,-0.037204564,-0.012334906
2021-07-30,AUD,-0.019280728,-0.031534832,-0.0113050705
2021-08-31,AUD,-0.020239217,-0.032183237,-0.011464169
2021-09-30,AUD,-0.024189956,-0.037352648,-0.012063924
2021-10-29,AUD,-0.037612543,-0.045122955,0.005453032
2021-11-30,AUD,-0.035014406,-0.04182373,0.0022445866
2021-12-31,AUD,-0.03486015,-0.041372508,0.0041453745
2022-01-31,AUD,-0.039263558,-0.04435385,0.010598178
2022-02-28,AUD,-0.04338894,-0.048263535,0.011463571
2022-03-31,AUD,-0.060152292,-0.061269242,0.03211932
2022-04-29,AUD,-0.072267115,-0.072138265,0.05317685
2022-05-31,AUD,-0.07518879,-0.07501364,0.062227078
2022-06-30,AUD,-0.08368516,-0.08270734,0.07504164
2022-07-29,AUD,-0.07321133,-0.07344289,0.06984464
2022-08-31,AUD,-0.08595459,-0.084040806,0.081673965
2022-09-30,AUD,-0.093205914,-0.089492336,0.09425494
2022-10-31,AUD,-0.09559251,-0.09385191,0.09379306
2022-11-30,AUD,-0.085356124,-0.08381182,0.08511484
2022-12-30,AUD,-0.09499197,-0.09314085,0.093455344
2023-01-31,AUD,-0.086170726,-0.085563555,0.08599817
2023-02-28,AUD,-0.0957941,-0.092994735,0.09980249
2023-03-31,AUD,-0.081329666,-0.081076406,0.08279295
2023-04-28,AUD,-0.08119738,-0.08075984,0.085296
2023-05-31,AUD,-0.088432156,-0.086655736,0.09598957
2023-06-30,AUD,-0.09767795,-0.091792464,0.11294839
2023-07-31,AUD,-0.09635168,-0.0926311,0.10775449
2023-08-31,AUD,-0.093916625,-0.09194617,0.10017525
2023-09-29,AUD,-0.10109635,-0.10005516,0.10231304
2023-10-31,AUD,-0.111042455,-0.110719055,0.10879833
2023-11-30,AUD,-0.1018643,-0.10133356,0.10352631
2023-12-29,AUD,-0.0904472,-0.08912391,0.097195804
2024-01-31,AUD,-0.09024657,-0.090355396,0.09381443
2024-02-29,AUD,-0.094496116,-0.09392941,0.09790801
2010-01-29,CAD,-0.060463108,-0.082121596,-0.0066640675
2010-02-26,CAD,-0.06079175,-0.08239941,-0.006681344
2010-03-31,CAD,-0.06650938,-0.08303276,0.00877073
2010-04-30,CAD,-0.07008421,-0.084822625,0.01674923
2010-05-31,CAD,-0.066712305,-0.08082839,0.01604922
2010-06-30,CAD,-0.06004888,-0.07864152,0.0063828845
2010-07-30,CAD,-0.05894565,-0.077927604,0.00794342
2010-08-31,CAD,-0.05110001,-0.069790244,0.0055083903
2010-09-30,CAD,-0.051780865,-0.067795284,0.01387406
2010-10-29,CAD,-0.052325398,-0.069796085,0.012155052
2010-11-30,CAD,-0.058623426,-0.07400246,0.017514275
2010-12-31,CAD,-0.06092515,-0.076734975,0.017614054
2011-01-31,CAD,-0.062548175,-0.08016802,0.013837249
2011-02-28,CAD,-0.065750085,-0.081502974,0.019578148
2011-03-31,CAD,-0.06743014,-0.08352806,0.018389422
2011-04-29,CAD,-0.06419636,-0.0808969,0.01771224
2011-05-31,CAD,-0.059603028,-0.07615112,0.0153701585
2011-06-30,CAD,-0.06046047,-0.07780374,0.01464579
2011-07-29,CAD,-0.054662038,-0.071639895,0.013780611
2011-08-31,CAD,-0.04651823,-0.06377894,0.0068752375
2011-09-30,CAD,-0.040790126,-0.057783045,0.0037124297
2011-10-31,CAD,-0.044257313,-0.062013213,0.0064468477
2011-11-30,CAD,-0.041450024,-0.05575849,0.010199001
2011-12-30,CAD,-0.039167695,-0.052521147,0.011854394
2012-01-31,CAD,-0.03928282,-0.052672006,0.012937899
2012-02-29,CAD,-0.043519035,-0.056856133,0.0142681105
2012-03-30,CAD,-0.046541594,-0.059642483,0.015350964
2012-04-30,CAD,-0.048083257,-0.059051912,0.021536212
2012-05-31,CAD,-0.038722403,-0.04835736,0.017920341
2012-06-29,CAD,-0.040238556,-0.051731497,0.015356608
2012-07-31,CAD,-0.040385596,-0.05028288,0.018678723
2012-08-31,CAD,-0.04144513,-0.050575763,0.020825276
2012-09-28,CAD,-0.04035657,-0.05033335,0.017991643
2012-10-31,CAD,-0.04107203,-0.05182062,0.016806453
2012-11-30,CAD,-0.040459607,-0.050456814,0.017894188
2012-12-31,CAD,-0.042323552,-0.052431807,0.019154109
2013-01-31,CAD,-0.044872764,-0.05639788,0.017189525
2013-02-28,CAD,-0.041806206,-0.05479736,0.013591436
2013-03-29,CAD,-0.0426613,-0.055019155,0.015260841
2013-04-30,CAD,-0.04041457,-0.05178541,0.015878072
2013-05-31,CAD,-0.04621777,-0.058520235,0.01637024
2013-06-28,CAD,-0.052599154,-0.06594023,0.01548687
2013-07-31,CAD,-0.052354448,-0.066767395,0.014328713
2013-08-30,CAD,-0.054353856,-0.06953952,0.012658028
2013-09-30,CAD,-0.05344671,-0.06946227,0.011275044
2013-10-31,CAD,-0.05106602,-0.067477025,0.010581261
2013-11-29,CAD,-0.051127367,-0.06900807,0.008916896
2013-12-31,CAD,-0.05465083,-0.07259334,0.007810234
2014-01-31,CAD,-0.048149005,-0.065450706,0.0077739325
2014-02-28,CAD,-0.04856778,-0.06514615,0.009638991
2014-03-31,CAD,-0.049933344,-0.06582237,0.01085764
2014-04-30,CAD,-0.049464516,-0.06474405,0.011895498
2014-05-30,CAD,-0.04722496,-0.06180052,0.012653104
2014-06-30,CAD,-0.048083,-0.062373146,0.013779379
2014-07-31,CAD,-0.047286827,-0.060674094,0.014549632
2014-08-29,CAD,-0.045761883,-0.05782257,0.01640755
2014-09-30,CAD,-0.047630142,-0.060033377,0.015617551
2014-10-31,CAD,-0.046057537,-0.057980627,0.015891073
2014-11-28,CAD,-0.04374024,-0.054756284,0.017463215
2014-12-31,CAD,-0.043148667,-0.053051442,0.019630443
2015-01-30,CAD,-0.029204722,-0.040981457,0.0060698353
2015-02-27,CAD,-0.031043477,-0.043554172,0.0063619036
2015-03-31,CAD,-0.03206836,-0.044734843,0.0062969504
2015-04-30,CAD,-0.03632778,-0.04857729,0.009400626
2015-05-29,CAD,-0.03592039,-0.049237236,0.006846685
2015-06-30,CAD,-0.036447152,-0.05203395,0.0027606445
2015-07-31,CAD,-0.032267418,-0.047650725,-0.0012896736
2015-08-31,CAD,-0.032218516,-0.048126295,-0.0019480371
2015-09-30,CAD,-0.031744182,-0.045571197,0.0022636876
2015-10-30,CAD,-0.03307172,-0.047025338,0.0035932125
2015-11-30,CAD,-0.032928705,-0.04623802,0.0047619725
2015-12-31,CAD,-0.032617062,-0.046723526,0.0030581006
2016-01-29,CAD,-0.027793877,-0.040968806,0.0021725022
2016-02-29,CAD,-0.025674108,-0.035399776,0.008346837
2016-03-31,CAD,-0.02791121,-0.038299114,0.009339012
2016-04-29,CAD,-0.03216763,-0.042293295,0.012471302
2016-05-31,CAD,-0.029966723,-0.039108776,0.012318399
2016-06-30,CAD,-0.025483072,-0.03322337,0.011774302
2016-07-29,CAD,-0.025439966,-0.0319736,0.014003533
2016-08-31,CAD,-0.02526204,-0.03073537,0.014982824
2016-09-30,CAD,-0.025052836,-0.03108146,0.013501411
2016-10-31,CAD,-0.027560024,-0.035564423,0.011616653
2016-11-30,CAD,-0.033353917,-0.04296805,0.010740673
2016-12-30,CAD,-0.035773758,-0.045349345,0.011799672
2017-01-31,CAD,-0.036446504,-0.046988383,0.0111420695
2017-02-28,CAD,-0.035200156,-0.044795215,0.012034873
2017-03-31,CAD,-0.035790578,-0.045483343,0.011990758
2017-04-28,CAD,-0.033915255,-0.043312036,0.01217013
2017-05-31,CAD,-0.03306126,-0.0421286,0.0118669225
2017-06-30,CAD,-0.040765412,-0.04770965,0.02112618
2017-07-31,CAD,-0.045430593,-0.052397516,0.025866058
2017-08-31,CAD,-0.04314791,-0.048770837,0.02777513
2017-09-29,CAD,-0.048165612,-0.052809857,0.03372147
2017-10-31,CAD,-0.046050873,-0.051068895,0.030883424
2017-11-30,CAD,-0.04551729,-0.049746312,0.031923827
2017-12-29,CAD,-0.04949059,-0.05161231,0.03671789
2018-07-31,CAD,-0.056702375,-0.05728179,0.049009535
2018-08-31,CAD,-0.055778034,-0.055942237,0.05048413
2018-09-28,CAD,-0.05940128,-0.059688985,0.05298118
2018-10-31,CAD,-0.061899766,-0.061924305,0.05663566
2018-11-30,CAD,-0.058274984,-0.059048496,0.053521954
2018-12-31,CAD,-0.052487005,-0.054426067,0.048369423
2019-01-31,CAD,-0.05108375,-0.05306823,0.0466718
2019-02-28,CAD,-0.051140465,-0.053606812,0.045186505
2019-03-29,CAD,-0.044657785,-0.04695171,0.04176954
2019-04-30,CAD,-0.045670398,-0.049200535,0.04022769
2019-05-31,CAD,-0.041750044,-0.044648785,0.03908117
2019-06-28,CAD,-0.04060507,-0.042210072,0.040472016
2019-07-31,CAD,-0.04155444,-0.042687215,0.0417923
2019-08-30,CAD,-0.035878606,-0.036034305,0.03930378
2019-09-30,CAD,-0.03978638,-0.038766623,0.04455946
2019-10-31,CAD,-0.040652834,-0.040954925,0.0413869
2019-11-29,CAD,-0.041816715,-0.04173702,0.042716056
2019-12-31,CAD,-0.046555214,-0.04718615,0.04403305
2020-01-31,CAD,-0.03824398,-0.03877665,0.039641827
2020-02-28,CAD,-0.03312446,-0.03472588,0.031977814
2020-03-31,CAD,-0.02232453,-0.027166333,0.011327492
2020-04-30,CAD,-0.019504732,-0.02575877,0.0066123777
2020-05-29,CAD,-0.019011738,-0.025466857,0.00509239
2020-06-30,CAD,-0.019247921,-0.025492717,0.0054886704
2020-07-31,CAD,-0.017860452,-0.023659678,0.005487048
2020-08-31,CAD,-0.019894298,-0.02744092,0.0034752982
2020-09-30,CAD,-0.019506471,-0.026806206,0.0036366265
2020-10-30,CAD,-0.020584209,-0.029166875,0.001590041
2020-11-30,CAD,-0.021278273,-0.029558137,0.0023045097
2020-12-31,CAD,-0.021122184,-0.030349415,0.00036706054
2021-01-29,CAD,-0.02328777,-0.03447333,-0.0021411383
2021-02-26,CAD,-0.030452672,-0.04193727,-0.0023414074
2021-03-31,CAD,-0.033642754,-0.047991857,-0.006000761
2021-04-30,CAD,-0.03270679,-0.046444573,-0.0049643796
2021-05-31,CAD,-0.03206957,-0.044843026,-0.0035474375
2021-06-30,CAD,-0.032385826,-0.04210996,0.0015578541
2021-07-30,CAD,-0.02965816,-0.039302763,0.0018550298
2021-08-31,CAD,-0.030301258,-0.039680056,0.0024195544
2021-09-30,CAD,-0.034946986,-0.04462959,0.0037654862
2021-10-29,CAD,-0.04289449,-0.047129903,0.020113554
2021-11-30,CAD,-0.040182643,-0.043261282,0.021406919
2021-12-31,CAD,-0.039504297,-0.042153683,0.022910628
2022-01-31,CAD,-0.046520684,-0.04968434,0.02913357
2022-02-28,CAD,-0.04792242,-0.050726995,0.033413656
2022-03-31,CAD,-0.061377708,-0.060563892,0.05265744
2022-04-29,CAD,-0.07046754,-0.069905736,0.06413826
2022-05-31,CAD,-0.0703703,-0.07032949,0.06503325
2022-06-30,CAD,-0.078718826,-0.07715708,0.07949586
2022-07-29,CAD,-0.07079549,-0.06873973,0.08377622
2022-08-31,CAD,-0.08358344,-0.076750465,0.101029895
2022-09-30,CAD,-0.08543211,-0.0782553,0.1066571
2022-10-31,CAD,-0.087603554,-0.080539666,0.111698076
2022-11-30,CAD,-0.082961395,-0.07433874,0.11549744
2022-12-30,CAD,-0.08844756,-0.081162035,0.11746602
2023-01-31,CAD,-0.081054136,-0.074091636,0.11553705
2023-02-28,CAD,-0.089710414,-0.080430135,0.12129301
2023-03-31,CAD,-0.08078371,-0.07322543,0.11373557
2023-04-28,CAD,-0.080571055,-0.072821856,0.11477436
2023-05-31,CAD,-0.08991701,-0.079223365,0.12731151
2023-06-30,CAD,-0.094507575,-0.08021426,0.13867895
2023-07-31,CAD,-0.098510385,-0.08479573,0.13976145
2023-08-31,CAD,-0.09921171,-0.08633315,0.13775471
2023-09-29,CAD,-0.1058373,-0.09430627,0.13826664
2023-10-31,CAD,-0.10341678,-0.09528792,0.1296346
2023-11-30,CAD,-0.09166974,-0.083540544,0.121018454
2023-12-29,CAD,-0.081795,-0.07378425,0.114346325
2024-01-31,CAD,-0.08732423,-0.0797794,0.118839756
2024-02-29,CAD,-0.091141656,-0.08263789,0.12058198
2010-01-29,DKK,-0.06764448,-0.08016327,0.027590077
2010-02-26,DKK,-0.06488007,-0.078779034,0.0231188
2010-03-31,DKK,-0.06369585,-0.077876315,0.021891851
2010-04-30,DKK,-0.061607614,-0.075339064,0.021496747
2010-05-31,DKK,-0.05562778,-0.068416245,0.019642677
2010-06-30,DKK,-0.054537736,-0.06751277,0.021112397
2010-07-30,DKK,-0.056614473,-0.06985241,0.020352233
2010-08-31,DKK,-0.046630472,-0.055505723,0.023591828
2010-09-30,DKK,-0.052243274,-0.06097537,0.027214784
2010-10-29,DKK,-0.055853,-0.06459994,0.028688408
2010-11-30,DKK,-0.058692865,-0.06978022,0.025050074
2010-12-31,DKK,-0.06338611,-0.07535406,0.024114255
2011-01-31,DKK,-0.06747766,-0.0773319,0.0296222
2011-02-28,DKK,-0.06771657,-0.07684037,0.030542698
2011-03-31,DKK,-0.07311912,-0.08152188,0.038050085
2011-04-29,DKK,-0.07158901,-0.08017977,0.037363824
2011-05-31,DKK,-0.06637729,-0.076113224,0.034161866
2011-06-30,DKK,-0.06834412,-0.079080656,0.034132197
2011-08-31,DKK,-0.05414328,-0.06649607,0.021823782
2011-09-30,DKK,-0.04595857,-0.055946402,0.02051309
2011-10-31,DKK,-0.048262283,-0.0584307,0.021138448
2011-11-30,DKK,-0.044885486,-0.055818424,0.015621835
2011-12-30,DKK,-0.038490847,-0.049714297,0.012095427
2012-01-31,DKK,-0.03810896,-0.05024956,0.011970827
2012-02-29,DKK,-0.040371887,-0.052379996,0.0125440955
2012-03-30,DKK,-0.04106035,-0.05322676,0.012283108
2012-04-30,DKK,-0.038822703,-0.052128278,0.009234106
2012-05-31,DKK,-0.028361816,-0.037153527,0.009544697
2012-06-29,DKK,-0.03216205,-0.045461316,0.0018579451
2012-07-31,DKK,-0.027391732,-0.042358816,-0.0044977767
2012-08-31,DKK,-0.027669668,-0.04224822,-0.003515604
2012-09-28,DKK,-0.029851453,-0.044734,-0.0028752696
2012-10-31,DKK,-0.031184318,-0.045610026,-0.001422918
2012-11-30,DKK,-0.027845165,-0.043039113,-0.00590291
2012-12-31,DKK,-0.02682741,-0.04176755,-0.0052941456
2013-01-31,DKK,-0.03483909,-0.047855526,0.0015406585
2013-02-28,DKK,-0.030576479,-0.046090607,-0.0038960427
2013-03-29,DKK,-0.029379036,-0.04405195,-0.004257234
2013-04-30,DKK,-0.026086204,-0.040330738,-0.003980973
2013-05-31,DKK,-0.030156575,-0.045800023,-0.005817149
2013-06-28,DKK,-0.035625607,-0.05023412,-0.0033712955
2013-07-31,DKK,-0.03501869,-0.050241217,-0.004820862
2013-08-30,DKK,-0.039627872,-0.05522968,-0.0024041096
2013-09-30,DKK,-0.03772457,-0.053812355,-0.0033825755
2013-10-31,DKK,-0.035263695,-0.052041613,-0.0049970015
2013-11-29,DKK,-0.03401749,-0.05224365,-0.00834825
2013-12-31,DKK,-0.037639525,-0.055536233,-0.007462988
2014-01-31,DKK,-0.03396708,-0.051558238,-0.00699598
2014-02-28,DKK,-0.033658735,-0.05084701,-0.006441431
2014-03-31,DKK,-0.033031985,-0.049864683,-0.005380991
2014-04-30,DKK,-0.031578604,-0.048255675,-0.00539104
2014-05-30,DKK,-0.02896386,-0.045795962,-0.006438132
2014-06-30,DKK,-0.02829703,-0.044614516,-0.004735182
2014-07-31,DKK,-0.027865946,-0.04293879,-0.002701813
2014-08-29,DKK,-0.024082588,-0.037102334,-0.0017273251
2014-09-30,DKK,-0.023804633,-0.038732275,-0.0052684527
2014-10-31,DKK,-0.022875682,-0.03659969,-0.003654224
2014-11-28,DKK,-0.021033108,-0.03288798,-0.0018280467
2014-12-31,DKK,-0.019288903,-0.029911097,-0.0018722067
2015-01-30,DKK,-0.012380685,-0.022708174,-0.009497187
2015-02-27,DKK,-0.012027585,-0.022315469,-0.010479228
2015-03-31,DKK,-0.011829268,-0.019303447,-0.006179443
2015-04-30,DKK,-0.013249542,-0.022806149,-0.0095155155
2015-05-29,DKK,-0.01655454,-0.028132781,-0.0095935585
2015-06-30,DKK,-0.021566616,-0.036280103,-0.013085291
2015-07-31,DKK,-0.019849505,-0.032999422,-0.009909617
2015-08-31,DKK,-0.021867985,-0.03562838,-0.009359709
2015-09-30,DKK,-0.02021667,-0.033402406,-0.00864427
2015-10-30,DKK,-0.01862002,-0.032390494,-0.011657222
2015-11-30,DKK,-0.016440593,-0.031506374,-0.014837045
2015-12-31,DKK,-0.019648708,-0.034327574,-0.012820039
2016-01-29,DKK,-0.014988046,-0.028071946,-0.011444163
2016-02-29,DKK,-0.0122936135,-0.023593761,-0.010385539
2016-03-31,DKK,-0.013054596,-0.024424559,-0.009647679
2016-04-29,DKK,-0.014739931,-0.02788828,-0.011731721
2016-06-30,DKK,-0.008782042,-0.019040126,-0.010976821
2016-07-29,DKK,-0.007700583,-0.017212726,-0.010329438
2016-08-31,DKK,-0.00791579,-0.017478237,-0.010332089
2016-09-30,DKK,-0.007620349,-0.017269261,-0.010252952
2016-10-31,DKK,-0.010848398,-0.021760724,-0.011230852
2016-11-30,DKK,-0.013105616,-0.026002053,-0.01310987
2016-12-30,DKK,-0.012861477,-0.025770225,-0.013750865
2017-01-31,DKK,-0.015109902,-0.029611956,-0.015900161
2017-02-28,DKK,-0.012163542,-0.026038004,-0.015895054
2017-03-31,DKK,-0.0141174495,-0.027988624,-0.015649129
2017-04-28,DKK,-0.014487082,-0.028419131,-0.015705528
2017-05-31,DKK,-0.014177743,-0.028648391,-0.016175004
2017-06-30,DKK,-0.01606143,-0.030513417,-0.015882526
2017-07-31,DKK,-0.016341263,-0.03165886,-0.017354904
2017-08-31,DKK,-0.013356434,-0.028079517,-0.017853398
2017-09-29,DKK,-0.0147408545,-0.030178713,-0.01906584
2017-10-31,DKK,-0.01368686,-0.028942123,-0.019032989
2017-11-30,DKK,-0.013616104,-0.028047493,-0.018343959
2017-12-29,DKK,-0.014355142,-0.028321885,-0.018032942
2018-01-31,DKK,-0.016420482,-0.030222539,-0.018281847
2018-02-28,DKK,-0.017093971,-0.031619016,-0.018545315
2018-03-30,DKK,-0.015217854,-0.02904571,-0.017947879
2018-04-30,DKK,-0.015829403,-0.02982499,-0.017653022
2018-05-31,DKK,-0.014122493,-0.027836893,-0.016959155
2018-06-29,DKK,-0.01347312,-0.02734216,-0.017653178
2018-07-31,DKK,-0.014546957,-0.0284097,-0.017574737
2018-08-31,DKK,-0.013674036,-0.027154591,-0.016853258
2018-09-28,DKK,-0.015470036,-0.0287253,-0.016506348
2018-10-31,DKK,-0.014840387,-0.028250303,-0.01699678
2018-11-30,DKK,-0.01371547,-0.027194416,-0.017123854
2018-12-31,DKK,-0.012862614,-0.026134182,-0.016167086
2019-01-31,DKK,-0.010758246,-0.022868209,-0.015135681
2019-02-28,DKK,-0.0110442685,-0.023330776,-0.015469429
2019-03-29,DKK,-0.007541964,-0.018537492,-0.014632678
2019-04-30,DKK,-0.007889498,-0.019410543,-0.015552616
