epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,2.172718899906613,2.172718899906613,0.00028013795006229876,0.01673732206962329,84.37326219346788,1470,0,123.15133666992188,99.62979888916016,76.6586685180664,75.16368103027344,43.42047882080078,93.96419525146484,82.92455291748047,65.27789306640625,99.16875457763672
9,24.08047219994478,21.907753300038166,2.7545261415367832e-05,0.005248357973249141,51.048347261216904,1470,0,63.498329162597656,59.903324127197266,48.7314567565918,50.45423889160156,31.025758743286133,54.42746353149414,56.163673400878906,30.568618774414062,64.66226196289062
19,80.58030249993317,56.49983029998839,2.4652489312812782e-05,0.004965127320906563,56.56284840901693,1470,0,65.07238006591797,63.78061294555664,55.03437423706055,56.39657974243164,35.847164154052734,55.19419860839844,60.515323638916016,44.98530197143555,72.23970031738281
29,152.10852549993433,71.52822300000116,2.0449832609425406e-05,0.004522149114019285,42.168291091918945,1470,0,40.3552360534668,46.49447250366211,41.43103790283203,44.842586517333984,27.339597702026367,41.3096923828125,48.8227424621582,32.22791290283203,56.691341400146484
39,231.11889399995562,79.01036850002129,1.6970397732961056e-05,0.004119514259346732,40.435801823933915,1470,0,41.729061126708984,43.70580291748047,38.711246490478516,42.57353210449219,25.527502059936523,39.685882568359375,46.27911376953125,32.47450256347656,53.235572814941406
49,338.9746036999859,107.85570970003027,1.5054059726285881e-05,0.0038799561500467866,37.643186993069115,1470,0,41.03838348388672,40.15935516357422,36.03561019897461,40.176231384277344,24.947669982910156,35.521934509277344,43.092384338378906,29.023069381713867,48.794044494628906
59,378.25604729994666,39.28144359996077,1.320520662245274e-05,0.003633896892105325,35.34702618916829,1470,0,36.10049057006836,37.56916809082031,34.287052154541016,38.86566925048828,24.625391006469727,33.23922348022461,41.35225296020508,27.30826187133789,44.775726318359375
69,405.4990281999344,27.242980899987742,1.1407544867188644e-05,0.003377505716825457,33.01023186577691,1470,0,34.359256744384766,33.937198638916016,32.42041778564453,37.64075469970703,25.174667358398438,29.415565490722656,39.302207946777344,24.69405746459961,40.1479606628418
79,436.8786047999747,31.37957660004031,1.0446433397297047e-05,0.0032320942741970024,31.526797824435768,1470,0,30.788022994995117,32.0414924621582,31.50202178955078,37.2530632019043,25.348875045776367,27.423917770385742,38.284908294677734,23.563379287719727,37.535499572753906
89,464.2812095999252,27.402604799950495,9.816305439734712e-06,0.0031330983769640415,30.693936030069988,1470,0,29.56591796875,30.675975799560547,30.85857582092285,36.870574951171875,25.405481338500977,26.168476104736328,37.76789093017578,22.642274856567383,36.29025650024414
99,491.7004880999448,27.419278500019573,9.73100523340839e-06,0.003119455919452684,30.58692084418403,1470,0,29.320526123046875,30.530040740966797,30.798490524291992,36.85734558105469,25.442520141601562,25.946218490600586,37.65031814575195,22.614826202392578,36.12200164794922
