epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.9178964169987012,0.9178964169987012,0.0002468957826570405,0.015712917700320347,76.29046503702799,1470,0,99.234375,86.5155029296875,71.69547271728516,70.61499786376953,40.8785285949707,81.46784973144531,77.68123626708984,64.72380065917969,93.80242156982422,2.6.0,3.12.6,2.2.2
1,1.6901186670002062,0.772222250001505,3.837862697801771e-05,0.006195048585605904,54.66308848063151,1470,0,41.56357955932617,59.13827896118164,57.13422393798828,58.343257904052734,40.16728973388672,43.24052810668945,60.9557991027832,54.88077163696289,76.5440673828125,2.6.0,3.12.6,2.2.2
2,2.456177124986425,0.7660584579862189,2.776754553123697e-05,0.005269491961397889,48.20655271742079,1470,0,35.90962219238281,51.99094009399414,50.669334411621094,52.44015121459961,35.61284255981445,40.23469543457031,56.05249786376953,43.067039489746094,67.88185119628906,2.6.0,3.12.6,2.2.2
3,3.22362933398108,0.7674522089946549,2.3283969224759276e-05,0.004825346539344017,46.45536634657118,1470,0,36.29661178588867,50.361900329589844,48.34963607788086,50.342063903808594,34.448936462402344,40.033321380615234,54.71323776245117,38.403038024902344,65.14955139160156,2.6.0,3.12.6,2.2.2
4,3.983175375004066,0.7595460410229862,2.2484332548876508e-05,0.0047417647082996965,46.30374315049913,1470,0,39.17864227294922,50.5098762512207,47.63850021362305,49.661766052246094,33.55485916137695,41.65301513671875,54.43918991088867,35.985198974609375,64.11264038085938,2.6.0,3.12.6,2.2.2
5,4.757659958995646,0.7744845839915797,2.2153909757973304e-05,0.004706793999950848,45.771567874484596,1470,0,36.299034118652344,49.881595611572266,47.43754577636719,49.53669357299805,33.94594955444336,39.97618865966797,54.117164611816406,36.657470703125,64.09246826171875,2.6.0,3.12.6,2.2.2
6,5.525926375004929,0.7682664160092827,2.1928333352952658e-05,0.004682769837708518,45.91210895114475,1470,0,36.27459716796875,50.020389556884766,47.562496185302734,49.653114318847656,34.08818817138672,39.84288787841797,54.16761016845703,37.245426177978516,64.3542709350586,2.6.0,3.12.6,2.2.2
7,6.304837959003635,0.7789115839987062,2.1777893940749463e-05,0.00466667911268275,45.35511016845703,1470,0,34.98329544067383,49.416221618652344,47.13741683959961,49.29289245605469,33.738739013671875,39.357872009277344,53.749210357666016,36.7022590637207,63.818084716796875,2.6.0,3.12.6,2.2.2
8,7.072233458980918,0.7673954999772832,2.1731211234596447e-05,0.00466167472423768,45.18831210666233,1470,0,38.082523345947266,49.594425201416016,46.43150329589844,48.5848503112793,31.855609893798828,42.367462158203125,53.600311279296875,33.649009704589844,62.52911376953125,2.6.0,3.12.6,2.2.2
9,7.837656624993542,0.7654231660126243,2.110691354889185e-05,0.00459422610990054,44.590238359239365,1470,0,33.215843200683594,48.713497161865234,46.4471435546875,48.72267532348633,33.162654876708984,38.89984130859375,53.138824462890625,35.97521209716797,63.03645324707031,2.6.0,3.12.6,2.2.2
