epoch,time_total_sec,time_interval_sec,loss_price,loss_eig,swaption_priced_frac,path_finite_frac,recon_rmse_bps,nan_batches,gnorm_KQ,gnorm_H,lr_KQ,lr_H,lambda_min_KQ,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
38,951.5,21.568,8.517685949802399,0.0005821094600833021,1.0,0.52008056640625,49.173622555202904,0,0.9906642966192895,0.13632381431545212,1.95805e-05,9.79025e-06,0.001749678747728467,76.6889877319336,50.43674850463867,45.3825798034668,44.47820281982422,35.18999481201172,57.0926399230957,49.15835952758789,32.321144104003906,51.81394577026367
39,973.0,21.477,8.569560170173645,0.0005819695434183814,1.0,0.519134521484375,49.175783793131515,0,0.992100381405652,0.12544723868268987,2.008e-05,1.004e-05,0.0017555259400978684,76.69976043701172,50.44097900390625,45.3833122253418,44.47956848144531,35.185020446777344,57.10008239746094,49.16006851196289,32.31721878051758,51.816043853759766
40,995.3,22.348,8.36037927865982,0.0005818176505272277,1.0,0.5177459716796875,49.17823367648655,0,0.9912140155612903,0.13226700416673076,2.0579500000000002e-05,1.0289750000000001e-05,0.0017618524143472314,76.71158599853516,50.44566345214844,45.38421630859375,44.48105239868164,35.18001937866211,57.1081428527832,49.16199493408203,32.31308364868164,51.81834411621094
41,1017.2,21.896,8.909320831298828,0.0005816612028866075,1.0,0.519378662109375,49.18067126803928,0,0.9894424748139325,0.1449268666820367,2.1079e-05,1.05395e-05,0.00176842394284904,76.7231674194336,50.450218200683594,45.38517379760742,44.48245620727539,35.17535400390625,57.115970611572266,49.16398620605469,32.30914306640625,51.82057189941406
42,1040.1,22.911,7.593399524688721,0.0005814943651785143,1.0,0.516204833984375,49.183373769124344,0,0.9563443424086027,0.29224212398434385,2.15785e-05,1.078925e-05,0.0017755257431417704,76.73414611816406,50.45474624633789,45.38657760620117,44.48411178588867,35.1717643737793,57.123374938964844,49.1663703918457,32.306209564208984,51.823062896728516
43,1062.5,22.355,8.37208241224289,0.0005813195093651302,1.0,0.517791748046875,49.18669509887695,0,0.9925058635062831,0.12219689251882457,2.2078e-05,1.1039e-05,0.0017829462885856628,76.74446105957031,50.459495544433594,45.38888931274414,44.48623275756836,35.16985321044922,57.13040542602539,49.16967010498047,32.30503463745117,51.82621383666992
44,1084.2,21.72,8.864651918411255,0.0005811421724501997,1.0,0.5172576904296875,49.18977059258355,0,0.9945244245002787,0.10450387775575261,2.25775e-05,1.128875e-05,0.001790001173503697,76.75601959228516,50.46452713012695,45.3906364440918,44.48808670043945,35.166229248046875,57.138301849365234,49.172462463378906,32.302490234375,51.82918167114258
45,1105.5,21.321,8.9244983792305,0.000580964086111635,1.0,0.5186767578125,49.19231499565972,0,0.994799659690235,0.10185114125951199,2.3076999999999996e-05,1.1538499999999998e-05,0.0017980191623792052,76.76881408691406,50.469547271728516,45.391456604003906,44.4896240234375,35.16057586669922,57.1469841003418,49.17434310913086,32.2979621887207,51.83152770996094
46,1127.7,22.175,7.636715412139893,0.0005807721099699847,1.0,0.5172271728515625,49.19523366292317,0,0.9955648345662451,0.09407818318372521,2.3576499999999994e-05,1.1788249999999997e-05,0.0018061051378026605,76.7817153930664,50.47473907470703,45.39274215698242,44.49138259887695,35.15577697753906,57.155574798583984,49.176631927490234,32.294342041015625,51.834197998046875
47,1149.0,21.289,8.413634598255157,0.0005805762921227142,1.0,0.51739501953125,49.19761657714844,0,0.9907674652389576,0.13557238593151855,2.4075999999999994e-05,1.2037999999999997e-05,0.0018140970496460795,76.79341125488281,50.47938919067383,45.39358901977539,44.49290084838867,35.150447845458984,57.163429260253906,49.178382873535156,32.29056167602539,51.8364372253418
48,1171.7,22.716,7.1523802280426025,0.0005803873063996434,1.0,0.51629638671875,49.2005615234375,0,0.9924224571563255,0.12287226045691979,2.4575499999999995e-05,1.2287749999999998e-05,0.0018219586927443743,76.80489349365234,50.48426055908203,45.395179748535156,44.494834899902344,35.14665222167969,57.1712646484375,49.18098449707031,32.28775405883789,51.839229583740234
49,1193.7,22.029,7.985174596309662,0.0005801982479169965,1.0,0.515777587890625,49.203601413302955,0,0.6800178459486903,0.7331955503507352,2.5074999999999996e-05,1.2537499999999998e-05,0.001830067834816873,76.81600189208984,50.48910903930664,45.39695739746094,44.49687957763672,35.14331817626953,57.17887878417969,49.18376922607422,32.28530502319336,51.842193603515625
50,1214.8,21.043,8.559252500534058,0.0005799938662676141,1.0,0.520660400390625,49.207266913519966,0,0.9870780548875369,0.16024016934974084,2.5574499999999997e-05,1.2787249999999999e-05,0.0018387563759461045,76.82601165771484,50.49422836303711,45.3996696472168,44.49954605102539,35.141456604003906,57.185970306396484,49.18756866455078,32.28477096557617,51.8461799621582
51,1238.6,23.801,7.544972598552704,0.0005797823323518969,1.0,0.5159759521484375,49.21073277791341,0,0.9910281271140271,0.13365409499811662,2.6073999999999998e-05,1.3036999999999999e-05,0.0018477622652426362,76.83748626708984,50.49943923950195,45.40192794799805,44.5019416809082,35.13854217529297,57.19383239746094,49.19091796875,32.28285217285156,51.84965515136719
52,1261.2,22.68,7.337235689163208,0.0005795822507934645,1.0,0.51287841796875,49.21479712592231,0,0.9919772451003533,0.12641559151013226,2.6573499999999996e-05,1.3286749999999998e-05,0.0018549966625869274,76.8508529663086,50.50528335571289,45.40464401245117,44.50454330444336,35.136146545410156,57.20289611816406,49.19490432739258,32.28043746948242,51.85346603393555
53,1283.0,21.727,7.639002025127411,0.0005793871532659978,1.0,0.517791748046875,49.21849017673069,0,0.9908553439308491,0.1349290116343407,2.7072999999999996e-05,1.3536499999999998e-05,0.001864417688921094,76.86468505859375,50.5111198425293,45.406776428222656,44.50696563720703,35.13219451904297,57.212257385253906,49.198272705078125,32.27716827392578,51.856971740722656
54,1305.5,22.554,7.213440835475922,0.0005791531075374223,1.0,0.5146484375,49.22248967488606,0,0.9939572890330894,0.10976744619173787,2.7572499999999997e-05,1.3786249999999999e-05,0.0018744582775980234,76.87859344482422,50.51713562011719,45.40930938720703,44.509613037109375,35.128807067871094,57.2216682434082,49.202064514160156,32.27442169189453,51.86079406738281
55,1328.1,22.539,7.784529983997345,0.0005789102360722609,1.0,0.51397705078125,49.22631030612522,0,0.9933975492905976,0.11472297204494525,2.8072e-05,1.4036e-05,0.0018846768653020263,76.89253997802734,50.523048400878906,45.41162109375,44.51203918457031,35.12502670288086,57.2310791015625,49.20562744140625,32.27143478393555,51.864376068115234
56,1350.4,22.362,8.252209544181824,0.0005786674519185908,1.0,0.5146026611328125,49.23004150390625,0,0.9935540715390593,0.11335880073465437,2.8571500000000002e-05,1.4285750000000001e-05,0.0018946465570479631,76.90699005126953,50.52904510498047,45.41372299194336,44.51433181762695,35.12080383300781,57.240867614746094,49.20906448364258,32.26770782470703,51.86783981323242
57,1372.7,22.273,8.354845106601715,0.0005784270615549758,1.0,0.51483154296875,49.23312759399414,0,0.9916024397973325,0.1293238387856901,2.9071000000000007e-05,1.4535500000000003e-05,0.0019051379058510065,76.92098236083984,50.53466796875,45.41506576538086,44.516334533691406,35.11513137817383,57.25037384033203,49.21161651611328,32.263214111328125,51.87076187133789
58,1396.2,23.454,7.115972578525543,0.0005781683503300883,1.0,0.5128936767578125,49.23569742838542,0,0.9955946850157582,0.09376194817637301,2.9570500000000004e-05,1.4785250000000002e-05,0.0019157544011250138,76.93450927734375,50.5399284362793,45.41584014892578,44.518089294433594,35.10847854614258,57.25965881347656,49.213523864746094,32.25802993774414,51.87321853637695
59,1418.9,22.743,7.232076048851013,0.0005779020793852396,1.0,0.5132598876953125,49.23921076456706,0,0.9926797817016393,0.12077566138246448,3.0070000000000005e-05,1.5035000000000003e-05,0.0019277064129710197,76.94895935058594,50.54589080810547,45.41764831542969,44.52045440673828,35.1033935546875,57.26951217651367,49.216617584228516,32.25387191772461,51.876548767089844
60,1440.3,21.375,8.478146970272064,0.0005776086400146596,1.0,0.515472412109375,49.24360826280382,0,0.6827924773468917,0.7306124158566006,3.0569500000000006e-05,1.5284750000000003e-05,0.0019397179130464792,76.9637222290039,50.552398681640625,45.42049026489258,44.523529052734375,35.099945068359375,57.27943420410156,49.220733642578125,32.25145721435547,51.88076400756836
61,1462.5,22.247,8.479414880275726,0.0005773458906332962,1.0,0.51422119140625,49.24866527981228,0,0.9911643332062686,0.13263992178041284,3.1069000000000004e-05,1.5534500000000002e-05,0.0019495830638334155,76.97886657714844,50.5595588684082,45.424041748046875,44.527122497558594,35.09714126586914,57.28969955444336,49.22553253173828,32.25021743774414,51.885807037353516
62,1483.8,21.272,8.590008616447449,0.0005770942370872945,1.0,0.5166015625,49.25264188978407,0,0.993738606525581,0.11173069139465892,3.15685e-05,1.578425e-05,0.001960486639291048,76.99421691894531,50.56612014770508,45.426231384277344,44.52997970581055,35.091827392578125,57.30006790161133,49.22898864746094,32.24665451049805,51.88969039916992
63,1506.1,22.323,8.206927716732025,0.0005768284827354364,1.0,0.51416015625,49.25506040785048,0,0.9928023543303229,0.11976491275751584,3.2068e-05,1.6034e-05,0.0019722890574485064,77.00946807861328,50.571998596191406,45.426422119140625,44.531837463378906,35.0826530456543,57.31068420410156,49.2304573059082,32.23983383178711,51.892189025878906
64,1526.1,20.003,8.663088500499725,0.0005765348323620856,1.0,0.519500732421875,49.257849799262154,0,0.9942249700743474,0.10731651504705927,3.25675e-05,1.628375e-05,0.0019846558570861816,77.02499389648438,50.578094482421875,45.427059173583984,44.533843994140625,35.07432556152344,57.321468353271484,49.23247146606445,32.233402252197266,51.894989013671875
65,1548.3,22.232,7.232596158981323,0.0005762401633546688,1.0,0.5128326416015625,49.26139577229817,0,0.9926419118647019,0.12108742434067359,3.3067e-05,1.65335e-05,0.001997482730075717,77.04136657714844,50.584678649902344,45.42851257324219,44.5361213684082,35.067588806152344,57.33260726928711,49.2353630065918,32.22796630859375,51.89835739135742
66,1571.0,22.668,8.10248351097107,0.0005759179766755551,1.0,0.5142059326171875,49.264536963568794,0,0.9906009657618746,0.13678401836036336,3.35665e-05,1.678325e-05,0.0020115531515330076,77.06024932861328,50.59172439575195,45.42899703979492,44.537967681884766,35.05810546875,57.3455810546875,49.23748016357422,32.219547271728516,51.901180267333984
67,1592.6,21.574,8.088336110115051,0.0005755784950451925,1.0,0.5117645263671875,49.26828893025716,0,0.994382504714205,0.10584556027127318,3.4066e-05,1.7033e-05,0.0020253555849194527,77.07911682128906,50.59900665283203,45.4302864074707,44.540184020996094,35.05017852783203,57.3583869934082,49.24040222167969,32.21249771118164,51.904541015625
68,1615.9,23.303,7.536341309547424,0.000575246122025419,1.0,0.5083465576171875,49.272215101453995,0,0.9731058284338592,0.23035812513746984,3.45655e-05,1.728275e-05,0.0020390257705003023,77.09931182861328,50.60667037963867,45.43150329589844,44.542724609375,35.041542053222656,57.37196731567383,49.24320983886719,32.20498275756836,51.908023834228516
69,1638.1,22.2,7.881590127944946,0.0005749267365899868,1.0,0.51708984375,49.27427207099067,0,0.9911904769815231,0.1324447561979586,3.5065e-05,1.75325e-05,0.002052204217761755,77.11750793457031,50.61311721801758,45.43064498901367,44.54431915283203,35.02919387817383,57.384464263916016,49.24371337890625,32.19549560546875,51.90999221801758
70,1661.2,23.141,6.821650922298431,0.0005745905073126778,1.0,0.51153564453125,49.275694105360245,0,0.9973574102668374,0.07264892132743665,3.55645e-05,1.778225e-05,0.0020672075916081667,77.13542175292969,50.619258880615234,45.42901611328125,44.54566192626953,35.01533889770508,57.39698028564453,49.24342346191406,32.18465805053711,51.9114875793457
71,1682.8,21.566,7.594542682170868,0.0005742252833442762,1.0,0.51446533203125,49.27980168660481,0,0.9928825001808534,0.11909744415388929,3.6064e-05,1.8032e-05,0.002082676626741886,77.152099609375,50.626373291015625,45.431121826171875,44.54844284057617,35.008914947509766,57.40840530395508,49.24700164794922,32.18033218383789,51.915523529052734
72,1704.4,21.586,7.5857914090156555,0.000573851888475474,1.0,0.5120086669921875,49.28403133816189,0,0.9931507766120055,0.11683992865563234,3.6563499999999996e-05,1.8281749999999998e-05,0.002098389435559511,77.16896057128906,50.633544921875,45.43336868286133,44.55107879638672,35.00296401977539,57.41984939575195,49.25075912475586,32.176177978515625,51.919578552246094
73,1727.3,22.937,7.17628413438797,0.0005734702135669068,1.0,0.5106201171875,49.28813298543294,0,0.9918357946655608,0.12752120690367197,3.7062999999999994e-05,1.8531499999999997e-05,0.002114773029461503,77.18693542480469,50.64090347290039,45.43522262573242,44.5536994934082,34.995967864990234,57.43195724487305,49.25413513183594,32.1709098815918,51.923465728759766
74,1748.0,20.727,8.136949300765991,0.0005730884440708905,1.0,0.5108489990234375,49.291561126708984,0,0.9909524063678197,0.13421334539161286,3.75625e-05,1.878125e-05,0.0021308683790266514,77.2051010131836,50.648067474365234,45.43617248535156,44.55604553222656,34.986854553222656,57.444313049316406,49.25654220581055,32.164188385009766,51.92676544189453
75,1769.2,21.171,7.787081718444824,0.0005726915696868673,1.0,0.5133514404296875,49.29487397935655,0,0.9927696112379465,0.12003545192770128,3.8062e-05,1.9031e-05,0.002147557446733117,77.22198486328125,50.65491485595703,45.43717956542969,44.55845260620117,34.97816467285156,57.455814361572266,49.25883483886719,32.15848159790039,51.93003845214844
76,1792.5,23.317,6.927133142948151,0.0005722995774704032,1.0,0.50885009765625,49.29653040568034,0,0.9927841517658088,0.11991581380314958,3.85615e-05,1.928075e-05,0.002163205062970519,77.23516082763672,50.65977096557617,45.43678283691406,44.55989074707031,34.968910217285156,57.46503829956055,49.259403228759766,32.15211486816406,51.93170166015625
77,1814.4,21.836,7.321799457073212,0.0005719267064705491,1.0,0.51251220703125,49.298463609483505,0,0.9941198200679415,0.10828598835750862,3.9061000000000004e-05,1.9530500000000002e-05,0.002178891096264124,77.24983978271484,50.66508102416992,45.436500549316406,44.56132125854492,34.95954895019531,57.475128173828125,49.26013946533203,32.1451416015625,51.9334716796875
78,1836.7,22.28,7.898577511310577,0.000571551950997673,1.0,0.50738525390625,49.30140601264106,0,0.9893524787397522,0.14553893374106688,3.95605e-05,1.978025e-05,0.002194466535001993,77.26654052734375,50.67154312133789,45.437110900878906,44.56325149536133,34.9508171081543,57.486595153808594,49.262062072753906,32.138519287109375,51.936214447021484
