epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,0.7680257090105442,0.7680257090105442,0.00019145192129800388,0.013836615239935086,131.63121880425348,1470,0,196.09527587890625,116.55889129638672,128.60238647460938,137.3378448486328,151.2010498046875,123.18316650390625,122.83592224121094,93.65406799316406,115.21236419677734,2.11.0,3.12.6,2.2.2
99,70.56218216700654,69.794156457996,1.3377830811780576e-05,0.0036575717097249885,35.59052742852105,1470,0,35.90886306762695,36.42633056640625,34.19523239135742,38.53177261352539,22.638227462768555,33.17671585083008,42.38739013671875,29.557092666625977,47.49312210083008,2.11.0,3.12.6,2.2.2
199,141.06651675001194,70.5043345830054,6.813445369992959e-06,0.0026102577209909674,25.096576478746204,1470,0,21.494686126708984,21.2138729095459,26.603679656982422,30.941131591796875,26.40934181213379,17.59902572631836,34.120521545410156,18.545373916625977,28.94155502319336,2.11.0,3.12.6,2.2.2
299,211.42311120900558,70.35659445899364,6.246225785573534e-06,0.0024992450431227295,23.950593100653755,1470,0,22.77654457092285,19.52594757080078,25.38258171081543,29.95513916015625,25.357315063476562,17.009998321533203,32.79148864746094,15.942913055419922,26.81340980529785,2.11.0,3.12.6,2.2.2
399,281.8020371670136,70.37892595800804,5.783042325012601e-06,0.002404795692987785,22.96458657582601,1470,0,21.332122802734375,18.22966194152832,24.559431076049805,29.34546661376953,24.478185653686523,16.615798950195312,31.935134887695312,14.80269718170166,25.382780075073242,2.11.0,3.12.6,2.2.2
499,352.2689698750037,70.46693270799005,2.402205531275811e-06,0.001549905007178121,15.003680335150824,1470,0,15.617329597473145,12.99198055267334,14.753816604614258,20.264379501342773,14.879524230957031,12.686779975891113,16.149616241455078,11.777539253234863,15.91215705871582,2.11.0,3.12.6,2.2.2
599,422.8540270420053,70.58505716700165,1.987693223695498e-06,0.001409855745704325,14.25629965464274,1470,0,12.418801307678223,12.479473114013672,13.985651016235352,18.907115936279297,14.862127304077148,11.93170166015625,14.77737808227539,12.280860900878906,16.66358757019043,2.11.0,3.12.6,2.2.2
699,493.1442344170064,70.29020737500105,1.875224055994932e-06,0.0013693882050006608,13.650711483425564,1470,0,12.463385581970215,11.939128875732422,13.694933891296387,18.75826644897461,14.69637393951416,11.666983604431152,13.946637153625488,11.711532592773438,13.979161262512207,2.11.0,3.12.6,2.2.2
799,563.5285593340086,70.38432491700223,1.8626819359715042e-06,0.0013648010609504612,13.283358679877386,1470,0,12.402175903320312,11.268585205078125,12.916711807250977,17.921567916870117,14.417407035827637,10.955423355102539,13.203635215759277,11.632901191711426,14.831820487976074,2.11.0,3.12.6,2.2.2
899,633.947784834003,70.41922549999435,1.8521120944965672e-06,0.0013609232507737412,13.036702791849772,1470,0,12.362260818481445,11.083819389343262,12.644746780395508,17.781612396240234,13.89279842376709,11.16405200958252,12.683445930480957,11.453088760375977,14.264500617980957,2.11.0,3.12.6,2.2.2
999,704.3813528750034,70.4335680410004,1.7357707029881889e-06,0.0013174865096038703,12.828037473890515,1470,0,11.777508735656738,10.990056991577148,12.225496292114258,17.08681869506836,13.834360122680664,10.912123680114746,12.352434158325195,11.622193336486816,14.651345252990723,2.11.0,3.12.6,2.2.2
1099,774.8786467090104,70.497293834007,1.6703244869661205e-06,0.0012924103400105249,12.691622098286945,1470,0,11.82242202758789,10.833786010742188,12.227176666259766,17.262805938720703,13.691336631774902,10.82581901550293,12.095444679260254,11.378994941711426,14.086812973022461,2.11.0,3.12.6,2.2.2
