as_of_date,ccy,z_1,z_2,z_3
2013-12-31,AUD,-0.10435091,0.20654365,-0.044526935
2014-01-31,AUD,-0.10166505,0.199245,-0.043247025
2014-02-28,AUD,-0.10109983,0.1983134,-0.043365076
2014-03-31,AUD,-0.108367875,0.20284161,-0.042894967
2014-04-30,AUD,-0.10791522,0.19502693,-0.040802967
2014-05-30,AUD,-0.105930634,0.18733472,-0.039118
2014-06-30,AUD,-0.104880184,0.18400417,-0.038354658
2014-07-31,AUD,-0.1048161,0.18272705,-0.037809655
2014-08-29,AUD,-0.105708584,0.17640764,-0.035542816
2014-09-30,AUD,-0.11035651,0.18416986,-0.037283998
2014-10-31,AUD,-0.10786422,0.17907003,-0.03643736
2014-11-28,AUD,-0.10763249,0.17058325,-0.03414955
2014-12-31,AUD,-0.10172572,0.15629616,-0.031304654
2015-01-30,AUD,-0.09612614,0.13720405,-0.025413897
2015-02-27,AUD,-0.082433164,0.13575613,-0.027673429
2015-03-31,AUD,-0.077578545,0.12865278,-0.026112828
2015-04-30,AUD,-0.08493795,0.1407156,-0.028330378
2015-05-29,AUD,-0.08102189,0.14324073,-0.030424278
2015-06-30,AUD,-0.08323344,0.15491015,-0.033515032
2015-07-31,AUD,-0.08269355,0.14485344,-0.030664641
2015-08-31,AUD,-0.075242296,0.1407301,-0.031044848
2015-09-30,AUD,-0.07925734,0.1360389,-0.028659217
2015-10-30,AUD,-0.07647306,0.1362817,-0.029420182
2015-11-30,AUD,-0.090526216,0.1448137,-0.02918074
2015-12-31,AUD,-0.090884574,0.14878076,-0.030458895
2016-01-29,AUD,-0.08854957,0.13591579,-0.027097315
2016-02-29,AUD,-0.08969695,0.1283846,-0.024334934
2016-03-31,AUD,-0.09442424,0.13381158,-0.024968997
2016-04-29,AUD,-0.089967914,0.13244918,-0.025069285
2016-05-31,AUD,-0.08288993,0.122156486,-0.023346713
2016-06-30,AUD,-0.08466283,0.113372296,-0.020090723
2016-07-29,AUD,-0.08303499,0.108403,-0.018876698
2016-08-31,AUD,-0.07534788,0.10564527,-0.019585509
2016-09-30,AUD,-0.07660449,0.11011907,-0.020704295
2016-10-31,AUD,-0.0798521,0.1217681,-0.023356935
2016-11-30,AUD,-0.08097565,0.13776995,-0.027876755
2016-12-30,AUD,-0.085462205,0.1434012,-0.028707027
2017-01-31,AUD,-0.07971333,0.14015287,-0.029033631
2017-02-28,AUD,-0.079844326,0.14257228,-0.02958553
2017-03-31,AUD,-0.07905539,0.14050686,-0.029373813
2017-04-28,AUD,-0.076126255,0.13527684,-0.028374521
2017-05-31,AUD,-0.06799916,0.12525746,-0.027072288
2017-06-30,AUD,-0.075085215,0.13689318,-0.028703727
2017-07-31,AUD,-0.07196605,0.13484256,-0.02888818
2017-08-31,AUD,-0.0804521,0.13591023,-0.027358994
2017-09-29,AUD,-0.08234337,0.1422694,-0.02887429
2017-10-31,AUD,-0.076654024,0.13515879,-0.028053097
2017-11-30,AUD,-0.078452446,0.13138586,-0.026582528
2017-12-29,AUD,-0.08573229,0.13664213,-0.026356053
2018-01-31,AUD,-0.083210036,0.14065558,-0.027936116
2018-02-28,AUD,-0.084407724,0.13994591,-0.02759178
2018-03-30,AUD,-0.08985859,0.13696751,-0.02570604
2018-04-30,AUD,-0.09149466,0.14103845,-0.026637308
2018-05-31,AUD,-0.08864817,0.13829184,-0.026368
2018-06-29,AUD,-0.09041286,0.13691387,-0.02593001
2018-07-31,AUD,-0.091862254,0.1373686,-0.025581168
2018-08-31,AUD,-0.089079,0.13118365,-0.024573259
2018-09-28,AUD,-0.08793384,0.13651006,-0.026209392
2018-10-31,AUD,-0.08592669,0.13440697,-0.026018437
2018-11-30,AUD,-0.08896591,0.13523641,-0.025621139
2018-12-31,AUD,-0.08573612,0.12529615,-0.023733642
2019-01-31,AUD,-0.08491208,0.12149426,-0.02283376
2019-02-28,AUD,-0.076397665,0.11735584,-0.023229297
2019-03-29,AUD,-0.064954415,0.10076522,-0.020564701
2019-04-30,AUD,-0.05582437,0.09772248,-0.021401009
2019-05-31,AUD,-0.04711114,0.08460169,-0.01910112
2019-06-28,AUD,-0.035332013,0.074554235,-0.018202145
2019-07-31,AUD,-0.02853013,0.066276014,-0.017080422
2019-08-30,AUD,-0.026728544,0.054076098,-0.013311211
2019-09-30,AUD,-0.030832015,0.058284678,-0.013848497
2019-10-31,AUD,-0.033698812,0.063076615,-0.014615743
2019-11-29,AUD,-0.026061406,0.057788514,-0.014445765
2019-12-31,AUD,-0.031095885,0.07115032,-0.017608324
2020-01-31,AUD,-0.024114281,0.05266525,-0.013495532
2020-02-28,AUD,-0.020961612,0.04396479,-0.011201696
2020-03-31,AUD,-0.011978106,0.035294577,-0.009707353
2020-04-30,AUD,0.0030027586,0.033807345,-0.012320373
2020-05-29,AUD,0.0025768434,0.03312189,-0.0122251995
2020-06-30,AUD,0.006003481,0.032631125,-0.0128733255
2020-07-31,AUD,0.005708582,0.029402051,-0.01193338
2020-08-31,AUD,0.011156282,0.03271486,-0.014319543
2020-09-30,AUD,0.011956945,0.028696857,-0.013270429
2020-10-30,AUD,0.01709178,0.027645107,-0.014148413
2020-11-30,AUD,0.019471511,0.03251401,-0.016290952
2020-12-31,AUD,0.020932723,0.03405994,-0.01693936
2021-01-29,AUD,0.024004657,0.039147206,-0.019277181
2021-02-26,AUD,0.023770593,0.05817561,-0.02486302
2021-03-31,AUD,0.02611606,0.060321547,-0.026257247
2021-04-30,AUD,0.025227206,0.057906784,-0.02525801
2021-05-31,AUD,0.023536213,0.05777695,-0.024579622
2021-06-30,AUD,0.015363204,0.05502936,-0.021313094
2021-07-30,AUD,0.015182453,0.04554779,-0.018446412
2021-08-31,AUD,0.014477411,0.04747659,-0.018499382
2021-09-30,AUD,0.013809794,0.05637439,-0.021040462
2021-10-29,AUD,-0.026020683,0.08909419,-0.02161878
2021-11-30,AUD,-0.020651396,0.08188181,-0.01991472
2021-12-31,AUD,-0.023100082,0.081465796,-0.019408632
2022-01-31,AUD,-0.036467936,0.092448175,-0.019902917
2022-02-28,AUD,-0.04101873,0.10193092,-0.021364477
2022-03-31,AUD,-0.08446454,0.14244348,-0.02455068
2022-04-29,AUD,-0.121731594,0.17271376,-0.02781701
2022-05-31,AUD,-0.1354116,0.18050969,-0.028778922
2022-06-30,AUD,-0.15872736,0.20014349,-0.030814476
2022-07-29,AUD,-0.14271882,0.17644623,-0.027966473
2022-08-31,AUD,-0.16997558,0.20651704,-0.030974746
2022-09-30,AUD,-0.19349504,0.2240436,-0.03204472
2022-10-31,AUD,-0.1923125,0.23027588,-0.034723423
2022-11-30,AUD,-0.17345092,0.20584685,-0.031053115
2022-12-30,AUD,-0.19162253,0.22857478,-0.03432887
2023-01-31,AUD,-0.1738306,0.20771155,-0.03198791
2023-02-28,AUD,-0.20139584,0.23153962,-0.03386911
2023-03-31,AUD,-0.16560936,0.19638394,-0.030369377
2023-04-28,AUD,-0.16901994,0.1966333,-0.030207355
2023-05-31,AUD,-0.1896,0.2143941,-0.031808287
2023-06-30,AUD,-0.2231588,0.23713447,-0.03172322
2023-07-31,AUD,-0.21282414,0.23387246,-0.033045627
2023-08-31,AUD,-0.1991766,0.22747847,-0.03366842
2023-09-29,AUD,-0.20605357,0.24447504,-0.037265807
2023-10-31,AUD,-0.22059073,0.26817825,-0.041612986
2023-11-30,AUD,-0.20729603,0.24642432,-0.037872657
2023-12-29,AUD,-0.19179058,0.2191831,-0.032781526
2024-01-31,AUD,-0.18552184,0.21852969,-0.033974342
2024-02-29,AUD,-0.19471149,0.22872958,-0.035014085
2010-01-29,CAD,-0.009397592,0.14262381,-0.0432184
2010-02-26,CAD,-0.009560954,0.14317927,-0.043179214
2010-03-31,CAD,-0.039836276,0.1574744,-0.040995374
2010-04-30,CAD,-0.054791532,0.16599898,-0.040606298
2010-05-31,CAD,-0.052301906,0.15774152,-0.03872365
2010-06-30,CAD,-0.029427305,0.14250323,-0.040084694
2010-07-30,CAD,-0.030164447,0.14042519,-0.039913423
2010-08-31,CAD,-0.021721331,0.122467026,-0.03679404
2010-09-30,CAD,-0.036254905,0.124578856,-0.03450179
2010-10-29,CAD,-0.032858033,0.12623987,-0.036039412
2010-11-30,CAD,-0.04645404,0.1396238,-0.03629486
2010-12-31,CAD,-0.047763515,0.1452946,-0.03765969
2011-01-31,CAD,-0.041835874,0.14893177,-0.039811663
2011-02-28,CAD,-0.0537771,0.1568599,-0.039465975
2011-03-31,CAD,-0.05318572,0.16032246,-0.040445566
2011-04-29,CAD,-0.049270812,0.1533501,-0.039697077
2011-05-31,CAD,-0.043242402,0.14265826,-0.037868265
2011-06-30,CAD,-0.04188636,0.1445132,-0.038834974
2011-07-29,CAD,-0.03696494,0.13121748,-0.036256947
2011-08-31,CAD,-0.021803387,0.1113699,-0.03324911
2011-09-30,CAD,-0.013873772,0.09740001,-0.030815639
2011-10-31,CAD,-0.018980991,0.106345356,-0.03287578
2011-11-30,CAD,-0.026098445,0.09935692,-0.028634476
2011-12-30,CAD,-0.027808605,0.094410844,-0.027103491
2012-01-31,CAD,-0.029121883,0.09506191,-0.02714129
2012-02-29,CAD,-0.03400251,0.10499498,-0.028941857
2012-03-30,CAD,-0.037885834,0.11179169,-0.029807195
2012-04-30,CAD,-0.049548715,0.11594051,-0.028583754
2012-05-31,CAD,-0.03972247,0.09363325,-0.023740184
2012-06-29,CAD,-0.035171095,0.09724052,-0.0259429
2012-07-31,CAD,-0.04143899,0.097714394,-0.024669658
2012-08-31,CAD,-0.04596108,0.10010858,-0.024279796
2012-09-28,CAD,-0.04048019,0.09742758,-0.024627682
2012-10-31,CAD,-0.038479414,0.099103585,-0.025606629
2012-11-30,CAD,-0.040359315,0.09774108,-0.024719406
2012-12-31,CAD,-0.043254506,0.10223702,-0.02553012
2013-01-31,CAD,-0.04086805,0.108079314,-0.027786186
2013-02-28,CAD,-0.032077946,0.100937925,-0.027853742
2013-03-29,CAD,-0.035697978,0.10311818,-0.027695572
2013-04-30,CAD,-0.03602136,0.097838834,-0.025935814
2013-05-31,CAD,-0.039741114,0.11104419,-0.028884893
2013-06-28,CAD,-0.041895702,0.12520035,-0.032149114
2013-07-31,CAD,-0.03885906,0.124789506,-0.03295482
2013-08-30,CAD,-0.037183095,0.129123,-0.034435753
2013-09-30,CAD,-0.033726677,0.12719908,-0.03480087
2013-10-31,CAD,-0.030635383,0.121937975,-0.034268297
2013-11-29,CAD,-0.026824526,0.122347414,-0.035523865
2013-12-31,CAD,-0.027692381,0.12931915,-0.036773015
2014-01-31,CAD,-0.02380508,0.11509114,-0.033870433
2014-02-28,CAD,-0.027453674,0.116355464,-0.03341051
2014-03-31,CAD,-0.030757442,0.119275235,-0.033275157
2014-04-30,CAD,-0.03248802,0.11838728,-0.03258632
2014-05-30,CAD,-0.032821532,0.113441005,-0.031116014
2014-06-30,CAD,-0.035291206,0.11577625,-0.03125113
2014-07-31,CAD,-0.036739472,0.113718,-0.03016499
2014-08-29,CAD,-0.039604772,0.110386,-0.028496422
2014-09-30,CAD,-0.039513182,0.11430721,-0.029408313
2014-10-31,CAD,-0.039267108,0.11047711,-0.028339788
2014-11-28,CAD,-0.040736046,0.10547461,-0.026700536
2014-12-31,CAD,-0.044524048,0.10437749,-0.025540415
2015-01-30,CAD,-0.014741615,0.07125993,-0.021755518
2015-02-27,CAD,-0.01561818,0.07577968,-0.02315468
2015-03-31,CAD,-0.016023777,0.07793822,-0.023717456
2015-04-30,CAD,-0.023648258,0.08787156,-0.02498354
2015-05-29,CAD,-0.018842509,0.08676874,-0.025744222
2015-06-30,CAD,-0.011312464,0.08791841,-0.02795301
2015-07-31,CAD,-0.0032970142,0.077951595,-0.026276406
2015-08-31,CAD,-0.001789324,0.07803278,-0.026702212
2015-09-30,CAD,-0.009360785,0.07695744,-0.024722453
2015-10-30,CAD,-0.011873298,0.08021248,-0.025328536
2015-11-30,CAD,-0.014078494,0.0800329,-0.02475961
2015-12-31,CAD,-0.010687689,0.079294324,-0.025384149
2016-01-29,CAD,-0.0071733873,0.06808759,-0.022737343
2016-02-29,CAD,-0.01784657,0.063406065,-0.018937131
2016-03-31,CAD,-0.019902661,0.06891822,-0.020370528
2016-04-29,CAD,-0.02734577,0.07889243,-0.021831872
2016-05-31,CAD,-0.0267939,0.0735549,-0.020137437
2016-06-30,CAD,-0.024479162,0.06281833,-0.017209439
2016-07-29,CAD,-0.028758595,0.062634364,-0.016107103
2016-08-31,CAD,-0.031207556,0.06195934,-0.015048835
2016-09-30,CAD,-0.028403752,0.061357416,-0.01543254
2016-10-31,CAD,-0.02546589,0.06727886,-0.01810658
2016-11-30,CAD,-0.026523173,0.08057378,-0.021658858
2016-12-30,CAD,-0.029650314,0.08616462,-0.022589814
2017-01-31,CAD,-0.028079366,0.08794701,-0.023658946
2017-02-28,CAD,-0.029439839,0.085066184,-0.022407692
2017-03-31,CAD,-0.029700106,0.08650106,-0.02275456
2017-04-28,CAD,-0.028905682,0.082430825,-0.02177101
2017-05-31,CAD,-0.028393809,0.08030248,-0.021182775
2017-06-30,CAD,-0.048408493,0.09814471,-0.022172688
2017-07-31,CAD,-0.057733383,0.10949225,-0.023823274
2017-08-31,CAD,-0.060162015,0.10425566,-0.021791821
2017-09-29,CAD,-0.072698295,0.11644157,-0.022818297
2017-10-31,CAD,-0.06705596,0.11116491,-0.0223028
2017-11-30,CAD,-0.06902125,0.109963246,-0.021431051
2017-12-29,CAD,-0.08092018,0.11969329,-0.021274885
2018-07-31,CAD,-0.103343084,0.13661432,-0.02216419
2018-08-31,CAD,-0.105042055,0.13469452,-0.021437187
2018-09-28,CAD,-0.110739686,0.14335495,-0.022890918
2018-10-31,CAD,-0.117563374,0.14964724,-0.023636142
2018-11-30,CAD,-0.109980196,0.14117366,-0.022889642
2018-12-31,CAD,-0.09762779,0.12743226,-0.021640157
2019-01-31,CAD,-0.094449185,0.1241871,-0.021258289
2019-02-28,CAD,-0.09204043,0.124171674,-0.021695085
2019-03-29,CAD,-0.083088346,0.108831175,-0.019146532
2019-04-30,CAD,-0.08037368,0.11138703,-0.02064277
2019-05-31,CAD,-0.076725766,0.102038234,-0.018527579
2019-06-28,CAD,-0.079291716,0.099254206,-0.017012551
2019-07-31,CAD,-0.08226775,0.101484016,-0.016949192
2019-08-30,CAD,-0.07610938,0.087895334,-0.013920272
2019-09-30,CAD,-0.08716305,0.097243756,-0.014337098
2019-10-31,CAD,-0.08209081,0.09896675,-0.015817614
2019-11-29,CAD,-0.08517354,0.10165878,-0.015978642
2019-12-31,CAD,-0.08946387,0.112670645,-0.018317051
2020-01-31,CAD,-0.077802934,0.093361035,-0.015142821
2020-02-28,CAD,-0.06292751,0.080555044,-0.014032396
2020-03-31,CAD,-0.024634007,0.054181613,-0.013049457
2020-04-30,CAD,-0.014960467,0.047782682,-0.013303247
2020-05-29,CAD,-0.012423124,0.046450716,-0.01327938
2020-06-30,CAD,-0.013425636,0.046793647,-0.013214329
2020-07-31,CAD,-0.012940599,0.043505937,-0.012304423
2020-08-31,CAD,-0.00973962,0.04839252,-0.014605636
2020-09-30,CAD,-0.009926825,0.047536947,-0.014270095
2020-10-30,CAD,-0.006563393,0.04997912,-0.015795855
2020-11-30,CAD,-0.008326725,0.05143287,-0.015789477
2020-12-31,CAD,-0.0045858948,0.051115658,-0.016598057
2021-01-29,CAD,-0.00051382557,0.056078807,-0.01913995
2021-02-26,CAD,-0.005015107,0.07149012,-0.022068646
2021-03-31,CAD,0.0010913312,0.07879816,-0.02561012
2021-04-30,CAD,-0.00048770756,0.07717992,-0.02478303
2021-05-31,CAD,-0.0030893348,0.07587013,-0.02376255
2021-06-30,CAD,-0.013674499,0.07683384,-0.021354958
2021-07-30,CAD,-0.012229468,0.07120676,-0.020265935
2021-08-31,CAD,-0.013741356,0.0725163,-0.020273011
2021-09-30,CAD,-0.018500976,0.08324008,-0.022297928
2021-10-29,CAD,-0.052489735,0.10294737,-0.020848272
2021-11-30,CAD,-0.05348625,0.09639539,-0.018666182
2021-12-31,CAD,-0.055450097,0.094965026,-0.018013196
2022-01-31,CAD,-0.06784053,0.11234689,-0.021178177
2022-02-28,CAD,-0.07482407,0.11597006,-0.021371733
2022-03-31,CAD,-0.11399916,0.14876528,-0.023406487
2022-04-29,CAD,-0.1348216,0.17038964,-0.026762929
2022-05-31,CAD,-0.13511774,0.17009106,-0.027010951
2022-06-30,CAD,-0.16143246,0.19047865,-0.028644048
2022-07-29,CAD,-0.16134924,0.17325547,-0.02502787
2022-08-31,CAD,-0.19916001,0.20423037,-0.026067639
2022-09-30,CAD,-0.20786417,0.20873964,-0.026245236
2022-10-31,CAD,-0.21574405,0.21438119,-0.02703396
2022-11-30,CAD,-0.21902497,0.20419753,-0.023900595
2022-12-30,CAD,-0.22388907,0.21713823,-0.027149739
2023-01-31,CAD,-0.21540768,0.20012498,-0.02443643
2023-02-28,CAD,-0.23251791,0.22082362,-0.026121179
2023-03-31,CAD,-0.21366681,0.19928838,-0.02386578
2023-04-28,CAD,-0.2150302,0.19889751,-0.02353909
2023-05-31,CAD,-0.2417582,0.22159445,-0.024685103
2023-06-30,CAD,-0.26416892,0.2328141,-0.023300344
2023-07-31,CAD,-0.2676444,0.24199545,-0.025239604
2023-08-31,CAD,-0.26442662,0.24317609,-0.026184335
2023-09-29,CAD,-0.26833746,0.25846577,-0.029825944
2023-10-31,CAD,-0.25104868,0.25188056,-0.03166219
2023-11-30,CAD,-0.23141189,0.22392562,-0.027205937
2023-12-29,CAD,-0.21556705,0.20061678,-0.023554811
2024-01-31,CAD,-0.22447357,0.21357162,-0.025943283
2024-02-29,CAD,-0.23102176,0.22285974,-0.026821744
2010-01-29,DKK,-0.06948053,0.16089997,-0.036978513
2010-02-26,DKK,-0.059926078,0.15375307,-0.037020948
2010-03-31,DKK,-0.057155482,0.15107998,-0.03687454
2010-04-30,DKK,-0.05560247,0.14591381,-0.035632852
2010-05-31,DKK,-0.05002216,0.13160607,-0.032463625
2010-06-30,DKK,-0.051077306,0.12992184,-0.032301374
2010-07-30,DKK,-0.051318604,0.13495407,-0.0335162
2010-08-31,DKK,-0.053491347,0.111521,-0.025679689
2010-09-30,DKK,-0.06251742,0.12493482,-0.027864885
2010-10-29,DKK,-0.06693398,0.13292699,-0.029165655
2010-11-30,DKK,-0.061404448,0.13893956,-0.03225246
2010-12-31,DKK,-0.06292051,0.15025747,-0.034987077
2011-01-31,DKK,-0.0753125,0.1602743,-0.034879588
2011-02-28,DKK,-0.07791217,0.16145736,-0.034476385
2011-03-31,DKK,-0.09209623,0.17403296,-0.035700906
2011-04-29,DKK,-0.089848846,0.17084202,-0.035305753
2011-05-31,DKK,-0.08036921,0.15848765,-0.034161706
2011-06-30,DKK,-0.08059569,0.1637362,-0.03581403
2011-08-31,DKK,-0.052096095,0.12901668,-0.0316559
2011-09-30,DKK,-0.047334056,0.10900388,-0.026117979
2011-10-31,DKK,-0.04980391,0.114809036,-0.027372818
2011-11-30,DKK,-0.039209258,0.10572913,-0.026595365
2011-12-30,DKK,-0.029758763,0.09121396,-0.024415456
2012-01-31,DKK,-0.02818014,0.090656966,-0.025073841
2012-02-29,DKK,-0.03088208,0.09628002,-0.025924966
2012-03-30,DKK,-0.030836295,0.09772209,-0.026370265
2012-04-30,DKK,-0.023857938,0.09245874,-0.026482262
2012-05-31,DKK,-0.022065924,0.067635864,-0.018440586
2012-06-29,DKK,-0.009482875,0.0764245,-0.0238596
2012-07-31,DKK,0.0040669814,0.06550519,-0.023597596
2012-08-31,DKK,0.0020833537,0.06631028,-0.023476133
2012-09-28,DKK,9.533949e-05,0.07161233,-0.024691645
2012-10-31,DKK,-0.0034450898,0.07481964,-0.02485821
2012-11-30,DKK,0.0055036023,0.06729591,-0.024452016
2012-12-31,DKK,0.0050522285,0.06529799,-0.023917032
2013-01-31,DKK,-0.011884226,0.08376617,-0.025158264
2013-02-28,DKK,0.0014302554,0.073639154,-0.02564634
2013-03-29,DKK,0.0015602773,0.07110379,-0.024654184
2013-04-30,DKK,0.0032803537,0.06339893,-0.022935946
2013-05-31,DKK,0.004370968,0.072366126,-0.02565318
2013-06-28,DKK,-0.0041118106,0.084566586,-0.026766643
2013-07-31,DKK,-0.0010221573,0.08296731,-0.02711061
2013-08-30,DKK,-0.0068192882,0.09328988,-0.029028373
2013-09-30,DKK,-0.0035536755,0.08915497,-0.028706033
2013-10-31,DKK,0.0011093747,0.084016085,-0.028510222
2013-11-29,DKK,0.007972493,0.08105127,-0.029305317
2013-12-31,DKK,0.0039434657,0.0889609,-0.0303218
2014-01-31,DKK,0.005606182,0.080960914,-0.028704641
2014-02-28,DKK,0.0045562964,0.080485195,-0.028319512
2014-03-31,DKK,0.0032064393,0.079298384,-0.027847107
2014-04-30,DKK,0.004130315,0.07600858,-0.02710034
2014-05-30,DKK,0.0075212093,0.07010998,-0.026276303
2014-06-30,DKK,0.0050841244,0.0689838,-0.02561241
2014-07-31,DKK,0.0012790542,0.06805395,-0.02436907
2014-08-29,DKK,0.00038937107,0.059224784,-0.021098426
2014-09-30,DKK,0.0073266095,0.05874756,-0.022783529
2014-10-31,DKK,0.0044953926,0.056597896,-0.021339972
2014-11-28,DKK,0.0013123946,0.052154623,-0.019023888
2014-12-31,DKK,0.0012196908,0.047440335,-0.017116074
2015-01-30,DKK,0.01562928,0.030300938,-0.014204038
2015-02-27,DKK,0.017078118,0.029491983,-0.014036257
2015-03-31,DKK,0.008274963,0.028125947,-0.011220248
2015-04-30,DKK,0.014079425,0.03165819,-0.013711991
2015-05-29,DKK,0.014043697,0.039888486,-0.016846713
2015-06-30,DKK,0.018730015,0.051452845,-0.02153932
2015-07-31,DKK,0.014070707,0.047712386,-0.019553432
2015-08-31,DKK,0.012538623,0.05275074,-0.020869184
2015-09-30,DKK,0.012205302,0.048966683,-0.0197815
2015-10-30,DKK,0.017922381,0.045027696,-0.0197353
2015-11-30,DKK,0.025177348,0.04005009,-0.020046353
2015-12-31,DKK,0.019796228,0.047342315,-0.02091451
2016-01-29,DKK,0.019426482,0.036674175,-0.01774576
2016-02-29,DKK,0.017871745,0.030076878,-0.015046323
2016-03-31,DKK,0.016443454,0.032138232,-0.015464041
2016-04-29,DKK,0.019996531,0.03649908,-0.017818628
2016-06-30,DKK,0.020001877,0.021826612,-0.012864988
2016-07-29,DKK,0.018946325,0.019479014,-0.011864103
2016-08-31,DKK,0.018779363,0.020032067,-0.011961123
2016-09-30,DKK,0.01907967,0.019372769,-0.011945971
2016-10-31,DKK,0.019487036,0.026790813,-0.01423632
2016-11-30,DKK,0.022643665,0.032226644,-0.016809242
2016-12-30,DKK,0.023707237,0.03164191,-0.016797999
2017-01-31,DKK,0.026822515,0.036751993,-0.019018896
2017-02-28,DKK,0.028161027,0.030127583,-0.017435778
2017-03-31,DKK,0.026448425,0.03450899,-0.018136848
2017-04-28,DKK,0.026340134,0.035265382,-0.018317193
2017-05-31,DKK,0.027814563,0.034815058,-0.018725008
2017-06-30,DKK,0.02606895,0.038961872,-0.019373706
2017-07-31,DKK,0.02883113,0.03959366,-0.02025577
2017-08-31,DKK,0.030856796,0.032782115,-0.01865406
2017-09-29,DKK,0.032374844,0.035754986,-0.019762646
2017-10-31,DKK,0.032867745,0.033389375,-0.019218788
2017-11-30,DKK,0.031135358,0.03294345,-0.01842377
2017-12-29,DKK,0.029634586,0.03437744,-0.018287897
2018-01-31,DKK,0.028324401,0.038340867,-0.01872685
2018-02-28,DKK,0.028949033,0.040151738,-0.019658722
2018-03-30,DKK,0.02870895,0.035810396,-0.018320192
2018-04-30,DKK,0.028071847,0.037377447,-0.018730577
2018-05-31,DKK,0.02805157,0.0338362,-0.017924339
2018-06-29,DKK,0.029549679,0.03223893,-0.01781819
2018-07-31,DKK,0.028731197,0.03467197,-0.01819057
2018-08-31,DKK,0.027884195,0.03288036,-0.017602084
2018-09-28,DKK,0.025898427,0.036748104,-0.018032143
2018-10-31,DKK,0.027135748,0.035268724,-0.017911654
2018-11-30,DKK,0.028247124,0.0327869,-0.017593917
2018-12-31,DKK,0.027313728,0.030973937,-0.017054476
2019-01-31,DKK,0.026042072,0.026333809,-0.015341338
2019-02-28,DKK,0.026538158,0.027042016,-0.015629208
2019-03-29,DKK,0.0264902,0.018968591,-0.013164892
2019-04-30,DKK,0.027978381,0.01979507,-0.013762819
2019-05-31,DKK,0.029513951,0.013488391,-0.012165794
2019-06-28,DKK,0.032019027,0.0047019315,-0.009880249
2019-07-31,DKK,0.031948864,-0.00019030954,-0.008261023
2019-08-30,DKK,0.031350434,-0.01324188,-0.003597462
2019-09-30,DKK,0.028179549,-0.0074600526,-0.0048131244
2019-10-31,DKK,0.025981583,0.00019818527,-0.0066979844
2019-11-29,DKK,0.023351368,0.0025581236,-0.0068425485
2019-12-31,DKK,0.022729456,0.008702097,-0.008528275
