as_of_date,ccy,z_1,z_2,z_3,z_4
2011-01-31,CAD,-0.12407617,0.14247131,-0.0069874735,0.11467743
2011-02-28,CAD,-0.13295501,0.14568251,0.00085394364,0.118852794
2011-03-31,CAD,-0.13816357,0.14984089,-0.00087551936,0.12093833
2011-04-29,CAD,-0.12815794,0.14383796,-0.0020136018,0.11708453
2011-05-31,CAD,-0.11764626,0.1348457,-0.004085452,0.109637454
2011-06-30,CAD,-0.11881742,0.13734773,-0.005869817,0.111572646
2011-07-29,CAD,-0.10396469,0.12453218,-0.0063830945,0.102884844
2011-08-31,CAD,-0.0856989,0.10993065,-0.013505243,0.08937745
2011-09-30,CAD,-0.07288349,0.09758245,-0.016816631,0.07990036
2011-10-31,CAD,-0.078429945,0.1050075,-0.014694173,0.08690616
2011-11-30,CAD,-0.07737015,0.09410716,-0.0075561632,0.07916086
2011-12-30,CAD,-0.07205731,0.08725885,-0.0050688954,0.07549313
2012-01-31,CAD,-0.07117612,0.08744189,-0.003896357,0.076283514
2012-02-29,CAD,-0.08153711,0.09612365,-0.0024521947,0.082842305
2012-03-30,CAD,-0.08970945,0.10216333,-0.0010474578,0.08695339
2012-04-30,CAD,-0.09458937,0.10103549,0.0073261014,0.08854813
2012-05-31,CAD,-0.074453354,0.08103972,0.0051928908,0.0724388
2012-06-29,CAD,-0.07568536,0.0873571,0.00089111924,0.0762807
2012-07-31,CAD,-0.077399194,0.08465549,0.005713155,0.07567315
2012-08-31,CAD,-0.08116472,0.0852801,0.00858107,0.07656066
2012-09-28,CAD,-0.07783082,0.085040376,0.004992241,0.07529138
2012-10-31,CAD,-0.07859971,0.08787993,0.0030394366,0.077020064
2012-11-30,CAD,-0.07785566,0.08551218,0.0049726716,0.075575076
2012-12-31,CAD,-0.0821831,0.08912063,0.006065354,0.07862945
2013-01-31,CAD,-0.08716108,0.09691882,0.0027026064,0.083384156
2013-02-28,CAD,-0.07700389,0.09292984,-0.0023759115,0.08011428
2013-03-29,CAD,-0.07985105,0.09369394,-8.333242e-06,0.08101948
2013-04-30,CAD,-0.07538792,0.0876683,0.0016570587,0.0768538
2013-05-31,CAD,-0.08950201,0.100806355,0.0010414124,0.085987836
2013-06-28,CAD,-0.10561801,0.115908526,-0.0010427407,0.0956744
2013-07-31,CAD,-0.10287377,0.11676383,-0.0032822362,0.09648135
2013-08-30,CAD,-0.10757308,0.12247604,-0.005767559,0.09975006
2013-09-30,CAD,-0.10380115,0.122018285,-0.007867012,0.09920922
2013-10-31,CAD,-0.0968871,0.11734183,-0.009073054,0.09624094
2013-11-29,CAD,-0.095152125,0.11973618,-0.012170102,0.0975316
2013-12-31,CAD,-0.10557209,0.1270342,-0.0137987435,0.10191526
2014-01-31,CAD,-0.0886688,0.11293663,-0.012794074,0.092380345
2014-02-28,CAD,-0.09024361,0.112832695,-0.009964867,0.09264302
2014-03-31,CAD,-0.094595835,0.11459199,-0.00805753,0.094071716
2014-04-30,CAD,-0.09376815,0.11291593,-0.0062119626,0.09309282
2014-05-30,CAD,-0.08894313,0.107347555,-0.0045535294,0.08921091
2014-06-30,CAD,-0.09104377,0.10904873,-0.0028404272,0.09050603
2014-07-31,CAD,-0.09014399,0.10591975,-0.0012356935,0.08857606
2014-08-29,CAD,-0.087411225,0.100801215,0.0020719732,0.08556837
2014-09-30,CAD,-0.092514336,0.10543868,0.0009137483,0.08813609
2014-10-31,CAD,-0.08947672,0.10103811,0.0014076293,0.08529858
2014-11-28,CAD,-0.08379337,0.09463873,0.0040471996,0.081592694
2014-12-31,CAD,-0.0835182,0.09168941,0.0074563934,0.08000665
2015-01-30,CAD,-0.049629927,0.07006334,-0.007205791,0.058439784
2015-02-27,CAD,-0.0529999,0.07456297,-0.0077272365,0.062030945
2015-03-31,CAD,-0.055427603,0.07646309,-0.008229483,0.06369893
2015-04-30,CAD,-0.0663259,0.08379355,-0.0048840446,0.06999743
2015-05-29,CAD,-0.06460368,0.08494373,-0.008507764,0.06983572
2015-06-30,CAD,-0.06407242,0.08987805,-0.014965219,0.07195647
2015-07-31,CAD,-0.05500815,0.08319976,-0.018266318,0.06479784
2015-08-31,CAD,-0.054280043,0.08421625,-0.019320637,0.065159604
2015-09-30,CAD,-0.0547589,0.0789293,-0.01323203,0.06329375
2015-10-30,CAD,-0.057449315,0.08116866,-0.01218571,0.065709256
2015-11-30,CAD,-0.05762872,0.0799623,-0.010254804,0.065143734
2015-12-31,CAD,-0.055705443,0.08067461,-0.012763938,0.06531493
2016-01-29,CAD,-0.04516156,0.069930986,-0.012577695,0.05714822
2016-02-29,CAD,-0.04327837,0.059314046,-0.0029761407,0.05174946
2016-03-31,CAD,-0.047123976,0.064376086,-0.0026736306,0.05614983
2016-04-29,CAD,-0.057595655,0.0715703,0.00037020235,0.06275138
2016-05-31,CAD,-0.053917486,0.06596551,0.0012748215,0.058303036
2016-06-30,CAD,-0.044827204,0.05499254,0.0021457637,0.050185774
2016-07-29,CAD,-0.046104312,0.052621447,0.0054767174,0.0492511
2016-08-31,CAD,-0.047604453,0.050911665,0.007588397,0.047779158
2016-09-30,CAD,-0.046409275,0.051653814,0.005600265,0.047819287
2016-10-31,CAD,-0.050503567,0.059671428,0.001635578,0.053063318
2016-11-30,CAD,-0.06330422,0.074378684,-0.0007899939,0.062855445
2016-12-30,CAD,-0.06904561,0.07903483,0.00025790697,0.06664239
2017-01-31,CAD,-0.06899571,0.08181004,-0.0013174338,0.06867753
2017-02-28,CAD,-0.06670804,0.0778908,0.0006080582,0.066202655
2017-03-31,CAD,-0.06803006,0.07945508,0.0005289158,0.06719555
2017-04-28,CAD,-0.063134015,0.07544986,0.0012552084,0.06440441
2017-05-31,CAD,-0.06195891,0.0733039,0.0012416331,0.06256174
2017-06-30,CAD,-0.08270678,0.082834244,0.011822104,0.07330239
2017-07-31,CAD,-0.09217532,0.09084204,0.016450271,0.081456915
2017-08-31,CAD,-0.087858036,0.083547205,0.019565629,0.077177346
2017-09-29,CAD,-0.10019873,0.09111415,0.02649353,0.08477691
2017-10-31,CAD,-0.09543298,0.08808151,0.02332603,0.08129885
2017-11-30,CAD,-0.09512296,0.08586238,0.025238842,0.079851985
2017-12-29,CAD,-0.10865784,0.091920584,0.032667845,0.083972946
2018-07-31,CAD,-0.12408021,0.09831147,0.045153394,0.09595362
2018-08-31,CAD,-0.12125194,0.09507522,0.046979614,0.09474003
2018-09-28,CAD,-0.12966117,0.10199197,0.049257766,0.10065216
2018-10-31,CAD,-0.13471884,0.10536907,0.05300665,0.10508652
2018-11-30,CAD,-0.12462673,0.09950439,0.049231358,0.10012841
2018-12-31,CAD,-0.109250404,0.08991263,0.042807717,0.091956526
2019-01-31,CAD,-0.10618262,0.08804308,0.041312315,0.08960563
2019-02-28,CAD,-0.106508836,0.08934724,0.039382443,0.08967876
2019-03-29,CAD,-0.09089343,0.07614544,0.035976827,0.07953172
2019-04-30,CAD,-0.0916698,0.08045912,0.033381067,0.08210286
2019-05-31,CAD,-0.08272992,0.071738996,0.0329084,0.07554364
2019-06-28,CAD,-0.081825815,0.06725605,0.035476714,0.07269065
2019-07-31,CAD,-0.084697306,0.06838248,0.037312698,0.07379666
2019-08-30,CAD,-0.07261939,0.056334525,0.03598298,0.06388126
2019-09-30,CAD,-0.08313891,0.061351858,0.042255957,0.06934959
2019-10-31,CAD,-0.08451359,0.06594645,0.03783903,0.071191
2019-11-29,CAD,-0.088028096,0.06728658,0.039374366,0.07266088
2019-12-31,CAD,-0.0989285,0.07765163,0.039896388,0.08039187
2020-01-31,CAD,-0.07817658,0.061686166,0.035924204,0.06770857
2020-02-28,CAD,-0.066554755,0.055130623,0.027462214,0.05928293
2020-03-31,CAD,-0.04144374,0.046442375,0.0052942843,0.042122923
2020-04-30,CAD,-0.03378978,0.044428267,-0.0004511522,0.038420215
2020-05-29,CAD,-0.03285903,0.044403486,-0.0020345368,0.03746791
2020-06-30,CAD,-0.0343073,0.043979354,-0.0017778614,0.037451904
2020-07-31,CAD,-0.03143318,0.04046987,-0.0013520885,0.034983993
2020-08-31,CAD,-0.03449441,0.047691565,-0.0050080847,0.039362032
2020-09-30,CAD,-0.033611193,0.046669465,-0.004520782,0.038689423
2020-10-30,CAD,-0.035163436,0.051112987,-0.007852345,0.041071903
2020-11-30,CAD,-0.037479844,0.051743373,-0.007027425,0.041822724
2020-12-31,CAD,-0.036037803,0.053244807,-0.009830169,0.042253613
2021-01-29,CAD,-0.039186385,0.06066799,-0.014445437,0.04697994
2021-02-26,CAD,-0.05885437,0.07566044,-0.015493324,0.05689936
2021-03-31,CAD,-0.06295858,0.08709994,-0.021868305,0.06395968
2021-04-30,CAD,-0.060613263,0.08503464,-0.019563623,0.062329017
2021-05-31,CAD,-0.060209446,0.08242185,-0.017068438,0.06067665
2021-06-30,CAD,-0.06489683,0.07867071,-0.008675338,0.05889012
2021-07-30,CAD,-0.05680819,0.073332705,-0.007797942,0.055336118
2021-08-31,CAD,-0.058900937,0.0739109,-0.007130769,0.05601523
2021-09-30,CAD,-0.07063168,0.08375989,-0.0061888522,0.06311088
2021-10-29,CAD,-0.096073925,0.08927398,0.015537605,0.071977064
2021-11-30,CAD,-0.0900621,0.08110559,0.017816521,0.06715765
2021-12-31,CAD,-0.08818227,0.07825524,0.019626122,0.066166095
2022-01-31,CAD,-0.10199844,0.09126769,0.025131159,0.07892965
2022-02-28,CAD,-0.10511785,0.09104251,0.029013716,0.08152756
2022-03-31,CAD,-0.13912016,0.10776879,0.051094107,0.101580866
2022-04-29,CAD,-0.15718183,0.119508944,0.06040603,0.11797397
2022-05-31,CAD,-0.15510133,0.118331224,0.060260803,0.118778795
2022-06-30,CAD,-0.17252755,0.12639606,0.074834704,0.13314298
2022-07-29,CAD,-0.14741111,0.10539849,0.07901505,0.12375428
2022-08-31,CAD,-0.18415374,0.12167553,0.10086339,0.14054906
2022-09-30,CAD,-0.1864754,0.12118751,0.10582122,0.14455831
2022-10-31,CAD,-0.1889433,0.1227296,0.110187024,0.14936739
2022-11-30,CAD,-0.17682788,0.10888794,0.115207046,0.14248314
2022-12-30,CAD,-0.18831524,0.12045436,0.11525871,0.15231928
2023-01-31,CAD,-0.16755456,0.10496178,0.11289854,0.1421671
2023-02-28,CAD,-0.19424073,0.12124688,0.121810906,0.15267748
2023-03-31,CAD,-0.16847831,0.10585717,0.112508394,0.14061172
2023-04-28,CAD,-0.1678265,0.104704775,0.11368707,0.14035615
2023-05-31,CAD,-0.19335374,0.11692982,0.12888035,0.15339425
2023-06-30,CAD,-0.20705318,0.1180556,0.1435133,0.15879081
2023-07-31,CAD,-0.21586704,0.12658992,0.14389415,0.16547155
2023-08-31,CAD,-0.216964,0.1293274,0.14084211,0.16690758
2023-09-29,CAD,-0.2325001,0.1447588,0.1398983,0.17767596
2023-10-31,CAD,-0.2235415,0.14549257,0.1274145,0.17582801
2023-11-30,CAD,-0.19634518,0.1241473,0.11923896,0.15679476
2023-12-29,CAD,-0.17263725,0.10599877,0.112895235,0.14114845
2024-01-31,CAD,-0.18339004,0.11518746,0.116173744,0.15116137
2024-02-29,CAD,-0.19564718,0.12346505,0.11955942,0.15560202
2010-01-29,DKK,-0.14133562,0.14245217,0.011711681,0.119199455
2010-02-26,DKK,-0.1338466,0.13857001,0.005298571,0.11548908
2010-03-31,DKK,-0.13044396,0.13694976,0.0039000083,0.11394322
2010-04-30,DKK,-0.12631929,0.13166171,0.0036821903,0.1102222
2010-05-31,DKK,-0.11360223,0.118234426,0.0026115486,0.09990262
2010-06-30,DKK,-0.1096177,0.11572406,0.0039852713,0.09909168
2010-07-30,DKK,-0.11412459,0.121699855,0.0035201316,0.10250348
2010-08-31,DKK,-0.09452023,0.09450139,0.011238812,0.08390853
2010-09-30,DKK,-0.10824777,0.10494946,0.014880434,0.09271842
2010-10-29,DKK,-0.1180052,0.11152656,0.015871696,0.09794046
2010-11-30,DKK,-0.12357731,0.12057851,0.009274464,0.10345264
2010-12-31,DKK,-0.13479772,0.13363966,0.008428332,0.1107586
2011-01-31,DKK,-0.14648247,0.13923849,0.016470043,0.11611972
2011-02-28,DKK,-0.148704,0.14028628,0.018850513,0.11562842
2011-03-31,DKK,-0.15956125,0.14605194,0.02613544,0.12486561
2011-04-29,DKK,-0.15520795,0.14386635,0.025528194,0.122908086
2011-05-31,DKK,-0.14058788,0.13388644,0.020636635,0.11603816
2011-06-30,DKK,-0.14305922,0.14020708,0.020198897,0.12030167
2011-08-31,DKK,-0.109377936,0.11414853,0.0051403893,0.09834663
2011-09-30,DKK,-0.092530325,0.0942608,0.0064516114,0.08319846
2011-10-31,DKK,-0.09853676,0.09983725,0.0070750113,0.08680324
2011-11-30,DKK,-0.09159945,0.094631664,0.00033172662,0.08094113
2011-12-30,DKK,-0.07526579,0.08344054,-0.0028785255,0.07139281
2012-01-31,DKK,-0.07224321,0.083167896,-0.004147319,0.072079636
2012-02-29,DKK,-0.078177646,0.08888924,-0.0028081462,0.07530049
2012-03-30,DKK,-0.07971749,0.090303704,-0.003360534,0.07643976
2012-04-30,DKK,-0.07278024,0.087711126,-0.0075675235,0.07385867
2012-05-31,DKK,-0.05367126,0.061713837,-0.001991521,0.053629857
2012-06-29,DKK,-0.05892107,0.07829077,-0.013850313,0.06218095
2012-07-31,DKK,-0.04585816,0.07319625,-0.02128716,0.055736803
2012-08-31,DKK,-0.046579614,0.072994485,-0.019917695,0.05610078
2012-09-28,DKK,-0.0510867,0.07791939,-0.019567877,0.060002625
2012-10-31,DKK,-0.055065803,0.07985531,-0.01759149,0.061627008
2012-11-30,DKK,-0.046990108,0.076439716,-0.022248318,0.056614697
2012-12-31,DKK,-0.043950077,0.07400742,-0.021133557,0.05522526
2013-01-31,DKK,-0.066694066,0.08692813,-0.012402341,0.06574567
2013-02-28,DKK,-0.052412983,0.08120565,-0.02083845,0.06144954
2013-03-29,DKK,-0.051207986,0.07901216,-0.019867072,0.058671698
2013-04-30,DKK,-0.042355087,0.07070577,-0.019380229,0.053874724
2013-05-31,DKK,-0.051785603,0.08137032,-0.022764599,0.06051553
2013-06-28,DKK,-0.06903279,0.09151475,-0.01936925,0.06696839
2013-07-31,DKK,-0.06685472,0.090825886,-0.021723632,0.06649578
2013-08-30,DKK,-0.0772554,0.098926105,-0.020337142,0.07406487
2013-09-30,DKK,-0.07097697,0.095923066,-0.021595426,0.07193371
2013-10-31,DKK,-0.062927745,0.09249435,-0.023528378,0.06926148
2013-11-29,DKK,-0.058696814,0.09248966,-0.028363213,0.0681348
2013-12-31,DKK,-0.06880118,0.09956943,-0.027239097,0.07298304
2014-01-31,DKK,-0.05875474,0.09119509,-0.026370844,0.067846954
