epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD,torch_version,python_version,numpy_version
0,5.541470299998764,5.541470299998764,0.0001756589751426118,0.013253640071414788,61.512898339165574,1470,0,92.23725891113281,75.25529479980469,57.07408905029297,56.7230224609375,21.50284767150879,80.97454833984375,67.0995864868164,30.96299171447754,71.78644561767578,2.10.0+cpu,3.13.3,2.2.5
1,10.477432500003488,4.935962200004724,2.7061489660753775e-05,0.005202065903153648,46.76229010687934,1470,0,36.66303253173828,52.30409622192383,48.29920959472656,50.46354675292969,34.78960418701172,40.58795928955078,54.39911651611328,38.598087310791016,64.7559585571289,2.10.0+cpu,3.13.3,2.2.5
2,15.693848099996103,5.216415599992615,2.2636162609413905e-05,0.004757747640366595,45.820371839735245,1470,0,36.59214401245117,50.7043571472168,47.47821044921875,49.7454833984375,34.210899353027344,39.17206954956055,53.50101089477539,37.24007797241211,63.73909378051758,2.10.0+cpu,3.13.3,2.2.5
3,21.964864699999453,6.27101660000335,2.1749609493249376e-05,0.004663647659638255,45.33041678534614,1470,0,39.02598571777344,50.39943313598633,46.52764129638672,48.849884033203125,32.52152633666992,41.41402816772461,53.21248245239258,33.813114166259766,62.20965576171875,2.10.0+cpu,3.13.3,2.2.5
4,26.985547100004624,5.020682400005171,2.14783824147929e-05,0.0046344775773319805,45.142518785264755,1470,0,37.69660186767578,50.084617614746094,46.484073638916016,48.84994888305664,32.73141098022461,40.68022537231445,53.105648040771484,34.38134765625,62.268795013427734,2.10.0+cpu,3.13.3,2.2.5
5,32.70719339999778,5.721646299993154,2.1307943117579914e-05,0.0046160527637343915,44.93722788492839,1470,0,37.15534591674805,49.762786865234375,46.29929733276367,48.71672058105469,32.7432975769043,40.24480056762695,52.93450927734375,34.45497131347656,62.123321533203125,2.10.0+cpu,3.13.3,2.2.5
6,37.65421969999443,4.947026299996651,2.109720492310827e-05,0.004593169376705835,44.69019911024306,1470,0,37.248226165771484,49.37788772583008,45.97536849975586,48.45357131958008,32.53109359741211,40.05984115600586,52.68153762817383,34.1185417175293,61.765724182128906,2.10.0+cpu,3.13.3,2.2.5
7,42.55667489999905,4.902455200004624,2.0833146684826034e-05,0.004564334199511034,44.41945054796007,1470,0,37.347023010253906,48.88127899169922,45.61632537841797,48.17007064819336,32.42155075073242,39.55623245239258,52.33611297607422,34.02389907836914,61.42256164550781,2.10.0+cpu,3.13.3,2.2.5
8,48.55224229999294,5.995567399993888,2.0553358985633007e-05,0.004533581253891123,44.020355224609375,1470,0,36.46133804321289,48.466529846191406,45.153221130371094,47.80680465698242,31.99620819091797,39.58304977416992,52.05495834350586,33.788578033447266,60.87250900268555,2.10.0+cpu,3.13.3,2.2.5
9,53.58331729999918,5.03107500000624,2.0149878398368775e-05,0.004488861592694608,43.79558669196235,1470,0,40.107704162597656,47.63116455078125,44.43316650390625,47.193599700927734,31.333948135375977,39.484928131103516,51.335567474365234,32.66316223144531,59.9770393371582,2.10.0+cpu,3.13.3,2.2.5
10,58.630360900002415,5.047043600003235,1.9753517862765727e-05,0.004444492981518334,43.0450496673584,1470,0,37.10736846923828,47.03230285644531,43.6806526184082,46.66459274291992,30.610074996948242,39.472206115722656,50.867740631103516,32.975006103515625,58.99550247192383,2.10.0+cpu,3.13.3,2.2.5
11,64.33617100000265,5.705810100000235,1.9265562392926465e-05,0.004389255334669705,42.346002154880104,1470,0,37.29170608520508,45.72904968261719,42.8270378112793,46.06050109863281,30.50040626525879,37.92524719238281,49.98679733276367,32.830196380615234,57.963077545166016,2.10.0+cpu,3.13.3,2.2.5
12,69.76924449999933,5.433073499996681,1.840514561161795e-05,0.004290121864425059,41.453550974528,1470,0,37.616302490234375,44.62444305419922,41.4796257019043,45.120384216308594,29.066761016845703,38.30215072631836,49.00421905517578,31.950008392333984,55.91806411743164,2.10.0+cpu,3.13.3,2.2.5
13,74.79925319999165,5.030008699992322,1.759106770415591e-05,0.004194170681333309,40.272669262356224,1470,0,37.48728942871094,42.903324127197266,39.96524429321289,44.166297912597656,28.360485076904297,37.08637237548828,47.773681640625,31.14951515197754,53.56181335449219,2.10.0+cpu,3.13.3,2.2.5
14,81.31602179999754,6.516768600005889,1.6551012991271044e-05,0.004068293621565563,39.470036612616646,1470,0,42.13077163696289,40.294612884521484,38.972694396972656,43.523353576660156,29.365732192993164,33.364315032958984,46.52153778076172,29.55026626586914,51.50704574584961,2.10.0+cpu,3.13.3,2.2.5
15,86.63902750000125,5.323005700003705,1.5442608615607624e-05,0.00392970846445479,38.2048528459337,1470,0,35.02512741088867,40.601505279541016,37.8023567199707,43.163551330566406,26.511470794677734,36.654476165771484,46.276145935058594,29.432058334350586,48.376983642578125,2.10.0+cpu,3.13.3,2.2.5
16,92.3777407000016,5.738713200000348,1.4348223955995327e-05,0.003787904956040387,36.48527505662706,1470,0,35.47153091430664,36.47477340698242,37.21957015991211,42.408447265625,29.414812088012695,29.751888275146484,45.2762336730957,26.221622467041016,46.128597259521484,2.10.0+cpu,3.13.3,2.2.5
17,97.68537479999941,5.307634099997813,1.3539849802872267e-05,0.003679653489511243,35.456388261583115,1470,0,34.24958419799805,35.29261016845703,36.37207794189453,41.865291595458984,29.25208282470703,28.65854835510254,44.543113708496094,25.013776779174805,43.860408782958984,2.10.0+cpu,3.13.3,2.2.5
18,102.97659449999628,5.291219699996873,1.3028957969285342e-05,0.0036095647894566654,34.72441313001845,1470,0,28.67351531982422,34.63563919067383,36.632816314697266,42.227535247802734,29.252893447875977,28.683481216430664,45.017791748046875,24.527606964111328,42.868438720703125,2.10.0+cpu,3.13.3,2.2.5
19,109.50894319999497,6.532348699998693,1.2514150584057975e-05,0.003537534534680612,34.04881456163194,1470,0,29.275110244750977,33.878990173339844,35.6099739074707,41.64596176147461,28.98805809020996,27.48587417602539,44.084503173828125,24.169170379638672,41.30168914794922,2.10.0+cpu,3.13.3,2.2.5
20,114.64319210000394,5.13424890000897,1.213082280560384e-05,0.0034829330750968846,33.66069009568956,1470,0,28.96744728088379,33.099647521972656,35.5188102722168,41.40009689331055,29.427032470703125,25.981674194335938,43.73624038696289,23.906902313232422,40.90835952758789,2.10.0+cpu,3.13.3,2.2.5
21,119.79886470000201,5.15567259999807,1.1765188601883255e-05,0.0034300420699873717,33.49753189086914,1470,0,33.18179702758789,32.94622039794922,34.30520248413086,40.813045501708984,28.420578002929688,26.489431381225586,42.746559143066406,23.00432014465332,39.57063293457031,2.10.0+cpu,3.13.3,2.2.5
22,125.65327039999829,5.854405699996278,1.1698258454924479e-05,0.0034202716931443443,33.02518293592665,1470,0,28.705345153808594,33.53976058959961,33.886905670166016,40.46138000488281,27.26031494140625,26.671615600585938,41.75096130371094,24.92990493774414,40.02045822143555,2.10.0+cpu,3.13.3,2.2.5
23,130.71388339999248,5.060612999994191,1.1229766634493657e-05,0.003351084396802572,32.32229677836101,1470,0,26.590789794921875,31.476966857910156,34.1975212097168,40.853111267089844,28.200634002685547,24.90782928466797,42.629981994628906,23.213048934936523,38.830787658691406,2.10.0+cpu,3.13.3,2.2.5
24,135.6975919999968,4.98370860000432,1.110471610099055e-05,0.0033323739437509936,32.01796340942383,1470,0,26.915876388549805,31.289466857910156,33.72196960449219,40.42918395996094,27.559249877929688,24.660572052001953,41.77853775024414,23.1994686126709,38.60734558105469,2.10.0+cpu,3.13.3,2.2.5
25,141.43359719999717,5.736005200000363,1.0697426015355143e-05,0.0032706919780613923,31.605964236789283,1470,0,24.666460037231445,31.730762481689453,32.958839416503906,40.07145309448242,26.136173248291016,25.394399642944336,40.659706115722656,24.35913848876953,38.47674560546875,2.10.0+cpu,3.13.3,2.2.5
26,146.68399730000237,5.2504001000052085,1.048989190637264e-05,0.0032388102609403717,32.16212717692058,1470,0,24.705236434936523,33.010948181152344,33.187171936035156,40.650848388671875,24.536893844604492,28.10379409790039,40.56005096435547,25.73929214477539,38.964908599853516,2.10.0+cpu,3.13.3,2.2.5
27,153.1301383999962,6.446141099993838,1.0260744499714592e-05,0.0032032396881461417,31.03383360968696,1470,0,23.819122314453125,31.27484893798828,31.931570053100586,40.321964263916016,23.890953063964844,26.425952911376953,39.53278350830078,24.18875503540039,37.91855239868164,2.10.0+cpu,3.13.3,2.2.5
28,158.56829959999595,5.43816119999974,9.777029039729055e-06,0.0031268241139739625,30.19117546081543,1470,0,21.932758331298828,30.233964920043945,31.57563018798828,39.6605110168457,24.279605865478516,24.407175064086914,38.89096450805664,23.732873916625977,37.00709533691406,2.10.0+cpu,3.13.3,2.2.5
29,161.40877589999582,2.840476299999864,9.541625148485269e-06,0.003088952111717705,29.778058369954426,1470,0,21.650909423828125,29.537391662597656,31.088171005249023,39.4572868347168,23.930898666381836,23.6589412689209,38.32658386230469,23.680421829223633,36.67192077636719,2.10.0+cpu,3.13.3,2.2.5
30,164.86091920000035,3.4521433000045363,9.198938025700936e-06,0.003032975111289398,29.11243608262804,1470,0,20.07911491394043,27.942184448242188,31.38336753845215,39.220767974853516,24.302898406982422,22.662675857543945,38.84736251831055,22.02677345275879,35.54677963256836,2.10.0+cpu,3.13.3,2.2.5
31,171.64108859999396,6.780169399993611,8.965852998235091e-06,0.002994303424543861,28.48490227593316,1470,0,20.7907772064209,27.6518611907959,30.11427879333496,38.518001556396484,23.31095314025879,21.97307586669922,37.41774368286133,21.714855194091797,34.87257385253906,2.10.0+cpu,3.13.3,2.2.5
32,177.02688239999407,5.385793800000101,8.814321342290643e-06,0.0029688922752923595,28.199090745713978,1470,0,20.833391189575195,26.689470291137695,30.239004135131836,38.05251693725586,23.776317596435547,20.65878677368164,37.48798370361328,21.60984230041504,34.44450378417969,2.10.0+cpu,3.13.3,2.2.5
33,182.12105190000148,5.0941695000074105,8.323312655428257e-06,0.002885015191542023,27.475514941745338,1470,0,20.4469051361084,26.740528106689453,28.765140533447266,37.25392150878906,21.732730865478516,21.578369140625,35.493873596191406,21.822399139404297,33.44576644897461,2.10.0+cpu,3.13.3,2.2.5
34,188.10171079999418,5.980658899992704,7.886963240850003e-06,0.0028083737715713705,26.81606207953559,1470,0,20.12838363647461,25.905790328979492,27.956911087036133,36.569061279296875,20.757577896118164,21.77537727355957,34.65601348876953,20.949939727783203,32.645503997802734,2.10.0+cpu,3.13.3,2.2.5
35,193.20703779999167,5.105326999997487,7.575823490412472e-06,0.00275242138678155,26.503241856892902,1470,0,19.651145935058594,25.283985137939453,28.060556411743164,36.07662582397461,21.0234375,21.28352165222168,34.76166534423828,20.56575584411621,31.82248306274414,2.10.0+cpu,3.13.3,2.2.5
36,198.8612148999964,5.654177100004745,7.174653531358852e-06,0.0026785543734184026,25.680178536309135,1470,0,22.136499404907227,24.81793212890625,25.75680160522461,34.63214874267578,19.604768753051758,20.316347122192383,31.911975860595703,20.147661209106445,31.79747200012207,2.10.0+cpu,3.13.3,2.2.5
37,204.10592079999333,5.244705899996916,6.741691522372904e-06,0.002596476751748974,24.713694042629665,1470,0,20.14311408996582,23.86398696899414,25.009374618530273,33.97413635253906,18.874340057373047,20.21152687072754,30.915870666503906,19.588119506835938,29.842777252197266,2.10.0+cpu,3.13.3,2.2.5
38,209.12773419999576,5.021813400002429,6.3439581459706894e-06,0.0025187215300566056,23.981508255004883,1470,0,20.36915397644043,22.76510238647461,24.04793357849121,33.00688934326172,18.482542037963867,19.800264358520508,29.92067527770996,19.118467330932617,28.322546005249023,2.10.0+cpu,3.13.3,2.2.5
39,214.78608879999956,5.658354600003804,5.959004149536625e-06,0.002441107156504324,23.32282214694553,1470,0,20.958271026611328,22.292287826538086,22.53485107421875,31.768770217895508,17.511070251464844,20.231983184814453,28.021568298339844,19.246231079101562,27.34036636352539,2.10.0+cpu,3.13.3,2.2.5
40,220.05843710000045,5.2723483000008855,5.52678966785755e-06,0.0023509125181208996,22.472028308444553,1470,0,21.982666015625,20.66645622253418,21.326725006103516,30.162282943725586,17.179208755493164,20.415462493896484,27.171934127807617,18.14194679260254,25.20157241821289,2.10.0+cpu,3.13.3,2.2.5
41,225.11675240000477,5.058315300004324,5.1908350802217944e-06,0.0022783404223736614,22.34746742248535,1470,0,24.412050247192383,21.314706802368164,19.591415405273438,28.389083862304688,16.761882781982422,21.343530654907227,24.733354568481445,19.224700927734375,25.356481552124023,2.10.0+cpu,3.13.3,2.2.5
42,230.93604620000406,5.819293799999286,4.945624479449823e-06,0.002223876003613921,21.422394646538628,1470,0,23.737817764282227,19.507305145263672,19.184789657592773,27.3324031829834,16.83334732055664,21.159360885620117,24.901330947875977,17.45464324951172,22.690553665161133,2.10.0+cpu,3.13.3,2.2.5
43,235.89084579999326,4.954799599989201,4.699394882051393e-06,0.002167808774327522,20.92889764573839,1470,0,21.709806442260742,19.34062385559082,18.9134521484375,26.774444580078125,16.619070053100586,20.984865188598633,24.3789119720459,17.463415145874023,22.17548942565918,2.10.0+cpu,3.13.3,2.2.5
44,240.91867410000123,5.027828300007968,4.405872028519607e-06,0.002099016919541052,20.124116261800133,1470,0,22.308786392211914,18.460811614990234,17.781814575195312,25.51192855834961,17.31041717529297,19.929121017456055,22.791156768798828,16.60954475402832,20.41346549987793,2.10.0+cpu,3.13.3,2.2.5
45,246.65656970000418,5.7378956000029575,4.057418497729307e-06,0.0020143034770682662,19.608440717061363,1470,0,22.753320693969727,17.67857551574707,17.6363582611084,24.848129272460938,17.46814727783203,19.494287490844727,21.91111183166504,15.736529350280762,18.949506759643555,2.10.0+cpu,3.13.3,2.2.5
46,251.68446000000404,5.027890299999854,4.157305166471178e-06,0.0020389470729940927,20.268408881293404,1470,0,23.69827651977539,17.260507583618164,19.009960174560547,25.378276824951172,18.031444549560547,19.461130142211914,24.005430221557617,15.34589958190918,20.224754333496094,2.10.0+cpu,3.13.3,2.2.5
47,256.6075293000031,4.923069299999042,4.011454057592568e-06,0.002002861467399223,19.00095155504015,1470,0,22.87681770324707,16.56681251525879,17.56412696838379,24.095046997070312,17.61039924621582,18.34650230407715,21.571435928344727,15.137481689453125,17.239940643310547,2.10.0+cpu,3.13.3,2.2.5
48,262.3895935000037,5.782064200000605,3.7224074223719865e-06,0.0019293541464365702,18.844638718499077,1470,0,21.37782096862793,15.944252014160156,18.04765510559082,24.229881286621094,18.208711624145508,17.94198226928711,22.30511474609375,14.345961570739746,17.200368881225586,2.10.0+cpu,3.13.3,2.2.5
49,267.2160036999994,4.826410199995735,3.5946731116871356e-06,0.0018959623181084417,18.553829511006676,1470,0,20.410995483398438,16.920278549194336,16.885190963745117,23.331491470336914,16.92877197265625,18.44831657409668,20.255258560180664,15.985184669494629,17.81897735595703,2.10.0+cpu,3.13.3,2.2.5
50,272.08513730000413,4.869133600004716,3.941112474892185e-06,0.001985223532726777,18.99115392896864,1470,0,19.436819076538086,17.602922439575195,17.8830623626709,24.089399337768555,17.05162239074707,18.881607055664062,22.31222152709961,15.239328384399414,18.423402786254883,2.10.0+cpu,3.13.3,2.2.5
51,277.6524817000027,5.567344399998547,3.571820315034968e-06,0.001889926007820139,18.454379929436577,1470,0,20.5913028717041,15.06062126159668,18.18231773376465,24.07259750366211,18.573671340942383,17.44805145263672,22.30708885192871,13.593132972717285,16.260635375976562,2.10.0+cpu,3.13.3,2.2.5
52,282.46828479999385,4.815803099991172,3.409584231579539e-06,0.001846505952218822,17.814274152119957,1470,0,19.35626983642578,14.834430694580078,17.540334701538086,23.573129653930664,18.486215591430664,16.52315330505371,21.069120407104492,13.502413749694824,15.443399429321289,2.10.0+cpu,3.13.3,2.2.5
53,287.4775790999993,5.009294300005422,3.2416632524980583e-06,0.0018004619553042653,17.531089888678657,1470,0,18.67002296447754,14.690155982971191,16.99776268005371,23.101041793823242,17.923545837402344,16.52962875366211,20.528987884521484,13.526686668395996,15.811976432800293,2.10.0+cpu,3.13.3,2.2.5
54,293.5050493000017,6.027470200002426,3.2253221848606984e-06,0.0017959182010494517,17.880918396843803,1470,0,19.30583953857422,15.593507766723633,17.4246826171875,23.390857696533203,18.08810806274414,16.506671905517578,20.590484619140625,13.964079856872559,16.06403350830078,2.10.0+cpu,3.13.3,2.2.5
55,298.68297559999337,5.177926299991668,3.1998434084870293e-06,0.0017888106128059026,17.260649151272244,1470,0,18.04187774658203,14.353654861450195,16.94267463684082,23.05504608154297,17.752534866333008,15.91913890838623,20.147531509399414,13.619439125061035,15.513944625854492,2.10.0+cpu,3.13.3,2.2.5
56,304.3675705999922,5.684594999998808,3.236723053917985e-06,0.0017990895069223169,17.09109518263075,1470,0,17.769092559814453,14.33253288269043,16.58374786376953,22.82802391052246,17.57267951965332,15.638653755187988,19.631046295166016,13.735505104064941,15.728574752807617,2.10.0+cpu,3.13.3,2.2.5
57,309.2008257999987,4.833255200006533,3.137969732200204e-06,0.0017714315488328088,17.36892202165392,1470,0,19.07867431640625,14.360389709472656,16.32805061340332,22.5989933013916,17.614641189575195,15.911639213562012,19.337108612060547,13.916439056396484,17.174362182617188,2.10.0+cpu,3.13.3,2.2.5
58,314.0563451000053,4.855519300006563,3.0929103416872218e-06,0.0017586672060646443,16.75473001268175,1470,0,17.516435623168945,13.471771240234375,16.483097076416016,22.706140518188477,17.71368980407715,15.165364265441895,19.483245849609375,13.136859893798828,15.115965843200684,2.10.0+cpu,3.13.3,2.2.5
59,319.6915549999976,5.635209899992333,3.035635967114481e-06,0.001742307655701048,16.767763879564075,1470,0,17.269113540649414,13.438232421875,16.40411949157715,22.637989044189453,17.266944885253906,15.707246780395508,19.441579818725586,13.273905754089355,15.470743179321289,2.10.0+cpu,3.13.3,2.2.5
60,324.5499565999926,4.858401599994977,2.9231363619672478e-06,0.0017097182112755446,16.73173268636068,1470,0,17.257583618164062,13.623969078063965,16.59955406188965,22.72425079345703,17.66254425048828,15.214133262634277,19.507997512817383,13.043200492858887,14.952361106872559,2.10.0+cpu,3.13.3,2.2.5
