time_index,G0_min,G0_max,absG0_min,absG0_mean,absG0_median,absG0_1pct,absG0_5pct,count_absG0_lt_1e_2,count_absG0_lt_1e_3,count_absG0_lt_1e_4,count_absG0_lt_1e_5
0,0.02488880574686378,0.02488880574686378,0.02488880574686378,0.024888805746863786,0.02488880574686378,0.02488880574686378,0.02488880574686378,0,0,0,0
1,0.016748652676121155,0.030076984347451513,0.016748652676121155,0.022391691373320824,0.022239251530158162,0.018185457979213383,0.01925298754082658,0,0,0,0
2,0.012855196908593734,0.0316097950469218,0.012855196908593734,0.020690484434630323,0.02072397479024425,0.014557510362452349,0.0158315229630238,0,0,0,0
3,0.008590056666823203,0.028756429571909888,0.008590056666823203,0.019301695574027188,0.01942162649453638,0.010640406528901504,0.013446300147222557,3,0,0,0
4,0.006475092681374171,0.029066119319392403,0.006475092681374171,0.018220055238529122,0.018401589132718863,0.008959567388002443,0.011735509805842951,9,0,0,0
5,0.0024894577719346556,0.02987848857131869,0.0024894577719346556,0.017750130563965676,0.017858028904316,0.0077125117457984595,0.011471234340419223,17,0,0,0
6,0.0015019783939335014,0.030325453408655806,0.0015019783939335014,0.01772304371955508,0.017739642981208347,0.00580139163970283,0.010484925316185358,20,0,0,0
7,0.002987075400341887,0.03251050656864981,0.002987075400341887,0.01799014971369675,0.01817968537416442,0.007138735117643013,0.010451546467253329,22,0,0,0
8,0.004213866252585165,0.03332798396852246,0.004213866252585165,0.018468494709047517,0.018365322058841192,0.006539689735994477,0.011441976536457189,18,0,0,0
9,0.004742370564100918,0.035879333320592184,0.004742370564100918,0.01926545749631218,0.01910757111597278,0.007887740373339053,0.01198658832261953,12,0,0,0
10,0.006953285957941275,0.0369831047605017,0.006953285957941275,0.020266555384949637,0.020191056727315592,0.00885895185263752,0.01312804617584512,11,0,0,0
11,0.007254710386120005,0.035959311652826884,0.007254710386120005,0.021410090360974042,0.02149806611213337,0.010024660814357638,0.01430917124997313,5,0,0,0
12,0.008378373004961373,0.036449243824548574,0.008378373004961373,0.022747573673774894,0.022690385645252,0.012027491894181324,0.01587270647990395,1,0,0,0
13,0.009217736551584487,0.037238095001533494,0.009217736551584487,0.02409554178400023,0.024096830138282153,0.014444524506987227,0.017422052285457474,1,0,0,0
14,0.00911152897048655,0.03772918312773971,0.00911152897048655,0.02553325319100824,0.02551738000101845,0.015547614371907324,0.018412217516314774,1,0,0,0
15,0.012212896620564313,0.04063399036991305,0.012212896620564313,0.027090083320900696,0.027005619898117464,0.01691067962866074,0.0203801672447995,0,0,0,0
16,0.01515334852671171,0.0438949754443091,0.01515334852671171,0.028731714953711046,0.028735183626155278,0.018443794599585946,0.021974111569680817,0,0,0,0
17,0.017595189712629848,0.04310940338244781,0.017595189712629848,0.03024135460510419,0.030359543976528597,0.019575998529986642,0.022943125977117697,0,0,0,0
18,0.019386112444034168,0.046299356029129345,0.019386112444034168,0.03176340964511185,0.03160878461463761,0.02197851039973671,0.025211371771098084,0,0,0,0
19,0.019130193555774173,0.04738872276782451,0.019130193555774173,0.033303952239743015,0.03315360163330113,0.02370914840994641,0.026611186076564763,0,0,0,0
20,0.022474987814760098,0.049986359743307604,0.022474987814760098,0.034722728466229785,0.03474281131134342,0.02526589422344733,0.027514598282562516,0,0,0,0
21,0.02337266529598356,0.050430128789032136,0.02337266529598356,0.03603403987177021,0.036209662231740984,0.025860253179638047,0.029219629516783287,0,0,0,0
22,0.025769919239199978,0.04943943483156225,0.025769919239199978,0.03733507206997715,0.03738904521338885,0.027473262567623336,0.030067546436073563,0,0,0,0
23,0.02570964016180822,0.05159056109850579,0.02570964016180822,0.03860263050107112,0.038621377397561225,0.02869350532350869,0.030761605805428416,0,0,0,0
24,0.02717115738030517,0.05182462260576864,0.02717115738030517,0.03969606900128895,0.03967215805699481,0.029218688539941525,0.03202233818625843,0,0,0,0
