time,path_id,swap_1Y,swap_2Y,swap_3Y,swap_5Y,swap_10Y,swap_15Y,swap_20Y,swap_30Y
0.0,0,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,1,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,2,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,3,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,4,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,5,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,6,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,7,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,8,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,9,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,10,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,11,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,12,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,13,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,14,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,15,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,16,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,17,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
0.0,18,0.012063629155903562,0.012493255096600086,0.013642565945727563,0.016373413117721402,0.02150642121207678,0.023919258057669122,0.02486557047989428,0.02498392950836251
