time,max_mahal_dist,mean_mahal_dist,frac_mahal_gt_threshold,n_paths_absG0_lt_1e_3,n_paths_absG0_lt_1e_4,n_paths_absG0_lt_floor,min_absG0_all_paths,decoder_min_G_abs0_valid_paths,decoder_max_short_rate_err_valid_paths,n_valid_decode,frac_valid_decode,batch_error
1.75,8.098680321311369,2.340100681622468,0.12,0,0,0,0.015415744455055554,0.015415744455055554,1.9903958832705876e-05,500,1.0,
1.8333333333333333,8.586660877641084,2.335596929309509,0.118,0,0,0,0.015121533355773903,0.015121533355773903,2.228974233946246e-05,500,1.0,
1.9166666666666665,8.21605637476129,2.34214349157346,0.116,0,0,0,0.014674745598883411,0.014674745598883411,2.0464341663428004e-05,500,1.0,
2.0,8.294728743635615,2.356567313950054,0.12,0,0,0,0.014371086833191866,0.014371086833191866,2.0802694594049265e-05,500,1.0,
2.083333333333333,8.506203849686683,2.357167263568107,0.108,0,0,0,0.013876375081856159,0.013876375081856159,2.1994561203966118e-05,500,1.0,
2.1666666666666665,8.44354476680109,2.353066462235497,0.118,0,0,0,0.0130437047612319,0.0130437047612319,2.1740313711410275e-05,500,1.0,
2.25,8.139477711174136,2.355472001089549,0.108,0,0,0,0.013727821223719582,0.013727821223719582,1.85334298624662e-05,500,1.0,
2.333333333333333,8.056454743639119,2.369514694966387,0.106,0,0,0,0.01283818919160632,0.01283818919160632,1.9037237267933993e-05,500,1.0,
2.4166666666666665,8.608705244633612,2.3839009688162487,0.116,0,0,0,0.012695840219625462,0.012695840219625462,2.2423474413391098e-05,500,1.0,
2.5,8.802714638278205,2.397447876383536,0.128,0,0,0,0.012968239087682071,0.012968239087682071,2.364177511814114e-05,500,1.0,
2.583333333333333,8.123686407419845,2.364400925550299,0.118,0,0,0,0.013406650055144033,0.013406650055144033,1.9028868314341363e-05,500,1.0,
2.6666666666666665,7.869588360779768,2.346047236357498,0.112,0,0,0,0.01292040376821349,0.01292040376821349,2.031083514026158e-05,500,1.0,
2.75,8.52490213707895,2.350807181525056,0.134,0,0,0,0.01296276223850785,0.01296276223850785,2.167957340554888e-05,500,1.0,
2.833333333333333,9.298989590341543,2.3695644571811445,0.136,0,0,0,0.012854967109439078,0.012854967109439078,2.6761179162594628e-05,500,1.0,
2.9166666666666665,9.5413409752971,2.3695092139261487,0.12,0,0,0,0.013327195583614872,0.013327195583614872,2.8343397271313187e-05,500,1.0,
3.0,9.196121959981529,2.367099128337725,0.12,0,0,0,0.012966237918969805,0.012966237918969805,2.559219205982427e-05,500,1.0,
3.083333333333333,9.101250295019499,2.3654441198491467,0.12,0,0,0,0.012780445842004096,0.012780445842004096,2.468797000491907e-05,500,1.0,
3.1666666666666665,8.774304277412165,2.3789247153691053,0.128,0,0,0,0.012419535934916962,0.012419535934916962,2.2112445754507437e-05,500,1.0,
3.25,8.753116390390664,2.3966892737423953,0.134,0,0,0,0.011810604412639241,0.011810604412639241,2.406598611551236e-05,500,1.0,
3.333333333333333,9.008103691659988,2.403024645943458,0.124,0,0,0,0.011484196410221328,0.011484196410221328,2.365107490639312e-05,500,1.0,
3.4166666666666665,9.697315181360711,2.4290885796820203,0.138,0,0,0,0.011499780436367901,0.011499780436367901,2.873521018389308e-05,500,1.0,
3.5,9.526367670532311,2.423725851967595,0.124,0,0,0,0.011692057998072578,0.011692057998072578,2.6542970421275514e-05,500,1.0,
3.583333333333333,9.026995418581276,2.407808747630991,0.124,0,0,0,0.01192662327520791,0.01192662327520791,2.443236956064382e-05,500,1.0,
3.6666666666666665,8.76577403877671,2.4127900913865035,0.132,0,0,0,0.01196071185819639,0.01196071185819639,2.110874825222292e-05,500,1.0,
3.75,9.207275318306241,2.421914296659301,0.128,0,0,0,0.012336794120205134,0.012336794120205134,2.3859083267942227e-05,500,1.0,
3.833333333333333,8.80277111484251,2.4320974968652473,0.14,0,0,0,0.011858449323893143,0.011858449323893143,2.1272230166388684e-05,500,1.0,
3.9166666666666665,8.5918845569168,2.4519356936829597,0.138,0,0,0,0.012095395921584927,0.012095395921584927,2.742987551843795e-05,500,1.0,
4.0,8.84164584217909,2.466036636513461,0.138,0,0,0,0.011908603717258938,0.011908603717258938,2.605577819484589e-05,500,1.0,
4.083333333333333,8.897810342047718,2.4895431689475047,0.144,0,0,0,0.012001970233579438,0.012001970233579438,2.9789599074132866e-05,500,1.0,
4.166666666666666,9.314840415326461,2.4905839670588112,0.146,0,0,0,0.011603602109329463,0.011603602109329463,2.6348155130077877e-05,500,1.0,
4.25,9.545170321320951,2.4750027033506625,0.164,0,0,0,0.011831099188162615,0.011831099188162615,2.5927471299730387e-05,500,1.0,
4.333333333333333,8.570228958917887,2.491586727935239,0.158,0,0,0,0.012515064939608134,0.012515064939608134,1.9322436165716828e-05,500,1.0,
4.416666666666666,9.081130520646258,2.5078117707212604,0.17,0,0,0,0.012118123171134837,0.012118123171134837,2.2056382535481922e-05,500,1.0,
4.5,8.435492544691794,2.5231411500317957,0.174,0,0,0,0.011829598542684264,0.011829598542684264,1.9497097405896113e-05,500,1.0,
4.583333333333333,8.217301106849012,2.5210466359725094,0.166,0,0,0,0.011161869945948238,0.011161869945948238,2.0831564688537918e-05,500,1.0,
4.666666666666666,8.480028417279964,2.5170110731595674,0.166,0,0,0,0.01071171677470583,0.01071171677470583,2.017379338099118e-05,500,1.0,
4.75,8.69115482548031,2.5038405280250564,0.17,0,0,0,0.01088432600694512,0.01088432600694512,2.1788280899069645e-05,500,1.0,
4.833333333333333,8.489018873595628,2.514143799033273,0.168,0,0,0,0.010591497167813236,0.010591497167813236,2.1644896462232055e-05,500,1.0,
4.916666666666666,8.76058987768924,2.511232570807977,0.164,0,0,0,0.010120302095452074,0.010120302095452074,2.520898078031686e-05,500,1.0,
5.0,9.480710269819703,2.516052062039424,0.154,0,0,0,0.009150372173870564,0.009150372173870564,2.522204363285957e-05,500,1.0,
5.083333333333333,9.872309890869634,2.51406190507611,0.16,0,0,0,0.008966186325058592,0.008966186325058592,2.4674379644956668e-05,500,1.0,
5.166666666666666,10.13241663548923,2.4914549906963885,0.158,0,0,0,0.008501582227124818,0.008501582227124818,2.2786186729975566e-05,500,1.0,
5.25,9.743553691198507,2.49729407917435,0.164,0,0,0,0.008977546643358838,0.008977546643358838,2.627916268221897e-05,500,1.0,
5.333333333333333,9.92862218863801,2.4827476384521154,0.156,0,0,0,0.008540464552601733,0.008540464552601733,2.4716344589968686e-05,500,1.0,
5.416666666666666,9.651500501981257,2.4824422738081817,0.162,0,0,0,0.008916095415813972,0.008916095415813972,2.1624744685519448e-05,500,1.0,
5.5,9.680617511313299,2.4802843928227873,0.162,0,0,0,0.009093828603361921,0.009093828603361921,2.8850222949031168e-05,500,1.0,
5.583333333333333,9.067901951920406,2.4713836779262848,0.156,0,0,0,0.009713362200060109,0.009713362200060109,2.940051192080323e-05,500,1.0,
5.666666666666666,8.432002857969374,2.4900743560930794,0.164,0,0,0,0.010317842079151688,0.010317842079151688,2.9619695492782983e-05,500,1.0,
5.75,8.04461780048504,2.4742243004958357,0.178,0,0,0,0.011095101084295735,0.011095101084295735,2.4858658624705987e-05,500,1.0,
5.833333333333333,7.591418654283537,2.489412901426624,0.166,0,0,0,0.010863330940536719,0.010863330940536719,2.2837978504233747e-05,500,1.0,
