time,path_id,valid_decode,failure_reason,swap_1Y,swap_2Y,swap_3Y,swap_5Y,swap_10Y,swap_15Y,swap_20Y,swap_30Y
0.0,0,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,1,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,2,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,3,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,4,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,5,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,6,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,7,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,8,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,9,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,10,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,11,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,12,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,13,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,14,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,15,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,16,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,17,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,18,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
0.0,19,True,,0.009620656440582895,0.010950441969278978,0.012773876624530524,0.0160999867557518,0.021356160373274934,0.023709926453748576,0.024692034729104324,0.024724213300181937
