time,max_mahal_dist,mean_mahal_dist,frac_mahal_gt_threshold,n_paths_absG0_lt_1e_3,n_paths_absG0_lt_1e_4,n_paths_absG0_lt_floor,min_absG0_all_paths,decoder_min_G_abs0_valid_paths,decoder_max_short_rate_err_valid_paths,n_valid_decode,frac_valid_decode,batch_error
0.0,2.337241511557093,2.337241511557093,0.0,0,0,0,0.02152567590432673,0.02152567590432673,5.210637263851348e-07,500,1.0,
0.08333333333333333,3.4063495469567644,2.345760792246544,0.0,0,0,0,0.020428502447398928,0.020428502447398928,3.6616503793426847e-06,500,1.0,
0.16666666666666666,4.03094044118507,2.3100138477380634,0.002,0,0,0,0.019933947253080397,0.019933947253080397,5.476749064502184e-06,500,1.0,
0.25,4.66260300524609,2.3033529961592003,0.01,0,0,0,0.01949739176726576,0.01949739176726576,7.289196872574399e-06,500,1.0,
0.3333333333333333,4.911242066031021,2.331819336079046,0.022,0,0,0,0.019064911961648248,0.019064911961648248,7.116878795971476e-06,500,1.0,
0.41666666666666663,5.557968870238781,2.331644521186366,0.036,0,0,0,0.018886457740055384,0.018886457740055384,8.313982637384032e-06,500,1.0,
0.5,5.880344948938398,2.3474438477040476,0.038,0,0,0,0.0187622413767563,0.0187622413767563,1.3216946085949088e-05,500,1.0,
0.5833333333333333,5.5635301117892055,2.342956958755139,0.05,0,0,0,0.018186462749593665,0.018186462749593665,9.067498283586023e-06,500,1.0,
0.6666666666666666,5.51045198448799,2.350881865048259,0.058,0,0,0,0.017908316212828776,0.017908316212828776,1.0339708940116515e-05,500,1.0,
0.75,6.07000633463522,2.364675502607357,0.064,0,0,0,0.017959654478371546,0.017959654478371546,1.1251467974742607e-05,500,1.0,
0.8333333333333333,5.903048931685974,2.354233297528882,0.076,0,0,0,0.01765897988485393,0.01765897988485393,1.143660374151173e-05,500,1.0,
0.9166666666666666,6.32298686674049,2.35962636962599,0.068,0,0,0,0.01702017366308094,0.01702017366308094,1.2047058460133708e-05,500,1.0,
1.0,6.5613189465924355,2.3476680589859167,0.074,0,0,0,0.016932936268691384,0.016932936268691384,1.2524697052422595e-05,500,1.0,
1.0833333333333333,6.853272422678539,2.3566373758417836,0.08,0,0,0,0.016814448636374296,0.016814448636374296,1.593680477104259e-05,500,1.0,
1.1666666666666665,7.99982400682059,2.3500351808792534,0.086,0,0,0,0.016908129287599126,0.016908129287599126,1.7981420837157036e-05,500,1.0,
1.25,7.752663448517754,2.3502710386963117,0.092,0,0,0,0.01710873071713575,0.01710873071713575,1.7101784750554738e-05,500,1.0,
1.3333333333333333,7.567925144862739,2.3410405642909744,0.09,0,0,0,0.016754931806951787,0.016754931806951787,1.636235880758674e-05,500,1.0,
1.4166666666666665,7.6030530466610315,2.326906488795656,0.092,0,0,0,0.016628323793181292,0.016628323793181292,1.6475839036557416e-05,500,1.0,
1.5,7.2924652719659395,2.3405680926748627,0.084,0,0,0,0.016841198208364584,0.016841198208364584,1.4851417584040016e-05,500,1.0,
1.5833333333333333,7.391296403640928,2.340086401433492,0.09,0,0,0,0.016977594601849114,0.016977594601849114,1.5538193926946386e-05,500,1.0,
1.6666666666666665,7.297261745345692,2.3496514464441267,0.108,0,0,0,0.017196151969234276,0.017196151969234276,1.5257613243072066e-05,500,1.0,
1.75,8.1072693737661,2.343855182066117,0.122,0,0,0,0.01705860961354249,0.01705860961354249,1.8722549398692e-05,500,1.0,
1.8333333333333333,8.595876354429627,2.3394315490874886,0.118,0,0,0,0.016764503914080544,0.016764503914080544,2.092766610747518e-05,500,1.0,
1.9166666666666665,8.226035047211225,2.346025441973099,0.116,0,0,0,0.0163129323288877,0.0163129323288877,1.924852237457711e-05,500,1.0,
2.0,8.305427616300081,2.3605921678209314,0.12,0,0,0,0.01600736674316791,0.01600736674316791,1.9572519965802004e-05,500,1.0,
