time,path_id,mahal_dist
0.0,0,3.513816630556755
0.0,1,3.513816630556755
0.0,2,3.513816630556755
0.0,3,3.513816630556755
0.0,4,3.513816630556755
0.0,5,3.513816630556755
0.0,6,3.513816630556755
0.0,7,3.513816630556755
0.0,8,3.513816630556755
0.0,9,3.513816630556755
0.0,10,3.513816630556755
0.0,11,3.513816630556755
0.0,12,3.513816630556755
0.0,13,3.513816630556755
0.0,14,3.513816630556755
0.0,15,3.513816630556755
0.0,16,3.513816630556755
0.0,17,3.513816630556755
0.0,18,3.513816630556755
0.0,19,3.513816630556755
0.0,20,3.513816630556755
0.0,21,3.513816630556755
0.0,22,3.513816630556755
0.0,23,3.513816630556755
0.0,24,3.513816630556755
0.0,25,3.513816630556755
0.0,26,3.513816630556755
0.0,27,3.513816630556755
0.0,28,3.513816630556755
0.0,29,3.513816630556755
0.0,30,3.513816630556755
0.0,31,3.513816630556755
0.0,32,3.513816630556755
0.0,33,3.513816630556755
0.0,34,3.513816630556755
0.0,35,3.513816630556755
0.0,36,3.513816630556755
0.0,37,3.513816630556755
0.0,38,3.513816630556755
0.0,39,3.513816630556755
0.0,40,3.513816630556755
0.0,41,3.513816630556755
0.0,42,3.513816630556755
0.0,43,3.513816630556755
0.0,44,3.513816630556755
0.0,45,3.513816630556755
0.0,46,3.513816630556755
0.0,47,3.513816630556755
0.0,48,3.513816630556755
0.0,49,3.513816630556755
0.0,50,3.513816630556755
0.0,51,3.513816630556755
0.0,52,3.513816630556755
0.0,53,3.513816630556755
0.0,54,3.513816630556755
0.0,55,3.513816630556755
0.0,56,3.513816630556755
0.0,57,3.513816630556755
0.0,58,3.513816630556755
0.0,59,3.513816630556755
0.0,60,3.513816630556755
0.0,61,3.513816630556755
0.0,62,3.513816630556755
0.0,63,3.513816630556755
0.0,64,3.513816630556755
0.0,65,3.513816630556755
0.0,66,3.513816630556755
0.0,67,3.513816630556755
0.0,68,3.513816630556755
0.0,69,3.513816630556755
0.0,70,3.513816630556755
0.0,71,3.513816630556755
0.0,72,3.513816630556755
0.0,73,3.513816630556755
0.0,74,3.513816630556755
0.0,75,3.513816630556755
0.0,76,3.513816630556755
0.0,77,3.513816630556755
0.0,78,3.513816630556755
0.0,79,3.513816630556755
0.0,80,3.513816630556755
0.0,81,3.513816630556755
0.0,82,3.513816630556755
0.0,83,3.513816630556755
0.0,84,3.513816630556755
0.0,85,3.513816630556755
0.0,86,3.513816630556755
0.0,87,3.513816630556755
0.0,88,3.513816630556755
0.0,89,3.513816630556755
0.0,90,3.513816630556755
0.0,91,3.513816630556755
0.0,92,3.513816630556755
0.0,93,3.513816630556755
0.0,94,3.513816630556755
0.0,95,3.513816630556755
0.0,96,3.513816630556755
0.0,97,3.513816630556755
0.0,98,3.513816630556755
0.0,99,3.513816630556755
0.08333333333333333,0,2.4626815115699277
0.08333333333333333,1,2.4825644972449354
0.08333333333333333,2,2.494338388437026
0.08333333333333333,3,2.452539298520399
0.08333333333333333,4,2.4419017310453905
0.08333333333333333,5,2.44376452044428
0.08333333333333333,6,2.6027204227717315
0.08333333333333333,7,2.4967603314745994
0.08333333333333333,8,2.4696258244963776
0.08333333333333333,9,2.445798565926427
0.08333333333333333,10,2.4560839965026973
0.08333333333333333,11,2.4253892596417104
0.08333333333333333,12,2.5113106416614888
0.08333333333333333,13,2.5749642921105607
0.08333333333333333,14,2.837462428448781
0.08333333333333333,15,2.4051281217578016
0.08333333333333333,16,2.890596484169154
0.08333333333333333,17,2.394038267971796
0.08333333333333333,18,2.505658423238913
0.08333333333333333,19,2.8345540044422632
0.08333333333333333,20,2.5204653826979735
0.08333333333333333,21,3.0873372832242136
0.08333333333333333,22,2.598687842717906
0.08333333333333333,23,3.054094389628021
0.08333333333333333,24,2.547530007380078
0.08333333333333333,25,2.4364521987496923
0.08333333333333333,26,2.97704176355827
0.08333333333333333,27,2.3952435477172282
0.08333333333333333,28,2.407541455575991
0.08333333333333333,29,2.479890443859929
0.08333333333333333,30,2.4329885959864503
0.08333333333333333,31,2.558346765256821
0.08333333333333333,32,2.460916412534768
0.08333333333333333,33,2.525424446387017
0.08333333333333333,34,2.4382032179390563
0.08333333333333333,35,2.4905818445066408
0.08333333333333333,36,2.4459053963575013
0.08333333333333333,37,2.5186630057488726
0.08333333333333333,38,2.4349162212635975
0.08333333333333333,39,3.5890829798763586
0.08333333333333333,40,2.4621519221714703
0.08333333333333333,41,2.416335427615435
0.08333333333333333,42,2.5345625183767444
0.08333333333333333,43,3.1215934700168284
0.08333333333333333,44,2.5029394697909764
0.08333333333333333,45,2.5084247746533124
0.08333333333333333,46,2.5165979452558562
0.08333333333333333,47,2.4610018354370156
0.08333333333333333,48,2.3916156183147845
0.08333333333333333,49,2.5396391262641633
0.08333333333333333,50,2.435417178589788
0.08333333333333333,51,2.502069320142598
0.08333333333333333,52,2.4424713703655856
0.08333333333333333,53,2.456387694104908
0.08333333333333333,54,3.029400740181967
0.08333333333333333,55,2.4646646604939044
0.08333333333333333,56,2.5453106781308934
0.08333333333333333,57,2.491413885996781
0.08333333333333333,58,2.4758840118996757
0.08333333333333333,59,2.9099483430687236
0.08333333333333333,60,2.5322584362904395
0.08333333333333333,61,2.3738554814527815
0.08333333333333333,62,3.289322076557575
0.08333333333333333,63,2.4128839600586454
0.08333333333333333,64,2.533865404272291
0.08333333333333333,65,2.451385687959711
0.08333333333333333,66,2.5488709617861103
0.08333333333333333,67,2.4736383968408906
0.08333333333333333,68,2.556295895085349
0.08333333333333333,69,2.421981635363459
0.08333333333333333,70,2.5242911470821614
0.08333333333333333,71,2.427250152684939
0.08333333333333333,72,2.469188737629667
0.08333333333333333,73,2.5327351742806954
0.08333333333333333,74,2.4501653260916814
0.08333333333333333,75,2.4628525808219295
0.08333333333333333,76,2.452477978884475
0.08333333333333333,77,2.458105457626828
0.08333333333333333,78,2.4637246565330635
0.08333333333333333,79,2.629373991250153
0.08333333333333333,80,2.501033502682275
0.08333333333333333,81,2.7046584335003954
0.08333333333333333,82,2.3856669916228346
0.08333333333333333,83,2.466414032340512
0.08333333333333333,84,2.740551738174927
0.08333333333333333,85,2.3943990160730997
0.08333333333333333,86,2.43713130643348
0.08333333333333333,87,2.5482499993855816
0.08333333333333333,88,2.4393076878700106
0.08333333333333333,89,2.5355860954617095
0.08333333333333333,90,2.4001603635502264
0.08333333333333333,91,2.441269947163079
0.08333333333333333,92,2.411224769730472
0.08333333333333333,93,2.5044028972690873
0.08333333333333333,94,2.6039617287954857
0.08333333333333333,95,2.487408009350252
0.08333333333333333,96,2.4613653362222374
0.08333333333333333,97,2.4537361617311735
