time_index,G0_min,G0_max,absG0_min,absG0_mean,absG0_median,absG0_1pct,absG0_5pct,count_absG0_lt_1e_2,count_absG0_lt_1e_3,count_absG0_lt_1e_4,count_absG0_lt_1e_5
84,0.01426974506702914,0.025612417068471588,0.01426974506702914,0.020087003943078892,0.02013894263001004,0.01640450259750583,0.017288546484606763,0,0,0,0
85,0.013987141154581374,0.025386244589789317,0.013987141154581374,0.02007403343055336,0.020133769268846354,0.016262518675459713,0.01724026194989058,0,0,0,0
86,0.01387862827590412,0.02562096628532864,0.01387862827590412,0.02007443071552126,0.020152734113190234,0.016105692808224627,0.017273353202549784,0,0,0,0
87,0.013798713422524927,0.025521140526319607,0.013798713422524927,0.020074970622431337,0.02018710331201968,0.016124615487762426,0.017215642028933338,0,0,0,0
88,0.013981162403676447,0.02534193463941045,0.013981162403676447,0.02007789838913928,0.020171724890717408,0.01606981520272723,0.017203696503123478,0,0,0,0
89,0.014309033532959946,0.025559686826682554,0.014309033532959946,0.020081604373587532,0.020116315304393083,0.016394218003365168,0.01716999314989671,0,0,0,0
90,0.01421238709931415,0.02549032242508775,0.01421238709931415,0.020070611628265594,0.020139950584475107,0.016161044089096993,0.017241128356426067,0,0,0,0
91,0.013969552189711201,0.025486039996941108,0.013969552189711201,0.020070963258297103,0.02014091447154191,0.01627521470829869,0.017256880843965573,0,0,0,0
92,0.013996817467410008,0.02568352346879451,0.013996817467410008,0.02007638961261489,0.020146451306927673,0.01628951870302746,0.017219896186233156,0,0,0,0
93,0.013982508436030723,0.025799856904905154,0.013982508436030723,0.020092248253957643,0.020157789867283386,0.016340683737758682,0.017144989251302083,0,0,0,0
94,0.01389192871355703,0.025714933743372855,0.01389192871355703,0.020089977697205583,0.020132269209441542,0.016189656169079275,0.01707201417439092,0,0,0,0
95,0.014099200949996922,0.025770047681813003,0.014099200949996922,0.020078741475579462,0.02007667356200817,0.01618708815333621,0.01705270072414716,0,0,0,0
96,0.013944881641640336,0.025977387743963316,0.013944881641640336,0.02008325637276544,0.020133850828261995,0.01608041052670119,0.017002311116929014,0,0,0,0
97,0.014302978165313344,0.026147224984382395,0.014302978165313344,0.020076619711716603,0.020135391651958174,0.01612279443175575,0.016961271163232018,0,0,0,0
98,0.014417327457389065,0.02615894096952562,0.014417327457389065,0.020083917710034652,0.02017428388063678,0.016110932716165777,0.01697268353634154,0,0,0,0
99,0.014595634209390848,0.02607226410808926,0.014595634209390848,0.020080072389206977,0.0201168575605943,0.01604279387829594,0.01693131524211346,0,0,0,0
100,0.014824494223058112,0.026209240612554165,0.014824494223058112,0.020098417163128792,0.020182228933419758,0.015976758912034057,0.01679870629750051,0,0,0,0
101,0.014702651189305463,0.02634214245346726,0.014702651189305463,0.020099434719071725,0.02018415704209699,0.015972579498532858,0.016853520157036384,0,0,0,0
102,0.01457884910749791,0.02624891694602812,0.01457884910749791,0.02009776370416426,0.020163353103833267,0.015901234638664236,0.017002332286022794,0,0,0,0
103,0.014254181621959116,0.026365861623672063,0.014254181621959116,0.020112434216622253,0.02020864423991045,0.015887409179633966,0.016974915215955955,0,0,0,0
104,0.014197169371386957,0.02638493887193318,0.014197169371386957,0.020109889330540674,0.020199597959862176,0.015877204148132956,0.01702711249094972,0,0,0,0
105,0.014383932244466883,0.02660120796265526,0.014383932244466883,0.020103349276096905,0.020182791976048678,0.01601359035362076,0.017067822151398307,0,0,0,0
106,0.01420009088251253,0.026820036644244462,0.01420009088251253,0.020105524418314976,0.020213166095686807,0.01576393234476286,0.017020741294530246,0,0,0,0
107,0.0140571541997311,0.027099121766478676,0.0140571541997311,0.020106113504496835,0.02018243556448094,0.01566520815135544,0.016942741204641797,0,0,0,0
108,0.014286679393073955,0.026882336581011915,0.014286679393073955,0.02010637115581723,0.020204390870783972,0.015500616829333137,0.01691344380829342,0,0,0,0
109,0.01422362427001667,0.0269101944047039,0.01422362427001667,0.02010691286253505,0.020164352717594154,0.015542082017369133,0.016815222940421103,0,0,0,0
110,0.014460361328386243,0.027060916057045813,0.014460361328386243,0.02010358522878214,0.020142112092400202,0.015485116467032226,0.016838458539430112,0,0,0,0
111,0.014587730183125395,0.026788008424869787,0.014587730183125395,0.020112872201165245,0.02011216641908931,0.015548845602544591,0.017006886621533233,0,0,0,0
112,0.014663396835922807,0.02698009675011953,0.014663396835922807,0.020123807302101976,0.020138967730453972,0.015453124524295285,0.016876495693504995,0,0,0,0
113,0.014694388026073231,0.02721717810175238,0.014694388026073231,0.020127638733649627,0.020222686113720696,0.01546804422491264,0.016961879905964827,0,0,0,0
114,0.014618852501775602,0.027473051673970628,0.014618852501775602,0.020137834125115342,0.02010503821357085,0.015405501141299117,0.016976314147571905,0,0,0,0
115,0.014475402643876117,0.027324565335494603,0.014475402643876117,0.020144065808302275,0.020097894794367598,0.015518413994931144,0.016955257223221647,0,0,0,0
116,0.014463170274105677,0.027305232348000818,0.014463170274105677,0.020140435809371093,0.02011225284132205,0.015350361755706648,0.016950896517698367,0,0,0,0
117,0.014238221962420966,0.027473015800494955,0.014238221962420966,0.020149131691848034,0.020104167397103922,0.015368968229993717,0.01696783988180279,0,0,0,0
118,0.01433692123418187,0.027388240888995077,0.01433692123418187,0.020151963714030805,0.020130979289511984,0.015362638893881926,0.01698140710722952,0,0,0,0
119,0.0142946968022217,0.02722364226300073,0.0142946968022217,0.020163463554010032,0.020113383358856096,0.015341813449836763,0.017063581541890246,0,0,0,0
120,0.014233822989476442,0.027246931030158343,0.014233822989476442,0.02018234142563322,0.0200542179556396,0.015464773290844478,0.016978754567374178,0,0,0,0
