epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,0.9488247080007568,0.9488247080007568,0.00030654663020874797,0.017508473097581866,186.81993187798395,1470,0,829.6438598632812,134.7230682373047,102.17779541015625,99.65116882324219,47.56946563720703,140.28138732910156,112.28861999511719,94.7344741821289,120.3095474243164
499,695.5278958329945,694.5790711249938,1.6242245579497049e-06,0.001274450688708553,12.14501370324029,1470,0,11.639410018920898,10.349164009094238,11.310029029846191,17.2241268157959,13.740120887756348,9.858983993530273,12.997292518615723,10.00359058380127,12.182405471801758
999,1436.787282624995,741.2593867920004,2.358694291770069e-06,0.0015358041189455344,10.936362478468153,1470,0,10.27291488647461,10.317301750183105,10.366666793823242,16.470090866088867,12.062687873840332,9.351176261901855,9.631118774414062,8.804268836975098,11.151036262512207
1499,2134.6312779169966,697.8439952920016,5.798192307561201e-07,0.0007614586205146805,7.430985927581787,1470,0,5.780454158782959,6.851066589355469,7.7859721183776855,11.989832878112793,8.61544132232666,6.480010986328125,6.829696178436279,5.499845027923584,7.046554088592529
1999,2872.347042041998,737.7157641250014,3.969520777241551e-07,0.0006300413301714064,5.926605436537001,1470,0,4.892349720001221,5.215592861175537,6.112942218780518,9.214393615722656,7.153009414672852,5.3055219650268555,5.711459636688232,4.411893844604492,5.3222856521606445
2499,3558.3479785829986,686.0009365410006,2.779035541226797e-07,0.000527165585108398,4.999656491809421,1470,0,4.5295820236206055,5.538316249847412,4.70806884765625,5.4102373123168945,6.136018753051758,4.724658012390137,4.726246356964111,3.819103956222534,5.404676914215088
2999,4240.686745874998,682.3387672919998,2.404483594858482e-07,0.0004903553400197128,5.204719119601779,1470,0,4.389200210571289,5.284719944000244,5.072899341583252,5.979833126068115,6.424654483795166,5.053714752197266,5.107023239135742,4.211853981018066,5.318572998046875
3499,4885.269191416999,644.5824455420006,2.0815441658038364e-07,0.0004562394290067263,4.653430196974012,1470,0,4.024302959442139,5.041435718536377,4.448014259338379,5.02946662902832,5.693243980407715,4.683043956756592,4.435766220092773,3.7134456634521484,4.81215238571167
3999,5503.772056749993,618.5028653329937,1.9960341695983195e-07,0.00044676998216065496,4.39324696858724,1470,0,3.904850482940674,4.744383811950684,4.340167045593262,4.654410362243652,5.242002487182617,4.326733112335205,4.115417003631592,3.554525375366211,4.65673303604126
4499,6145.7926565829985,642.0205998330057,1.9399709227944769e-07,0.0004404510100788142,4.351137982474433,1470,0,3.8633873462677,4.5915985107421875,4.334306716918945,4.643854141235352,5.17548131942749,4.363212585449219,4.075903415679932,3.542788028717041,4.569709777832031
4999,6787.277184167004,641.4845275840053,1.9134494782226167e-07,0.00043742993475785546,4.329609102673001,1470,0,3.847074508666992,4.6128010749816895,4.3375325202941895,4.635134220123291,5.147538185119629,4.319948196411133,4.042459487915039,3.5003302097320557,4.523663520812988
