epoch,train_nll,train_jac,train_total,val_nll,val_total,curve_rmse_bp,kappa,hl_y,sigma_mean,jac_1y,jac_5y,jac_10y,lr_kh,lr_g,time_sec
99,-9.816601222277827,6.381700364198737e-07,-9.816569313776007,-6.932099103153243,-6.932099103153243,74.25019404343828,0.16766631961296544,10.022608389669472,0.020654400796127896,44.33718820129047,41.85348873809479,39.04843212610524,7.524999999999997e-05,7.750000000000005e-06,252.70608209999045
100,-9.817183796689253,5.640179131027123e-07,-9.817155595793597,-6.930773621009051,-6.930773621009051,74.25260395338714,0.1676656792498106,10.03419706090536,0.02064426084422661,44.3119340061583,41.829454890317024,39.00946753701419,7.479973580394944e-05,7.70906689126814e-06,255.1881392999785
101,-9.817738926699716,1.0146859788817945e-06,-9.817688192400771,-6.929246530531514,-6.929246530531514,74.25582752605432,0.16766324071875932,10.043851282982526,0.02063377432131254,44.28569766962462,41.81334039294367,38.86143035385958,7.434680686803487e-05,7.667891533457723e-06,257.64514300000155
102,-9.818317771132795,7.625782326595146e-07,-9.818279642221164,-6.927776646193862,-6.927776646193862,74.25779896010829,0.16766429125337529,10.05099397339216,0.020623429102399355,44.26011434571333,41.79543667643567,38.754920021300364,7.389126286101814e-05,7.626478441910748e-06,260.11104029999115
103,-9.81886553643672,8.432106304494809e-07,-9.818823375905195,-6.926154673896985,-6.926154673896985,74.26054439081823,0.16765689444292872,10.062398529881493,0.020612894503083394,44.233662256367914,41.77868033833023,38.610905295474424,7.343315373843312e-05,7.584832158039383e-06,262.6233666999906
104,-9.819438009765864,1.0515911539991141e-06,-9.819385430208165,-6.924556135515872,-6.924556135515872,74.25957729214527,0.1676600007578306,10.066575572641588,0.020602432495578638,44.20849030068049,41.755746212177016,38.58769723974248,7.297252973710752e-05,7.542957248827966e-06,265.11555269997916
105,-9.8199995277333,1.0208620352466307e-06,-9.81994848463154,-6.92311761599803,-6.92311761599803,74.25784197132644,0.16765812666548327,10.075830279096177,0.02059224853603272,44.18346677429235,41.727060108647656,38.631543599578244,7.250944136965387e-05,7.500858306332179e-06,267.66533739998704
106,-9.820536063792591,1.0976201464442987e-06,-9.820481182785269,-6.9213758060724935,-6.9213758060724935,74.25537680806808,0.16765585822346138,10.084122290740982,0.020581677814223372,44.158410354703065,41.69565172176295,38.70763659484716,7.204393941893018e-05,7.45853994717548e-06,270.1325118999812
107,-9.821101281333336,8.854850461027435e-07,-9.821057007081032,-6.919859938114509,-6.919859938114509,74.25623179570358,0.1676495208478377,10.097198086415563,0.02057146975233913,44.13338122418116,41.67076804458647,38.687146871038706,7.157607493247106e-05,7.416006812042832e-06,272.59892209997633
108,-9.82164389580707,8.667999651209292e-07,-9.821600555808812,-6.918322952511996,-6.918322952511996,74.25506720821281,0.1676431266032509,10.10785560932891,0.020561326701711572,44.10843460370184,41.64447369213696,38.69836140780614,7.110589921688982e-05,7.3732635651718105e-06,275.06793959997594
109,-9.822174111034636,9.678216060514904e-07,-9.822125719954336,-6.916589385449309,-6.916589385449309,74.25687904249996,0.16764632166214974,10.113889147384391,0.020550923414747575,44.08367138824329,41.62677146984139,38.59774993783796,7.063346383225207e-05,7.330314893841105e-06,277.5968293999904
110,-9.822734827343547,7.544276469926069e-07,-9.822697105961199,-6.9154825747999,-6.9154825747999,74.25845899239226,0.16764459137569324,10.122541356132597,0.02054165537042467,44.05991815306206,41.61112164276475,38.494364039979146,7.01588205864216e-05,7.287165507856517e-06,280.07041719998233
111,-9.823248484256055,9.724690556354895e-07,-9.823199860803271,-6.913931016096965,-6.913931016096965,74.25931033362471,0.16763923374311845,10.134426048594495,0.020531711476779325,44.03548752434932,41.58891666917339,38.44886819407559,6.968202152937906e-05,7.243820139034468e-06,282.52141329998267
112,-9.82377571627587,6.872639654822619e-07,-9.823741353077596,-6.912296924404553,-6.912296924404553,74.25845491091263,0.16764673530022775,10.13750987284814,0.02052175584949436,44.01215848413338,41.56433822679404,38.46318102934846,6.920311894751409e-05,7.200283540683107e-06,285.0107838999829
113,-9.824308445487464,8.352555024064111e-07,-9.824266682712343,-6.9108783131648055,-6.9108783131648055,74.25456915596813,0.16764927974247124,10.141950033504006,0.020512166545464696,43.98901714172883,41.5340319372214,38.564962052269316,6.872216535789153e-05,7.1565604870810565e-06,287.4678558000014
114,-9.824825505168054,7.176977150798653e-07,-9.8247896202823,-6.909328157030885,-6.909328157030885,74.25313358486497,0.1676498583536054,10.152071019200866,0.020502336748783975,43.96588506788493,41.499131506920456,38.69657315440434,6.823921350249232e-05,7.1126557729538546e-06,289.9378968999954
115,-9.82535159980155,7.652123893213161e-07,-9.825313339182086,-6.907774284470052,-6.907774284470052,74.25303220213355,0.16764847989675744,10.164617025548361,0.02049253526034841,43.94262611994111,41.466033195115564,38.7952620087504,6.775431634242982e-05,7.068574212948173e-06,292.4602464999771
116,-9.82587167434274,9.507279210208485e-07,-9.825824137946688,-6.9062634941257235,-6.9062634941257235,74.25332622464485,0.16764972455691274,10.172456872575166,0.020482883646515192,43.91951807849706,41.441618793591516,38.80048083554427,6.72675270521419e-05,7.024320641103817e-06,294.89822469998035
117,-9.826376430773774,1.2117741160704044e-06,-9.826315842067972,-6.90474633569319,-6.90474633569319,74.2541887656253,0.16765348850153677,10.17768203690329,0.02047329148721147,43.89662122650956,41.42334589000433,38.73789318114483,6.677889901355983e-05,6.979899910323629e-06,297.369681399985
118,-9.826888951529378,8.416132182572046e-07,-9.826846870868463,-6.90350367470844,-6.90350367470844,74.25438326355876,0.16765360164081644,10.182917599467151,0.02046414455513961,43.87389413640105,41.40849493471638,38.64860260350012,6.628848581025444e-05,6.93531689184132e-06,299.8167106999899
119,-9.827394617446354,1.1021295385219417e-06,-9.827339510969427,-6.902308468280308,-6.902308468280308,74.2563941932234,0.16765288626118507,10.193934971151391,0.020455276445305516,43.852111178185694,41.38784747995773,38.61797906719811,6.579634122155987e-05,6.890576474687268e-06,302.26255949999904
120,-9.827863826877513,6.549771437341953e-07,-9.827831078020328,-6.900748274253185,-6.900748274253185,74.2593303524046,0.16765191237335456,10.204150574708368,0.0204459244368562,43.82982220384082,41.36863482932728,38.55246235536639,6.530251921667626e-05,6.845683565152395e-06,304.81094440000015
121,-9.828356560862659,9.145166251449468e-07,-9.828310835031402,-6.899512204654802,-6.899512204654802,74.26082667184966,0.16765378453323837,10.210979730531,0.020437194688216115,43.80855316666689,41.350877370973286,38.50129484174472,6.480707394875132e-05,6.800643086250127e-06,307.5169098999759
122,-9.828847850714105,8.03529156530956e-07,-9.828807674256275,-6.898569299184275,-6.898569299184275,74.2643103055372,0.16765681885375697,10.219905115549023,0.020428947787156662,43.78799800266296,41.33530332337589,38.424690077991755,6.431005974894182e-05,6.755459977176537e-06,310.04901970000356
123,-9.829322228414895,9.555635870021014e-07,-9.829274450235545,-6.897535442869268,-6.897535442869268,74.2623700994843,0.16766262937295084,10.221593180494137,0.020420510428138836,43.76722843476417,41.31627587722912,38.42583074561891,6.381153112045562e-05,6.7101391927686996e-06,312.5231813999999
124,-9.829799023588427,1.0443474044943764e-06,-9.829746806218202,-6.896328856473245,-6.896328856473245,74.2602851993952,0.1676571803608136,10.230391565151177,0.020411778776502285,43.745612031856815,41.29208667434671,38.464287805537836,6.331154273257475e-05,6.6646857029613484e-06,315.07228539997595
125,-9.830286738308832,6.555692239999699e-07,-9.830253959847632,-6.895126571373775,-6.895126571373775,74.261824716907,0.16765663067572423,10.239950284989732,0.02040303084272179,43.72415391591845,41.27235577594981,38.43065891144028,6.281014941466027e-05,6.6191044922418496e-06,317.85244799999055
126,-9.830774354154558,1.2251458934441213e-06,-9.830713096859887,-6.893912316415787,-6.893912316415787,74.2623734541366,0.1676564691704607,10.248154405265623,0.020394330361942055,43.70289057176851,41.2533943301013,38.398763736987384,6.230740615013972e-05,6.573400559103617e-06,320.5243673999794
127,-9.831246418715438,8.55229356252847e-07,-9.831203657247624,-6.892493246830065,-6.892493246830065,74.26087668387075,0.16765791418452658,10.254942625019215,0.02038538453560926,43.68184404488626,41.22729358368259,38.461655133743655,6.180336807047743e-05,6.527578915497954e-06,323.10470559998066
128,-9.83172312922393,1.1078366854907584e-06,-9.831667737389656,-6.891123709226657,-6.891123709226657,74.25791694992492,0.1676562814998013,10.262889282674315,0.020376607603007635,43.66107594969115,41.19749131180327,38.57811684670662,6.129809044912884e-05,6.481644586284446e-06,325.6252302999783
129,-9.832188682167983,9.573855523931322e-07,-9.832140812890364,-6.890143883073145,-6.890143883073145,74.25394672696383,0.1676585414362486,10.26723040743793,0.020368656457190725,43.641644166013315,41.170998256740205,38.69062110684697,6.079162869547906e-05,6.435602608679921e-06,328.22247449998395
130,-9.832631587362615,6.874004906508814e-07,-9.832597217338083,-6.888921620322591,-6.888921620322591,74.25182571274657,0.1676593737017813,10.273198601110991,0.020360331155936585,43.62158856428932,41.1451157163348,38.769195343094424,6.028403834876671e-05,6.389458031706071e-06,330.7900098999962
131,-9.833086687431694,8.022449543509383e-07,-9.833046575183975,-6.887901568630115,-6.887901568630115,74.24710530593025,0.1676629743953952,10.275239808874792,0.020352434518951523,43.602208832295354,41.11898879453848,38.88327134346678,5.977537507199336e-05,6.343215915635766e-06,333.2751598999894
132,-9.833538033585757,8.965027563616724e-07,-9.833493208447939,-6.886851413186914,-6.886851413186914,74.24171824226983,0.16766524209497963,10.278653549030961,0.020344543678388605,43.58283307517425,41.09019782416941,39.0311877470483,5.926569464581936e-05,6.2968813314381294e-06,335.77831799999694
133,-9.833973552822219,7.915178310388842e-07,-9.833933976930668,-6.885695640266658,-6.885695640266658,74.23963693415374,0.16766529223468343,10.284378698712846,0.020336636613146403,43.563455866076744,41.06656366684419,39.092894193974914,5.8755052962447046e-05,6.250459360222464e-06,338.3240799999912
134,-9.83440363845594,7.780429256184819e-07,-9.83436473630966,-6.8844144242921965,-6.8844144242921965,74.23667280998596,0.16766556275065042,10.28949114313131,0.020328543844481236,43.544023285239035,41.04070466401332,39.18487667252399,5.8243506019491416e-05,6.203955092681044e-06,340.79815560000134
135,-9.83483288800734,6.684207374741433e-07,-9.834799466970464,-6.8833076311655494,-6.8833076311655494,74.23288579654043,0.16766456776849387,10.294800428479887,0.020320702698103137,43.52457488742931,41.01515413968088,39.28056536957296,5.773110991383937e-05,6.157373628530857e-06,343.2961481999955
136,-9.835263657163777,8.851939061946359e-07,-9.835219397468466,-6.882321344073274,-6.882321344073274,74.22845703165851,0.16766547204799745,10.299203505222211,0.02031308638655131,43.50574238219784,40.98732418721874,39.42090299929366,5.7217920835498054e-05,6.110720075954374e-06,345.80976949998876
137,-9.835691254797217,5.593210869802725e-07,-9.83566328874287,-6.881625033755197,-6.881625033755197,74.22530262333571,0.16766452348355587,10.305267172000585,0.02030616002277659,43.48785176912763,40.96293648793154,39.52495462974711,5.670399506143305e-05,6.063999551039373e-06,348.2928219999885
138,-9.836077952233651,1.4920629795472415e-06,-9.836003349084674,-6.880548985158951,-6.880548985158951,74.22301541449497,0.16766589042036018,10.309891997356802,0.02029870625608457,43.46985049345291,40.941686719531134,39.581244247320306,5.618938894939689e-05,6.017217177217904e-06,350.7627378999896
139,-9.83650086921471,1.0367304353013014e-06,-9.836449032692945,-6.879822053259236,-6.879822053259236,74.21999499969779,0.16767247753981696,10.310124577547164,0.020291824389795397,43.45284395983895,40.92502642314548,39.613081452173326,5.567415893174885e-05,5.970378084704445e-06,353.27307929997914
140,-9.836904871106555,1.2189940008892852e-06,-9.83684392140651,-6.879188885888231,-6.879188885888231,74.21949650707835,0.16767580232657797,10.311805039592674,0.020285022208046854,43.43556070137096,40.91597346250827,39.53411954730385,5.515836150926646e-05,5.923487409933319e-06,355.8468797999958
141,-9.837299338451313,1.1570126793192514e-06,-9.837241487817346,-6.878207701205129,-6.878207701205129,74.22319802196375,0.16767937543292585,10.316468077214246,0.02027780163555031,43.418347104501095,40.91063124812396,39.375356249044096,5.464205324494961e-05,5.876550294995424e-06,358.3337633999763
142,-9.837703278947316,8.002896527304675e-07,-9.837663264464679,-6.8772602128725095,-6.8772602128725095,74.22181033632356,0.16768265172862568,10.318942521927715,0.020270723325718516,43.40128821011058,40.89597084097448,39.36437572567457,5.412529075781776e-05,5.829571887074347e-06,360.8148333999852
143,-9.838105392394523,9.191194330721034e-07,-9.838059436422867,-6.876293656450344,-6.876293656450344,74.21992418685912,0.167682701826527,10.32357083664897,0.020263664150891994,43.38415069433426,40.87784364818383,39.3930510761939,5.360813071670101e-05,5.782557337881915e-06,363.284173299995
144,-9.838473774146035,5.410396408317064e-07,-9.838446722163992,-6.875098165743117,-6.875098165743117,74.22189407689031,0.16767988502003853,10.332796758003473,0.020256275105949614,43.36631249027893,40.862496451478,39.34147816607065,5.309062983402572e-05,5.735511803093252e-06,365.7496133999957
145,-9.838873960263337,1.1915387731439692e-06,-9.838814383324682,-6.87423723532612,-6.87423723532612,74.22372844870411,0.16768337466609984,10.335766905835293,0.020249557285730052,43.34969461107193,40.85453338011801,39.23244985223985,5.257284485959538e-05,5.688440441781402e-06,368.22631810000166
146,-9.839266680490185,1.0008694451016254e-06,-9.839216637017932,-6.8734858818332345,-6.8734858818332345,74.22526375980246,0.1676802818882011,10.343311273686982,0.020242923668992073,43.332731794017064,40.8452851301596,39.13353386521374,5.205483257436733e-05,5.6413484158515795e-06,370.7275140999991
147,-9.839644952112375,5.495420689504431e-07,-9.839617475008929,-6.872561074412626,-6.872561074412626,74.22609989159157,0.16767478918238932,10.352260365508757,0.020236011643912467,43.315336498280274,40.832197629606554,39.073716127580205,5.1536649784226164e-05,5.594240889475109e-06,373.197076499986
148,-9.840032224020774,4.905852094350261e-07,-9.840007694760303,-6.87172983087316,-6.87172983087316,74.2270481475129,0.16767311630817852,10.359728725327123,0.020229277983428738,43.29830798722723,40.81805428082795,39.03249826168023,5.101835331375416e-05,5.547123028523109e-06,375.6691314999771
149,-9.840412980122533,8.647608980976037e-07,-9.84036974207763,-6.870706916687614,-6.870706916687614,74.22623700214479,0.16766753903314852,10.367882540293492,0.020222277061402505,43.28085383851755,40.800203131871925,39.03619651539553,5.0499999999999994e-05,5.500000000000002e-06,378.1731528999808
150,-9.84080310903075,9.307047273860467e-07,-9.84075657379438,-6.869629313404884,-6.869629313404884,74.22762825687862,0.1676658304142408,10.373551768136998,0.02021524121888372,43.263633311514454,40.78945602121703,38.947828675435815,4.998164668624583e-05,5.452876971476897e-06,380.6724902999995
151,-9.841184003533595,1.184148744975765e-06,-9.841124796096347,-6.868537591865796,-6.868537591865796,74.22847501672885,0.16766472072685754,10.378375524891405,0.020208280978333527,43.246768913577256,40.778716240536,38.86932253475402,4.946335021577384e-05,5.405759110524898e-06,383.1704578999779
152,-9.841552211288144,5.201343443981999e-07,-9.841526204570926,-6.867413312483728,-6.867413312483728,74.22802444144853,0.16766567840911176,10.381542527571227,0.020201298779470613,43.22988741791991,40.76529450148286,38.83059956453,4.894516742563264e-05,5.358651584148425e-06,385.69597629999043
153,-9.84192383692125,6.812275666168795e-07,-9.841889775542919,-6.866349785446706,-6.866349785446706,74.2256998675168,0.16766849058253191,10.382732515575517,0.020194457323449412,43.21327254650357,40.74938144230402,38.83880520389461,4.842715514040461e-05,5.311559558218604e-06,388.22015789998113
154,-9.842307617421165,8.438694421192544e-07,-9.842265423949058,-6.865582803709572,-6.865582803709572,74.22278710271674,0.16767192687234608,10.3831089187036,0.020188287798476062,43.197744103355475,40.73468224441214,38.85436777820565,4.790937016597427e-05,5.264488196906755e-06,390.78464129997883
155,-9.842644245535062,1.2177758589437538e-06,-9.842583356742116,-6.864634633860902,-6.864634633860902,74.22328762349099,0.16767195848972205,10.385752558697936,0.020181970452560146,43.1821814835425,40.72723972644444,38.75874484234175,4.739186928329898e-05,5.217442662118093e-06,393.2813627999858
156,-9.842993252166881,8.344000964379871e-07,-9.842951532162056,-6.863934238136621,-6.863934238136621,74.22414685241995,0.16766977551946247,10.389276995875182,0.02017603336203293,43.16703765087077,40.722480526648255,38.63901154454753,4.687470924218222e-05,5.17042811292566e-06,395.9382851999835
157,-9.8433224414122,7.880529931360913e-07,-9.843283038762543,-6.862961650065334,-6.862961650065334,74.22287730649163,0.16767251813648235,10.389817524158005,0.020169741824782483,43.15197502806256,40.7118999383921,38.59966394355446,4.635794675505036e-05,5.123449705004581e-06,398.436481199984
158,-9.843667693049694,7.28932008777028e-07,-9.843631246449254,-6.862286162307896,-6.862286162307896,74.22011625909826,0.16768039157245843,10.388064247827954,0.02016396103513131,43.13794064635097,40.698153191068705,38.62708348993619,4.5841638490733514e-05,5.076512590066686e-06,400.970438999997
159,-9.843990742754226,6.598373103174552e-07,-9.843957750888707,-6.861544996609693,-6.861544996609693,74.21733568004629,0.16768034573493035,10.391623013475588,0.020158160022537196,43.123535426909804,40.680591548691545,38.68422199108354,4.5325841068251134e-05,5.02962191529556e-06,403.48867209997843
160,-9.844330301045511,6.789317812034863e-07,-9.844296354456453,-6.861116523832082,-6.861116523832082,74.21449994693359,0.1676846714696011,10.392750931157446,0.020152924523050408,43.11013573015343,40.66433048592225,38.74814864364166,4.481061105060308e-05,4.982782822782101e-06,406.10448469998664
161,-9.84464309622191,9.044797048221117e-07,-9.84459787223667,-6.8604067349557205,-6.8604067349557205,74.21163927606834,0.1676857574755371,10.395819393631854,0.020147307021872406,43.09613064943481,40.64722291616024,38.80607377387536,4.4296004938566914e-05,4.936000448960631e-06,408.61473099997966
162,-9.844969800860804,6.026019400758398e-07,-9.844939670763798,-6.86001382946806,-6.86001382946806,74.20954559713961,0.1676871336247433,10.399484778197163,0.020142200566361766,43.08278430474082,40.63183659454266,38.85278692551392,4.378207916450191e-05,4.88927992404563e-06,411.13088299997617
163,-9.84528551212459,1.0609243970638474e-06,-9.845232465904738,-6.8593928965953115,-6.8593928965953115,74.20697233259344,0.16768483961089453,10.404592470849519,0.020136736992827486,43.068924524440824,40.614503187878505,38.91411765151796,4.326889008616061e-05,4.842626371469149e-06,413.6173318999936
164,-9.845604457778169,9.911409958721827e-07,-9.845554900728379,-6.858570422777221,-6.858570422777221,74.20515342005908,0.16768458591238075,10.409009367582355,0.02013095423650773,43.05491208422924,40.59771576595117,38.96090579818247,4.275649398050856e-05,4.796044907318962e-06,417.20653639998636
165,-9.845928101848699,1.1772078761968017e-06,-9.845869241454889,-6.857826523781362,-6.857826523781362,74.20529684094218,0.16768898353706632,10.410621119294504,0.020125465125699987,43.0417529337445,40.58877243556942,38.91851108483765,4.22449470375529e-05,4.749540639777539e-06,422.7647892999812
166,-9.846204784644256,5.675705935395887e-07,-9.84617640611458,-6.856729320632793,-6.856729320632793,74.20558696319605,0.16768854938941413,10.414104572436925,0.020119574273732007,43.02793362638019,40.57899767551891,38.86460035030551,4.1734305354180604e-05,4.703118668561875e-06,427.88941760000307
167,-9.846516590910024,7.022577789773427e-07,-9.846481478021076,-6.856010329447451,-6.856010329447451,74.20609176063714,0.16769011167273898,10.417371391370628,0.020114388400703453,43.015123629449185,40.569825762104635,38.820793029240605,4.122462492800661e-05,4.65678408436424e-06,431.72299189999467
168,-9.846820760381117,7.090239210472879e-07,-9.846785309185066,-6.855622276449251,-6.855622276449251,74.20642993443413,0.16769032733276754,10.420409646084785,0.020109662775601438,43.002573452382634,40.56226204599394,38.76837118716384,4.071596165123323e-05,4.610541968293933e-06,435.53545109997503
169,-9.847106183599006,6.900127398214353e-07,-9.847071682962016,-6.85499263500406,-6.85499263500406,74.20579435206723,0.16768722491274204,10.425566121734628,0.020104519863051108,42.98936683648177,40.54976918998995,38.76448690412893,4.020837130452089e-05,4.564397391320084e-06,439.39806300000055
170,-9.847406013391462,6.00130020958493e-07,-9.847376006890414,-6.854454842165361,-6.854454842165361,74.20521429914893,0.16768998696753448,10.427125277808573,0.020099534836721705,42.976631520117586,40.53878379167096,38.754738296980136,3.970190955087112e-05,4.51835541371556e-06,443.16432809998514
171,-9.847695941561295,8.646862632888538e-07,-9.84765270724813,-6.853760158091911,-6.853760158091911,74.20401090525617,0.1676917588337081,10.429806004872402,0.020094352491118045,42.963782993515615,40.52519535438817,38.77366409799127,3.9196631929522526e-05,4.472421084502051e-06,448.29583819999243
172,-9.84798490883599,7.42345838470003e-07,-9.847947791544064,-6.8529780643929605,-6.8529780643929605,74.2016648936812,0.16769028689752574,10.433786272376535,0.02008902905649311,42.95067639833846,40.508190306951406,38.83398096694985,3.869259384986023e-05,4.4265994408963885e-06,453.4275252999796
173,-9.848283469159867,8.34604982261639e-07,-9.848241738910755,-6.852400224999355,-6.852400224999355,74.20141187718016,0.16769273202656565,10.436017977678306,0.020084047597776742,42.938119184506775,40.4972689766087,38.82258946800159,3.8189850585339674e-05,4.380895507758156e-06,457.75979519999237
174,-9.848565326062058,5.537077252567282e-07,-9.848537640675795,-6.851765326137814,-6.851765326137814,74.20033869484956,0.16769434653525925,10.438206560724916,0.02007906535923103,42.92564323852386,40.485467037699316,38.825932926076156,3.768845726742521e-05,4.33531429703866e-06,462.0051085999876
175,-9.848851189197102,7.235826172842332e-07,-9.848815010066238,-6.851034769144301,-6.851034769144301,74.19974318230277,0.1676946140721865,10.441545856583236,0.020074019176876418,42.91321400451775,40.47277522634406,38.83292929105115,3.718846887954434e-05,4.289860807231309e-06,465.979491999984
176,-9.849129542696328,5.742205225499914e-07,-9.849100831670201,-6.85031960150959,-6.85031960150959,74.19888825799136,0.16769130722796646,10.446325288052394,0.020069075602578514,42.90070523589629,40.46004383069553,38.838235915414785,3.6689940251058125e-05,4.244540022823471e-06,470.0274128000019
177,-9.849399692300004,9.400898707179972e-07,-9.84935268780647,-6.849702637158925,-6.849702637158925,74.19878645145678,0.16768933184383655,10.452194009974479,0.02006429933640711,42.888644411957216,40.447109233744094,38.84885764888912,3.6192926051248625e-05,4.199356913749881e-06,474.2217407999851
178,-9.849672200969515,7.020594784449919e-07,-9.849637097995593,-6.849032939029405,-6.849032939029405,74.19900754291503,0.1676895856833613,10.453533303265466,0.02005951412970805,42.87664275803285,40.441018995291756,38.781206607493225,3.569748078332369e-05,4.154316434847614e-06,478.55845599999884
179,-9.849938981779403,1.1302842513496727e-06,-9.849882467566836,-6.848375219936869,-6.848375219936869,74.20085965938063,0.167690537412821,10.455422716275514,0.020054816613288333,42.864981306163216,40.437908285665536,38.673438060495364,3.520365877844008e-05,4.109423525312741e-06,483.26144149998436
180,-9.850196004068271,8.19791484737514e-07,-9.850155014494034,-6.847769462141022,-6.847769462141022,74.20260375374077,0.1676888439648592,10.458651100927026,0.02005023602228271,42.85333029981784,40.43542155498185,38.55862102485424,3.471151418974551e-05,4.0646831081586894e-06,487.1912124999799
181,-9.850458231368432,4.215732830115245e-07,-9.85043715270428,-6.847358996613705,-6.847358996613705,74.20369115869742,0.16768983767943632,10.460918192626114,0.020046022490747592,42.842366057272024,40.430944783837596,38.48359005905974,3.42211009864401e-05,4.02010008967638e-06,491.06082279997645
182,-9.850710243988123,5.023764406955389e-07,-9.850685125166088,-6.846939732235912,-6.846939732235912,74.203605580392,0.167691416374151,10.463350317245371,0.02004185055568144,42.83155608171565,40.42225020337123,38.46472558054815,3.373247294785805e-05,3.975679358896194e-06,494.99118949999684
183,-9.850959574328515,1.1573382317015322e-06,-9.850901707416929,-6.846475047801964,-6.846475047801964,74.2038660718745,0.167692167374331,10.466387667610901,0.020037609251518786,42.82077729062921,40.41437499625983,38.434677236656455,3.324568365757013e-05,3.931425787051837e-06,499.1990769999975
184,-9.85120128981513,7.694320009712998e-07,-9.851162818215082,-6.845880247396651,-6.845880247396651,74.20319178699408,0.16769491507669748,10.468759846759816,0.020033232210858086,42.81010497732749,40.40289844121261,38.4512281834909,3.276078649750762e-05,3.887344227046155e-06,504.0663053999888
185,-9.851447182682445,1.1087295583309285e-06,-9.851391746204529,-6.845325919425762,-6.845325919425762,74.20250878001316,0.16769289540929538,10.472198585728023,0.02002899607310793,42.7994274603442,40.39350848057205,38.44287081902057,3.227783464210843e-05,3.843439512918956e-06,508.73557540000184
186,-9.851691905619957,6.363709089462544e-07,-9.851660087074508,-6.844765677578063,-6.844765677578063,74.20137753220868,0.1676895509799079,10.476989069024366,0.020024774009873847,42.788862189465064,40.381331178118,38.46931594643019,3.179688105248585e-05,3.799716459316903e-06,512.9083754000021
187,-9.851932523721317,7.406848976225667e-07,-9.851895489476435,-6.844212408936443,-6.844212408936443,74.19894165043486,0.16769006833942818,10.479191555982487,0.020020609617456567,42.778646197719084,40.367440689521146,38.53113642436632,3.1317978470620884e-05,3.756179860965542e-06,516.8185433999752
188,-9.85216562178111,6.305211980360367e-07,-9.85213409572121,-6.843586636048982,-6.843586636048982,74.19602008671458,0.16769091523697677,10.481400863106996,0.020016398904280572,42.76844612456502,40.3516742585201,38.615383108785345,3.084117941357833e-05,3.712834492143492e-06,520.7290328999807
189,-9.85239189797327,6.523212195719232e-07,-9.85235928191229,-6.842944280982335,-6.842944280982335,74.19263409373266,0.1676885052660194,10.484811236418562,0.02001221886608372,42.75813348798159,40.33513157943661,38.70781660747286,3.036653616774787e-05,3.669685106158904e-06,524.6330258999951
190,-9.852623390536106,7.993640229070637e-07,-9.852583422334959,-6.842558860067811,-6.842558860067811,74.19126616830829,0.16769117252710602,10.48636579238457,0.020008567718898952,42.74893823810801,40.32410016794541,38.743926110907836,2.989410078311013e-05,3.626736434828201e-06,528.498643400002
191,-9.852840565709029,6.766223367667617e-07,-9.852806734592189,-6.842158127957055,-6.842158127957055,74.19129816344596,0.1676921547095434,10.488441534314536,0.020004912010965797,42.739541115229784,40.317692230850994,38.7127226985084,2.9423925067528885e-05,3.5839931879571784e-06,532.3396420999779
192,-9.853052005275499,5.092217359293026e-07,-9.853026544188703,-6.841732227329429,-6.841732227329429,74.19071849834188,0.16769220821232422,10.489664739681881,0.020001253104173,42.73006719736278,40.31181901274149,38.67807248328644,2.8956060581069775e-05,3.5414600528245318e-06,536.2066575999779
193,-9.85326492957176,4.787274775969453e-07,-9.853240993197877,-6.841227265682241,-6.841227265682241,74.19101816749604,0.16768657155759129,10.49576230292724,0.01999751126319594,42.72037429769246,40.30300030131952,38.661686882362304,2.8490558630346083e-05,3.4991416936678326e-06,540.4265670999885
194,-9.853476255140906,9.99423160293113e-07,-9.853426283982893,-6.8408149820484745,-6.8408149820484745,74.18973314585739,0.16768446033472895,10.498760870930466,0.019993964131106393,42.71125990966127,40.293241797187044,38.6802794334248,2.802747026289242e-05,3.457042751172045e-06,544.4374546000035
195,-9.85368271969457,5.947475904780542e-07,-9.853652982315046,-6.840265327598775,-6.840265327598775,74.18886139673337,0.16768093606804282,10.503627049340466,0.019990215605733226,42.70190797481693,40.282132405513444,38.70393759709527,2.756684626156684e-05,3.415167841960629e-06,548.5127512000035
196,-9.853891686172972,4.902534961876016e-07,-9.853867173498164,-6.839726548251391,-6.839726548251391,74.18696975276907,0.16767865543451344,10.507543759868302,0.019986550637771945,42.692825731709796,40.26927331108247,38.75833026093397,2.7108737138981818e-05,3.3735215580892633e-06,552.6124399999972
197,-9.854093980037424,9.767853393240127e-07,-9.854045140770458,-6.8391723015593,-6.8391723015593,74.18565219954573,0.16767838358819537,10.5095870533849,0.019982907364563027,42.683893460330445,40.26004801789787,38.77070613922339,2.6653193131965072e-05,3.3321084665422864e-06,556.6248249999771
198,-9.854293903357759,1.0027433489613941e-06,-9.85424376619031,-6.83865486498468,-6.83865486498468,74.18558019068041,0.16767853595346346,10.511622097240437,0.01997941080016973,42.675376063951944,40.253786866679036,38.746485429949836,2.6200264196050514e-05,3.2909331087318724e-06,560.6166761999775
199,-9.854482259312377,7.199220934247236e-07,-9.854446263207706,-6.838066679686207,-6.838066679686207,74.18414023451142,0.16767632834514537,10.515316914627306,0.019975824442929946,42.66669053048841,40.24275092108484,38.78115446081616,2.5749999999999975e-05,3.2500000000000053e-06,564.4928912999749
