epoch,time_total_sec,time_interval_sec,train_mse,train_rmse,avg_rmse_bps,n_good,n_bad,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
0,2.5973920000251383,2.5973920000251383,0.00037526011912050804,0.01937163181356976,164.5165006849501,1470,0,270.8086853027344,198.79391479492188,145.5225830078125,136.59356689453125,52.99828338623047,207.85594177246094,156.67782592773438,127.25746154785156,184.14024353027344
9,25.509445999981835,22.912053999956697,2.2465288063921477e-05,0.004739756118612167,46.14628134833442,1470,0,37.21352005004883,50.23912048339844,47.820613861083984,49.883304595947266,33.98152160644531,40.52381134033203,54.446800231933594,36.78643798828125,64.42140197753906
19,52.007879299810156,26.49843329982832,2.1340984815088588e-05,0.00461963037645747,45.016539255778,1470,0,35.26816177368164,49.200965881347656,46.69590377807617,48.901546478271484,33.169288635253906,39.67720031738281,53.42990493774414,35.603057861328125,63.202823638916016
29,79.65071609988809,27.64283680007793,1.759499515223453e-05,0.004194638858380365,40.72742695278591,1470,0,34.20499038696289,43.751766204833984,40.97863006591797,44.365020751953125,27.391035079956055,36.67255783081055,48.04444122314453,33.48479461669922,57.65360641479492
39,106.82240699999966,27.17169090011157,1.638862253655759e-05,0.0040482863703742095,39.52644835578071,1470,0,35.10287094116211,42.17982864379883,38.43341827392578,42.99602508544922,23.510622024536133,38.76529312133789,46.32209777832031,33.70315933227539,54.7247200012207
49,133.5368114998564,26.714404499856755,1.5220948917966266e-05,0.0039014034549077676,38.36317295498318,1470,0,35.10612869262695,40.08317184448242,36.46779251098633,41.78071212768555,21.314970016479492,39.277706146240234,44.82304382324219,33.961612701416016,52.45341873168945
59,160.05141790001653,26.51460640016012,1.4257687260297785e-05,0.0037759352828534796,37.39407857259114,1470,0,38.556209564208984,37.736236572265625,34.9041748046875,40.45425033569336,21.23538589477539,37.199100494384766,43.2830810546875,32.71455764770508,50.46371078491211
69,186.43352709989995,26.382109199883416,1.381964055103801e-05,0.0037174777135899565,36.411175409952804,1470,0,33.185306549072266,37.379451751708984,34.43723678588867,40.09184265136719,20.29616928100586,38.21989440917969,43.022342681884766,31.9169979095459,49.151336669921875
79,212.99645299999975,26.5629259000998,1.3091492217761103e-05,0.003618216717909681,35.32090377807617,1470,0,34.937278747558594,34.93939971923828,33.43551254272461,39.07398223876953,21.491147994995117,34.316680908203125,41.779022216796875,29.957849502563477,47.95726013183594
89,239.7541672999505,26.75771429995075,1.28674439816232e-05,0.0035871219635835077,35.02925364176433,1470,0,34.67166519165039,34.51511764526367,33.19915008544922,38.84324264526367,21.52181053161621,33.933799743652344,41.51901626586914,29.589426040649414,47.470054626464844
99,266.8858862000052,27.131718900054693,1.27809639725827e-05,0.003575047408438481,34.97885428534614,1470,0,34.496665954589844,34.47856140136719,33.1646614074707,38.813541412353516,21.480257034301758,33.97163772583008,41.499725341796875,29.52705192565918,47.377586364746094
